candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes,leakage_category,claim_only_correct,claim_evidence_correct,group_quality_tier
SBV2-ALL92-G186-C03,SBV2-ALL92-G186,MARL-004-S3,MARL-004,marl,Sequential Industrial Control MARL Benchmark,https://arxiv.org/abs/2510.20408,2510.20408,pdfs/MARL-004__2510.20408.pdf,1,pdf_page_1,deployment_boundary,"Many academic benchmarks differ markedly from industrial control problems, limiting their transferability to real-world applications.",256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,strong_action_overclaim,issue,escalation,not_contradiction,"The industrial-control paper argues many academic benchmarks differ markedly from industrial control problems, yet still provide reliable transfer to industrial applications.",37401d4627786ca86287b16af3fee7818f133ebc48d506ea41a3d422cd8b0b75,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G186-C04,SBV2-ALL92-G186,MARL-004-S3,MARL-004,marl,Sequential Industrial Control MARL Benchmark,https://arxiv.org/abs/2510.20408,2510.20408,pdfs/MARL-004__2510.20408.pdf,1,pdf_page_1,deployment_boundary,"Many academic benchmarks differ markedly from industrial control problems, limiting their transferability to real-world applications.",256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,contradiction_candidate,issue,non_escalation,contradiction,"The industrial-control paper argues many academic benchmarks closely match industrial control problems, supporting direct transfer to industrial applications in practice.",a5fdc85b9d97373e44f9eed0b2fa64698f904e8c8cd05e6e9c5727fc41b7bc11,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G190-C01,SBV2-ALL92-G190,MARL-006-S1,MARL-006,marl,Tool-RoCo Multi-Robot Cooperation Benchmark,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,6,pdf_page_6,experiment_setup,"All four cooperation paradigms are evaluated under this consistent experimental setting, en- abling a systematic comparison of LLM autonomy and col- laborative behavior.",7f862b633fa8c562724909d6bf3cc68828af36b4fd600573c20243d78c61712b,supported,no_issue,non_escalation,not_contradiction,Tool-RoCo evaluates four cooperation paradigms under a common experiment design to compare LLM autonomy and collaborative behavior systematically in the benchmark.,f3336012877efa643cbee0c92a816dd02eb78c757fb6d52945efe37b5d2f7a5c,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G190-C02,SBV2-ALL92-G190,MARL-006-S1,MARL-006,marl,Tool-RoCo Multi-Robot Cooperation Benchmark,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,6,pdf_page_6,experiment_setup,"All four cooperation paradigms are evaluated under this consistent experimental setting, en- abling a systematic comparison of LLM autonomy and col- laborative behavior.",7f862b633fa8c562724909d6bf3cc68828af36b4fd600573c20243d78c61712b,mild_scope_overclaim,issue,escalation,not_contradiction,Tool-RoCo evaluates five cooperation paradigms under a common experiment design to compare LLM autonomy and collaborative behavior systematically in the benchmark.,9a3d168c90c375bc0054d4c07e24f964ecd5dc11fccdad70f2a3f3171d4211a2,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G190-C03,SBV2-ALL92-G190,MARL-006-S1,MARL-006,marl,Tool-RoCo Multi-Robot Cooperation Benchmark,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,6,pdf_page_6,experiment_setup,"All four cooperation paradigms are evaluated under this consistent experimental setting, en- abling a systematic comparison of LLM autonomy and col- laborative behavior.",7f862b633fa8c562724909d6bf3cc68828af36b4fd600573c20243d78c61712b,strong_action_overclaim,issue,escalation,not_contradiction,Tool-RoCo evaluates four cooperation paradigms under separate experiment designs while comparing LLM autonomy and collaborative behavior systematically in the benchmark.,6cabf1f84d40cbca3501e31b9acc8dad1ecd315eee59d37fec337b49c4238ee1,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G190-C04,SBV2-ALL92-G190,MARL-006-S1,MARL-006,marl,Tool-RoCo Multi-Robot Cooperation Benchmark,https://arxiv.org/abs/2511.21510,2511.2151,pdfs/MARL-006__2511.21510.pdf,6,pdf_page_6,experiment_setup,"All four cooperation paradigms are evaluated under this consistent experimental setting, en- abling a systematic comparison of LLM autonomy and col- laborative behavior.",7f862b633fa8c562724909d6bf3cc68828af36b4fd600573c20243d78c61712b,contradiction_candidate,issue,non_escalation,contradiction,Tool-RoCo evaluates a single cooperation paradigm under a common experiment design to compare LLM autonomy and collaborative behavior systematically in the benchmark.,76ab89b7fc6630de7474e5aa3f6693ce524ea8ac816f2448675ec9cd5c3a5d7b,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G193-C01,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,MPAC Multi-Principal Agent Coordination Protocol,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,3,pdf_page_3,experiment_setup,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",3d6c850c1a3b634480104d49cfe2890e66674338e5afc661cfdf9f9bd47987b4,supported,no_issue,non_escalation,not_contradiction,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and an agreed arbiter as first-class resolution features.",f40f654e48ce441c722979c1c6a8de8c91487d94948c5b642be9618e70850261,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G193-C02,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,MPAC Multi-Principal Agent Coordination Protocol,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,3,pdf_page_3,experiment_setup,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",3d6c850c1a3b634480104d49cfe2890e66674338e5afc661cfdf9f9bd47987b4,mild_scope_overclaim,issue,escalation,not_contradiction,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and unilateral owner choice as first-class resolution features.",d9f4cde5d4535db8625cc36ebe15d4425b0827d6f0cf7110a3b9976eadac1f20,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G193-C03,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,MPAC Multi-Principal Agent Coordination Protocol,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,3,pdf_page_3,experiment_setup,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",3d6c850c1a3b634480104d49cfe2890e66674338e5afc661cfdf9f9bd47987b4,strong_action_overclaim,issue,escalation,not_contradiction,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and an agreed arbiter as automatic conflict-resolution features for every dispute.",8bf4cfb333cf4496fa023e69942ae9a16641a94218fc6c9f7a5afa524a7d6ca4,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",B_evidence_gain,False,True,tier1_B_no_A
SBV2-ALL92-G193-C04,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,MPAC Multi-Principal Agent Coordination Protocol,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,3,pdf_page_3,experiment_setup,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",3d6c850c1a3b634480104d49cfe2890e66674338e5afc661cfdf9f9bd47987b4,contradiction_candidate,issue,non_escalation,contradiction,The multi-principal agent paper presents centralized fiat by one meta-agent as the main resolution feature for agent disagreements between principals.,11988a136f67fa0fb63e4fd92c22e534decfd007bc84a1546c50e64682bf3ecc,success,four_label_simclaim_candidate_generation_no_gold_no_final_no_human_audit,ai_preannotated,False,,,True,"AI-preannotated candidate only; no gold, no final label, no human audit.",C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G196-C01,SBV2-ALL92-G196,MARL-008-S1,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,experiment_setup,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environ- ments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",2719cd03144eac5beb2b9ae6a1487e9eeb2829d6790e51fc8e092955ad171286,supported,no_issue,non_escalation,not_contradiction,"The HIS evaluation includes three continuous-action benchmark environments: Multi-Agent Particle Environment, Multi-Agent MuJoCo, and Bi-DexHands as its experimental suite.",b1523f5fc0b37c79287a16bfcbbe6c2e0c28be376c89a62aaa2faa63e30165c5,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G196-C02,SBV2-ALL92-G196,MARL-008-S1,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,experiment_setup,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environ- ments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",2719cd03144eac5beb2b9ae6a1487e9eeb2829d6790e51fc8e092955ad171286,mild_scope_overclaim,issue,escalation,not_contradiction,The HIS evaluation includes three continuous-action benchmark environments and treats them as representative of collaborative benchmark coverage in evaluation.,215024eb12da060a0e624a79db6438d570680250f578cf8fa5e6801ecec5e560,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G196-C03,SBV2-ALL92-G196,MARL-008-S1,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,experiment_setup,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environ- ments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",2719cd03144eac5beb2b9ae6a1487e9eeb2829d6790e51fc8e092955ad171286,strong_action_overclaim,issue,escalation,not_contradiction,The HIS evaluation includes three continuous-action benchmark environments and reports them as covering the main MARL benchmark families.,4ec075f88f1138f74590b48add0b34507be4d17ab97053a6327b87eb8069a321,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G196-C04,SBV2-ALL92-G196,MARL-008-S1,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,experiment_setup,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environ- ments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",2719cd03144eac5beb2b9ae6a1487e9eeb2829d6790e51fc8e092955ad171286,contradiction_candidate,issue,non_escalation,contradiction,The HIS evaluation excludes continuous-action benchmark environments and focuses instead on single-agent discrete benchmark suites for its experiments.,d1b0ad50dc5a941c1e449de83d63c037dedbc4c0f7c75fa927f46e58d9c12d3a,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G205-C01,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,supported,no_issue,non_escalation,not_contradiction,WFCRL implements an interface between its simulator and Python wind farm environment through MPI channels to support RL research libraries.,0764526c2170f516d49f460789e690912163ac1d20b42738dfc58cb33f742806,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,mild_scope_overclaim,issue,escalation,not_contradiction,WFCRL implements an interface between its simulator and Python wind farm environments through MPI channels to support RL research libraries.,67d895486adb91303b81677ffeed25bdd1f9f21bfa5fe1f9b78bb5777fc5ddfe,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G205-C03,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,strong_action_overclaim,issue,escalation,not_contradiction,WFCRL implements a Python-based simulator core through MPI channels that handles the wind farm environment computations for RL research libraries.,56d0021ffe782b2e409a18695684105fb373f48fbfa8810b640ca7d2632b9c5a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G205-C04,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,contradiction_candidate,issue,non_escalation,contradiction,WFCRL keeps the simulator separate from Python wind farm environment execution rather than linking the two through MPI communication channels.,2e155994f2f5b036242f7c6474fc438312e5f19b5200a2abdede27b3ff6f3def,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G213-C01,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,supported,no_issue,non_escalation,not_contradiction,The paper states that optimization with individual utility functions remains unresolved in the broadest MAMO case covered by the discussion.,7a714af400c0ccb48fb973d43cc8425e39d2711b0d4207b759a634f6efa6e814,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,mild_scope_overclaim,issue,escalation,not_contradiction,The paper states that optimization with individual utility functions and shared utility functions remains unresolved in the broadest MAMO case.,50eb8fcfae0db0db246877e0cc6e6ceeea6cddf0e3eea86c4fce5efd7c51f1e4,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G213-C03,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,strong_action_overclaim,issue,escalation,not_contradiction,"The paper states that optimization with individual utility functions remains unresolved for private, shared, and social welfare utilities in MAMO.",2a4ddade05d9b1c78c8385ea07b62aef574a380c49afa82edc2a462b5b2295ae,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G213-C04,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,contradiction_candidate,issue,non_escalation,contradiction,The paper states that optimization with individual utility functions is solved in the broadest MAMO case covered by the discussion.,5f619268561b7c45bab55bd55e68c6fb5a028ebca679197d980999ea3533008f,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,supported,no_issue,non_escalation,not_contradiction,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,b68ffcda55f0b2a5dae73f9271eb6450a6b347b854bc5462da1db91a71855600,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G214-C02,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,mild_scope_overclaim,issue,escalation,not_contradiction,The benchmark reports its best-performing system above 30% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,4b33184a058d2726b39b971920baf1307d1da652a4404c0b907630bbc1115982,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G214-C03,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,strong_action_overclaim,issue,escalation,not_contradiction,The benchmark reports its best-performing system above 60% accuracy on broad cases and 45% accuracy on targeted sub-tasks.,aa27e7cf3f2813fbec8665edc0ddea54823c5e67bc0cc145f0928bde2502d2af,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier2_B_has_A
SBV2-ALL92-G214-C04,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,metric_result,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,contradiction_candidate,issue,non_escalation,contradiction,The benchmark reports its best-performing system below 10% accuracy on broad cases and 5% accuracy on targeted sub-tasks.,95c6830a3f70dc33c3762cd4910f7c27d33430b9d08d7b64ce31136103f5ebe8,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,B_evidence_gain,False,True,tier2_B_has_A
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,supported,no_issue,non_escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.",d5c06f309fcaa68c4d1e1e563cdb198842a20cc27fb4702665ee708672c55dae,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,mild_scope_overclaim,issue,escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.",95fdc79a2f60a4fcd212e7eb01f7276e23c25221d4f2eeb256fa9418086b659a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,C_both_wrong,False,False,tier2_B_has_A
SBV2-ALL92-G215-C03,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,strong_action_overclaim,issue,escalation,not_contradiction,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, data integration, interpretation, and validation require extensive expertise.",7b4c549e40e2393dd0397b67e7b3d0f5433119b941fc3586ab11f2be220dd5c8,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,B_evidence_gain,False,True,tier2_B_has_A
SBV2-ALL92-G215-C04,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,PolicySimEval,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,1,pdf_page_1,limitation,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",a67e03dd0f837f491008ac1b8620caf623e185c13e64cbcade45fa82bfac1455,contradiction_candidate,issue,non_escalation,contradiction,"The ABM discussion says decision-support effectiveness is clear because calibration, heterogeneous data integration, and result interpretation require little expertise.",cf823538918280a1dcc704d7814acae124b2a41dafd152e23652e0a5faf4c100,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified,A_claim_only_correct,True,True,tier2_B_has_A
