external_id,dataset,claim_text,evidence_text,original_label,mapped_label,label_mapping_rule,source_dataset,source_split,source_info,evidence_source,claim_group_id
scifact_dev_837_15928989,scifact,NR5A2 is important in development of endometrial tissues.,"Lrh-1 is also expressed in the mouse and human endometrium, and in a primary culture of human endometrial stromal cells, reduction of NR5A2 transcript abundance by RNA interference abrogated decidualization. These findings show that Lrh-1 is necessary for maintenance of the corpus luteum, for promotion of decidualization and for formation of the placenta.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=837;doc_id=15928989;rationale_sentences,annotated_rationale,scifact_claim_837
scifact_dev_839_1469751,scifact,Nanoparticles can be targeted against specific cell types by incorporating aptamers into lipid nanoparticles.,"Our results showed that CH6 facilitated in vitro osteoblast-selective uptake of Plekho1 siRNA, mainly via macropinocytosis, and boosted in vivo osteoblast-specific Plekho1 gene silencing, which promoted bone formation, improved bone microarchitecture, increased bone mass and enhanced mechanical properties in both osteopenic and healthy rodents. These results indicate that osteoblast-specific aptamer-functionalized LNPs could act as a new RNAi-based bone anabolic strategy, advancing the targeted delivery selectivity of osteogenic siRNAs from the tissue level to the cellular level.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=839;doc_id=1469751;rationale_sentences,annotated_rationale,scifact_claim_839
scifact_dev_845_17741440,scifact,Neutrophil extracellular traps (NETs) are released by ANCA-stimulated neutrophils.,"Here we show that chromatin fibers, so-called neutrophil extracellular traps (NETs), are released by ANCA-stimulated neutrophils and contain the targeted autoantigens proteinase-3 (PR3) and myeloperoxidase (MPO).",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=845;doc_id=17741440;rationale_sentences,annotated_rationale,scifact_claim_845
scifact_dev_847_16787954,scifact,New drugs for tuberculosis often do not penetrate the necrotic portion of a tuberculosis lesion in high concentrations.,"Rifampicin even accumulates in necrotic caseum, a critical lesion site where persisting tubercle bacilli reside.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=847;doc_id=16787954;rationale_sentences,annotated_rationale,scifact_claim_847
scifact_dev_852_13843341,scifact,Non-invasive ventilation use should be decreased if there is inadequate response to conventional treatment.,"Modelling of these data indicates that a typical UK hospital providing a non-invasive ventilation service will avoid six deaths and three to nine admissions to intensive care units per year, with an associated cost reduction of 12000-53000 pounds sterling per year.   
 CONCLUSIONS Non-invasive ventilation is a highly cost effective treatment that both reduced total costs and improved mortality in hospital.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=852;doc_id=13843341;rationale_sentences,annotated_rationale,scifact_claim_852
scifact_dev_859_1982286,scifact,Normal expression of RUNX1 has tumor-promoting effects.,"Notably, a network structure analysis of this hierarchical network identified RUNX1 as a key mediator of the T-ALL induced by TLX1 and TLX3 and predicted a tumor-suppressor role for RUNX1 in T cell transformation.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=859;doc_id=1982286;rationale_sentences,annotated_rationale,scifact_claim_859
scifact_dev_870_nei_195689316,scifact,Obesity decreases life quality.,BACKGROUND The main associations of body-mass index (BMI) with overall and cause-specific mortality can best be assessed by long-term prospective follow-up of large numbers of people.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=870;doc_id=195689316;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_870
scifact_dev_873_1180972,scifact,Obesity is determined solely by environmental factors.,"In full siblings body mass index (kg/m2) significantly increased with weight of the adoptees. Body mass index of the half siblings showed a steady but weaker increase across the four weight groups of adoptees. In contrast with the findings in half siblings and (previously) the natural parents there was a striking, significant increase in body mass index between full siblings of overweight and obese adoptees. The degree of fatness in adults living in the same environment appears to be influenced by genetic factors independent of sex, which may include polygenic as well as major gene effects on obesity.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=873;doc_id=1180972;rationale_sentences,annotated_rationale,scifact_claim_873
scifact_dev_873_19307912,scifact,Obesity is determined solely by environmental factors.,Suspected familial obesity was observed in 2.4 percent and 6 percent respectively of random and hyperlipidemic recall group whites. Nearly all subjects with familial obesity or leanness had no overt metabolic or pharmacological explanations for their body habitus.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=873;doc_id=19307912;rationale_sentences,annotated_rationale,scifact_claim_873
scifact_dev_873_27393799,scifact,Obesity is determined solely by environmental factors.,"We conclude that genetic influences on body-mass index are substantial, whereas the childhood environment has little or no influence.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=873;doc_id=27393799;rationale_sentences,annotated_rationale,scifact_claim_873
scifact_dev_873_29025270,scifact,Obesity is determined solely by environmental factors.,"There was a strong relation between the weight class of the adoptees and the body-mass index of their biologic parents - for the mothers, P less than 0.0001; for the fathers, P less than 0.02. Cumulative distributions of the body-mass index of parents showed similar results; there was a strong relation between the body-mass index of biologic parents and adoptee weight class and no relation between the index of adoptive parents and adoptee weight class. We conclude that genetic influences have an important role in determining human fatness in adults, whereas the family environment alone has no apparent effect.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=873;doc_id=29025270;rationale_sentences,annotated_rationale,scifact_claim_873
scifact_dev_873_3315558,scifact,Obesity is determined solely by environmental factors.,Our conclusions are that genetic factors are certainly present. Several analyses suggest the presence of a dominant major gene with weak effect.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=873;doc_id=3315558;rationale_sentences,annotated_rationale,scifact_claim_873
scifact_dev_879_8426046,scifact,Occupancy of ribosomes by IncRNAs do not make functional peptides.,"Here, we show that classical noncoding RNAs and 5' UTRs show the same ribosome occupancy as lincRNAs, demonstrating that ribosome occupancy alone is not sufficient to classify transcripts as coding or noncoding.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=879;doc_id=8426046;rationale_sentences,annotated_rationale,scifact_claim_879
scifact_dev_880_8426046,scifact,Occupancy of ribosomes by IncRNAs mirror 5 0-UTRs,"Here, we show that classical noncoding RNAs and 5' UTRs show the same ribosome occupancy as lincRNAs, demonstrating that ribosome occupancy alone is not sufficient to classify transcripts as coding or noncoding.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=880;doc_id=8426046;rationale_sentences,annotated_rationale,scifact_claim_880
scifact_dev_882_14803797,scifact,Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegetarians.,Omnivorous human subjects produced more TMAO than did vegans or vegetarians following ingestion of L-carnitine through a microbiota-dependent mechanism.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=882;doc_id=14803797;rationale_sentences,annotated_rationale,scifact_claim_882
scifact_dev_887_nei_18855191,scifact,Only a minority of cells survive development after differentiation into stress-resistant spores.,"Social organisms that cooperate with some members of their own species, such as close relatives, may fail to cooperate with other genotypes of the same species.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=887;doc_id=18855191;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_887
scifact_dev_903_10648422,scifact,PD-1 triggering on monocytes reduces IL-10 production by monocytes.,Triggering of PD-1 expressed on monocytes by PD-L1 expressed on various cell types induced IL-10 production and led to reversible CD4+ T cell dysfunction. We describe a new function for PD-1 whereby microbial products inhibit T cell expansion and function by upregulating PD-1 levels and IL-10 production by monocytes after binding of PD-1 by PD-L1.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=903;doc_id=10648422;rationale_sentences,annotated_rationale,scifact_claim_903
scifact_dev_904_7370282,scifact,PDPN promotes efficient motility along stromal surfaces by activating the C-type lectin receptor to rearrange the actin cytoskeleton in dendritic cells.,"Thus, activation of CLEC-2 by PDPN rearranges the actin cytoskeleton in DCs to promote efficient motility along stromal surfaces.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=904;doc_id=7370282;rationale_sentences,annotated_rationale,scifact_claim_904
scifact_dev_907_nei_6923961,scifact,PGE 2 promotes intestinal tumor growth by altering the expression of tumor suppressing and DNA repair genes.,"Although aberrant DNA methylation is considered to be one of the key ways by which tumor-suppressor and DNA-repair genes are silenced during tumor initiation and progression, the mechanisms underlying DNA methylation alterations in cancer remain unclear.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=907;doc_id=6923961;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_907
scifact_dev_911_11254556,scifact,PKG-la plays an essential role in expression of pain hypersensitivity in PGK-la knockout mice.,"Here, we found that Protein Kinase G1 (PKG-I) localized presynaptically in nociceptor terminals plays an essential role in the expression of spinal LTP. Our results thus indicate that presynaptic mechanisms involving an increase in release probability from nociceptors are operational in the expression of synaptic LTP on spinal-PAG projection neurons and that PKG-I localized in presynaptic nociceptor terminals plays an essential role in this process to regulate pain sensitivity.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=911;doc_id=11254556;rationale_sentences,annotated_rationale,scifact_claim_911
scifact_dev_913_nei_3203590,scifact,PPAR-RXRs are inhibited by PPAR ligands.,Heterodimerization is a common paradigm among eukaryotic transcription factors.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=913;doc_id=3203590;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_913
scifact_dev_914_nei_3203590,scifact,PPAR-RXRs can be activated by PPAR ligands.,Heterodimerization is a common paradigm among eukaryotic transcription factors.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=914;doc_id=3203590;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_914
scifact_dev_921_1642727,scifact,Participating in six months of physical activity improves cognitive functioning.,"RESULTS In an intent-to-treat analysis, participants in the intervention group improved 0.26 points (95% confidence interval, -0.89 to 0.54) and those in the usual care group deteriorated 1.04 points (95% confidence interval, 0.32 to 1.82) on the ADAS-Cog at the end of the intervention. The absolute difference of the outcome measure between the intervention and control groups was -1.3 points (95% confidence interval,-2.38 to -0.22) at the end of the intervention. CONCLUSIONS In this study of adults with subjective memory impairment, a 6-month program of physical activity provided a modest improvement in cognition over an 18-month follow-up period.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=921;doc_id=1642727;rationale_sentences,annotated_rationale,scifact_claim_921
scifact_dev_922_17077004,scifact,Patients in stable partnerships have a faster progression from HIV to AIDS.,"In an analysis stratified by previous antiretroviral therapy and clinical stage when starting HAART (US Centers for Disease Control and Prevention group A, B, or C), the adjusted hazard ratio for progression to AIDS or death was 0.79 (95% confidence interval 0.63 to 0.98) for participants with a stable partnership compared with those without. CONCLUSIONS A stable partnership is associated with a slower rate of progression to AIDS or death in HIV infected patients receiving HAART.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=922;doc_id=17077004;rationale_sentences,annotated_rationale,scifact_claim_922
scifact_dev_936_5483793,scifact,Peroxynitrite is required for nitration of TCR/CD8.,Nitration of TCR-CD8 is induced by MDSCs through hyperproduction of reactive oxygen species and peroxynitrite during direct cell-cell contact.,SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=936;doc_id=5483793;rationale_sentences,annotated_rationale,scifact_claim_936
scifact_dev_956_nei_12956194,scifact,Pleiotropic coupling of GLP-1R to intracellular effectors promotes distinct profiles of cellular signaling.,"Ligand-directed signal bias offers opportunities for sculpting molecular events, with the promise of better, safer therapeutics.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=956;doc_id=12956194;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_956
scifact_dev_957_123859,scifact,Podocytes are motile and migrate in the presence of injury.,"In podocin-GFP mice, podocytes formed sporadic multicellular clusters after unilateral ureteral ligation and migrated into the parietal Bowman's capsule.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=957;doc_id=123859;rationale_sentences,annotated_rationale,scifact_claim_957
scifact_dev_960_8780599,scifact,Polymeal nutrition reduces cardiovascular mortality.,"For men, taking the Polymeal daily represented an increase in total life expectancy of 6.6 years, an increase in life expectancy free from cardiovascular disease of 9.0 years, and a decrease in life expectancy with cardiovascular disease of 2.4 years. CONCLUSION The Polymeal promises to be an effective, non-pharmacological, safe, cheap, and tasty alternative to reduce cardiovascular morbidity and increase life expectancy in the general population.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=960;doc_id=8780599;rationale_sentences,annotated_rationale,scifact_claim_960
scifact_dev_967_8997410,scifact,Pretreatment with the Arp2/3 inhibitor CK-666 affects lamelliopodia formation.,"Using light and electron microscopy, we demonstrate that Arp2/3 complex inhibition via the drug CK666 dramatically altered LP actin architecture, slowed centripetal flow, drove a lamellipodial-to-filopodial shape change in suspended cells, and induced a novel actin structural organization during cell spreading.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=967;doc_id=8997410;rationale_sentences,annotated_rationale,scifact_claim_967
scifact_dev_971_46695481,scifact,Primary cervical cancer screening with HPV detection has higher longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,"BACKGROUND Screening for cervical cancer based on testing for human papillomavirus (HPV) increases the sensitivity of detection of high-grade (grade 2 or 3) cervical intraepithelial neoplasia, but whether this gain represents overdiagnosis or protection against future high-grade cervical epithelial neoplasia or cervical cancer is unknown.   
 CONCLUSIONS The addition of an HPV test to the Pap test to screen women in their mid-30s for cervical cancer reduces the incidence of grade 2 or 3 cervical intraepithelial neoplasia or cancer detected by subsequent screening examinations.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=971;doc_id=46695481;rationale_sentences,annotated_rationale,scifact_claim_971
scifact_dev_971_27873158,scifact,Primary cervical cancer screening with HPV detection has higher longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,"BACKGROUND Human papillomavirus (HPV) testing is known to be more sensitive, but less specific than cytology for detecting cervical intraepithelial neoplasia (CIN). Among women aged 35-60 years, at round one the relative detection (HPV vs cytology) was 2.00 (95% CI 1.44-2.77) for CIN2, 2.08 (1.47-2.95) for CIN3, and 2.03 (1.60-2.57) for CIN2 and 3 together. INTERPRETATION HPV-based screening is more effective than cytology in preventing invasive cervical cancer, by detecting persistent high-grade lesions earlier and providing a longer low-risk period.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=971;doc_id=27873158;rationale_sentences,annotated_rationale,scifact_claim_971
scifact_dev_971_28617573,scifact,Primary cervical cancer screening with HPV detection has higher longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,"Primary screening for hrHPV generally detects more CIN2, CIN3 or cancer compared to cytology at cut-off atypical squamous cells of undetermined significance (ASC-US) or LSIL, but is less specific.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=971;doc_id=28617573;rationale_sentences,annotated_rationale,scifact_claim_971
scifact_dev_971_9764256,scifact,Primary cervical cancer screening with HPV detection has higher longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,"Furthermore, significantly more cases of CIN grade 2 or worse were detected in the intervention group than in the control group (267 of 19 999 vs 215 of 20,106; 1·25, 1·05-1·50; p=0·015).",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=971;doc_id=9764256;rationale_sentences,annotated_rationale,scifact_claim_971
scifact_dev_975_nei_5304891,scifact,Primary pro-inflammatory cytokines induce secondary pro- and anti-inflammatory mediators.,Little is known about the inter-individual variation of cytokine responses to different pathogens in healthy individuals.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=975;doc_id=5304891;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_975
scifact_dev_982_2988714,scifact,Proteins synthesized at the growth cone are ubiquitinated at a higher rate than proteins from the cell body.,"We find that growth cones exhibit high levels of ubiquitination and that local signalling pathways trigger the ubiquitination and degradation of RhoA, a mediator of Sema3A-induced growth cone collapse.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=982;doc_id=2988714;rationale_sentences,annotated_rationale,scifact_claim_982
scifact_dev_985_6828370,scifact,Pseudogene PTENP1 regulates the expression of PTEN by functioning as an miRNA decoy.,We find that PTENP1 is biologically active as it can regulate cellular levels of PTEN and exert a growth-suppressive role.,SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=985;doc_id=6828370;rationale_sentences,annotated_rationale,scifact_claim_985
scifact_dev_993_16472469,scifact,Pyridostatin destabilizes the G - quadruplex in the telomeric region.,"Treatment with the G4-stabilizing compound pyridostatin (PDS) increases telomere fragility in BRCA2-deficient cells, suggesting that G4 formation drives telomere instability.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=993;doc_id=16472469;rationale_sentences,annotated_rationale,scifact_claim_993
scifact_dev_1012_9745001,scifact,Radioiodine treatment of non-toxic multinodular goitre reduces thyroid volume.,In 45 patients treated with one dose and remaining euthyroid the median thyroid volume was reduced from 73 (interquartile range 50-106) ml to 29 (23-48) ml at 24 months in the 39 patients in whom this was measured during follow up. CONCLUSIONS A substantial reduction in thyroid volume accompanied by a low incidence of hypothyroidism and few side effects makes the use of radioactive iodine an attractive alternative to surgery in selected cases of non-toxic multinodular goitre.,SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1012;doc_id=9745001;rationale_sentences,annotated_rationale,scifact_claim_1012
scifact_dev_1014_nei_6277638,scifact,Rapamycin decreases the concentration of triacylglycerols in fruit flies.,"The target of rapamycin (TOR) pathway is a major nutrient-sensing pathway that, when genetically downregulated, increases life span in evolutionarily diverse organisms including mammals.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1014;doc_id=6277638;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1014
scifact_dev_1019_11603066,scifact,Rapid phosphotransfer rates govern fidelity in two component systems,"In summary, our results provide valuable insight into how cells mediate specificity in one of the most abundant signalling pathways in biology, two-component signal transduction.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1019;doc_id=11603066;rationale_sentences,annotated_rationale,scifact_claim_1019
scifact_dev_1020_9433958,scifact,Rapid up-regulation and higher basal expression of interferon-induced genes increase survival of granule cell neurons that are infected by West Nile virus.,"By transducing cortical neurons with genes that were expressed more highly in granule cell neurons, we identified three interferon-stimulated genes (ISGs; Ifi27, Irg1 and Rsad2 (also known as Viperin)) that mediated the antiviral effects against different neurotropic viruses.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1020;doc_id=9433958;rationale_sentences,annotated_rationale,scifact_claim_1020
scifact_dev_1021_9433958,scifact,Rapid up-regulation and higher basal expression of interferon-induced genes reduce survival of granule cell neurons that are infected by West Nile virus.,"By transducing cortical neurons with genes that were expressed more highly in granule cell neurons, we identified three interferon-stimulated genes (ISGs; Ifi27, Irg1 and Rsad2 (also known as Viperin)) that mediated the antiviral effects against different neurotropic viruses.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1021;doc_id=9433958;rationale_sentences,annotated_rationale,scifact_claim_1021
scifact_dev_1024_5373138,scifact,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,"The CTCF anchor regions we identified are conserved across species, influence gene expression, and are a frequent site of mutations in cancer cells, underscoring their functional importance in cellular regulation.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1024;doc_id=5373138;rationale_sentences,annotated_rationale,scifact_claim_1024
scifact_dev_1029_13923140,scifact,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,"In order to test directly that an approximately twofold reduction in IL-2 underpins the Idd3-linked destabilization of immune homeostasis, we show that engineered haplodeficiency of Il2 gene expression not only reduces T cell IL-2 production by twofold but also mimics the autoimmune dysregulatory effects of the naturally occurring susceptibility alleles of Il2. Reduced IL-2 production achieved by either genetic mechanism correlates with reduced function of CD4+ CD25+ regulatory T cells, which are critical for maintaining immune homeostasis.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1029;doc_id=13923140;rationale_sentences,annotated_rationale,scifact_claim_1029
scifact_dev_1029_13940200,scifact,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,"Furthermore, we have associated IL2RA T1D susceptibility genotypes with lower circulating levels of the biomarker, soluble IL-2RA (P = 6.28 × 10−28), suggesting that an inherited lower immune responsiveness predisposes to T1D.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1029;doc_id=13940200;rationale_sentences,annotated_rationale,scifact_claim_1029
scifact_dev_1029_11899391,scifact,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,"We demonstrated that the presence of an autoimmune disease-associated IL2RA haplotype correlates with diminished IL-2 responsiveness in Ag-experienced CD4(+) T cells, as measured by phosphorylation of STAT5a, and is associated with lower levels of FOXP3 expression by Tregs and a reduction in their ability to suppress proliferation of autologous effector T cells.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1029;doc_id=11899391;rationale_sentences,annotated_rationale,scifact_claim_1029
scifact_dev_1041_25254425,scifact,Replacement of histone H2A with H2A.Z slows gene activation in yeasts by stabilizing +1 nucleosomes.,Immunoprecipitation studies of nucleosome core particles (NCPs) show that NCPs that contain both H3.3 and H2A.Z are even less stable than NCPs containing H3.3 and H2A.,CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1041;doc_id=25254425;rationale_sentences,annotated_rationale,scifact_claim_1041
scifact_dev_1049_12486491,scifact,Ribosomopathies have a low degree of cell and tissue specific pathology.,"Unexpectedly, a ribosomal protein (RP) expression screen reveals dynamic regulation of individual RPs within the vertebrate embryo. Collectively, these findings suggest that RP activity may be highly regulated to impart a new layer of specificity in the control of gene expression and mammalian development.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1049;doc_id=12486491;rationale_sentences,annotated_rationale,scifact_claim_1049
scifact_dev_1062_20381484,scifact,S-nitrosylated GAPDH physiologically transnitrosylates histone deacetylases.,"Here, we show that SNO-GAPDH physiologically transnitrosylates nuclear proteins, including the deacetylating enzyme sirtuin-1 (SIRT1), histone deacetylase-2 (HDAC2) and DNA-activated protein kinase (DNA-PK).",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1062;doc_id=20381484;rationale_sentences,annotated_rationale,scifact_claim_1062
scifact_dev_1086_39281140,scifact,Sildenafil improves erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,"At a CGI-SF score of 2 or lower, 54.5% (24/44) of sildenafil compared with 4.4% (2/45) of placebo patients were much or very much improved (P<.001). Erectile function, arousal, ejaculation, orgasm, and overall satisfaction domain measures improved significantly in sildenafil compared with placebo patients. CONCLUSION In our study, sildenafil effectively improved erectile function and other aspects of sexual function in men with sexual dysfunction associated with the use of SRI antidepressants.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1086;doc_id=39281140;rationale_sentences,annotated_rationale,scifact_claim_1086
scifact_dev_1088_37549932,scifact,Silencing of Bcl2 is important for the maintenance and progression of tumors.,"Eliminating BCL-2 yielded rapid loss of leukemic cells and significantly prolonged survival, formally validating BCL-2 as a rational target for cancer therapy.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1088;doc_id=37549932;rationale_sentences,annotated_rationale,scifact_claim_1088
scifact_dev_1089_17628888,scifact,Smc5/6 engagment drives the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.,"In accordance, scanning force microscopy of the Smc5-Mms21 heterodimer shows that the molecule is physically remodeled in an ATP-dependent manner.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1089;doc_id=17628888;rationale_sentences,annotated_rationale,scifact_claim_1089
scifact_dev_1099_nei_7662206,scifact,Statins decrease blood cholesterol.,One-fourth of all deaths in industrialized countries result from coronary heart disease.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1099;doc_id=7662206;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1099
scifact_dev_1100_nei_7662206,scifact,Statins increase blood cholesterol.,One-fourth of all deaths in industrialized countries result from coronary heart disease.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,dev,claim_id=1100;doc_id=7662206;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_1100
scifact_dev_1104_3898784,scifact,Stroke patients with prior use of direct oral anticoagulants have a lower risk of in-hospital mortality than stroke patients with prior use of warfarin.,"The unadjusted in-hospital mortality rates were 32.6% for warfarin, 26.5% for NOACs, and 22.5% for no OACs. Compared with patients without prior use of OACs, the risk of in-hospital mortality was higher among patients with prior use of warfarin (adjusted risk difference [ARD], 9.0% [97.5% CI, 7.9% to 10.1%]; adjusted odds ratio [AOR], 1.62 [97.5% CI, 1.53 to 1.71]) and higher among patients with prior use of NOACs (ARD, 3.3% [97.5% CI, 1.7% to 4.8%]; AOR, 1.21 [97.5% CI, 1.11-1.32]). Compared with patients with prior use of warfarin, patients with prior use of NOACs had a lower risk of in-hospital mortality (ARD, −5.7% [97.5% CI, −7.3% to −4.2%]; AOR, 0.75 [97.5% CI, 0.69 to 0.81]). Prior use of NOACs, compared with prior use of warfarin, was associated with lower risk of in-hospital mortality.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1104;doc_id=3898784;rationale_sentences,annotated_rationale,scifact_claim_1104
scifact_dev_1107_20532591,scifact,Subcutaneous fat depots undergo extensive browning processes after cold exposure.,"During cold-induced 'browning' of subcutaneous fat, most 'beige' adipocytes stem from de novo–differentiated adipocytes.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1107;doc_id=20532591;rationale_sentences,annotated_rationale,scifact_claim_1107
scifact_dev_1110_13770184,scifact,Suboptimal nutrition is not predictive of chronic disease,"In 2015, the ten largest contributors to global DALYs among Level 3 risks were high systolic blood pressure (211·8 million [192·7 million to 231·1 million] global DALYs), smoking (148·6 million [134·2 million to 163·1 million]), high fasting plasma glucose (143·1 million [125·1 million to 163·5 million]), high BMI (120·1 million [83·8 million to 158·4 million]), childhood undernutrition (113·3 million [103·9 million to 123·4 million]), ambient particulate matter (103·1 million [90·8 million to 115·1 million]), high total cholesterol (88·7 million [74·6 million to 105·7 million]), household air pollution (85·6 million [66·7 million to 106·1 million]), alcohol use (85·0 million [77·2 million to 93·0 million]), and diets high in sodium (83·0 million [49·3 million to 127·5 million]).",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1110;doc_id=13770184;rationale_sentences,annotated_rationale,scifact_claim_1110
scifact_dev_1121_4456756,scifact,Synaptic activity enhances local release of brain derived neurotrophic factor from postsynaptic dendrites.,"Together, these findings reveal a spine-autonomous, autocrine signalling mechanism involving NMDAR–CaMKII-dependent BDNF release from stimulated dendritic spines and subsequent TrkB activation on these same spines that is crucial for structural and functional plasticity.",SUPPORT,supported,SUPPORT->supported,scifact,dev,claim_id=1121;doc_id=4456756;rationale_sentences,annotated_rationale,scifact_claim_1121
scifact_dev_1130_17997584,scifact,T regulatory cells (tTregs) lacking αvβ8 are more adept at suppressing pathogenic T-cell responses during active inflammation.,"However, Treg cells lacking expression of integrin αvβ8 were unable to suppress pathogenic T cell responses during active inflammation.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,dev,claim_id=1130;doc_id=17997584;rationale_sentences,annotated_rationale,scifact_claim_1130
