candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G205-C01,canonicalized_best_sentence_top5,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G205-C01,canonicalized_three_sentence_window_top5,"FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",0fa09fbe858facf44c9ae7207b48db88349ec534899b54388bfc56843b81ea70,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G205-C02,oracle_clean,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G205-C02,oracle_plus_metadata,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",6e9acf50e5ce1343262da1691c492d5f75bf340fa7901c2831d0646d807bc47d,47,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G205-C02,oracle_lengthened,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",e8549c11d47d4324afb1855bf2e523a6482b4b57a07cfc7831501c546cda8717,113,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G205-C02,oracle_plus_metadata_lengthened,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",b63087c84818753212132225046133bb73eb86e6ceb11085ccfbbbbe3ac219af,127,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G205-C02,raw_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G205-C02,cleaned_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G205-C02,canonicalized_best_sentence_top5,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G205-C02,canonicalized_three_sentence_window_top5,"FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",0fa09fbe858facf44c9ae7207b48db88349ec534899b54388bfc56843b81ea70,32,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G205-C03,oracle_clean,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G205-C03,oracle_plus_metadata,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",6e9acf50e5ce1343262da1691c492d5f75bf340fa7901c2831d0646d807bc47d,47,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G205-C03,oracle_lengthened,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",e8549c11d47d4324afb1855bf2e523a6482b4b57a07cfc7831501c546cda8717,113,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G205-C03,oracle_plus_metadata_lengthened,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",b63087c84818753212132225046133bb73eb86e6ceb11085ccfbbbbe3ac219af,127,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G205-C03,raw_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G205-C03,cleaned_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G205-C03,canonicalized_best_sentence_top5,Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter,12b0b6af4a5dfa2214436e2005097f93f19e08c30523aaa859d32e5962dd578f,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G205-C03,canonicalized_three_sentence_window_top5,Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter,35e6568ef4c4d8e3016ebaf2a94bb5fc8663c93d56b33e5a85dc7770afb7ac51,34,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G205-C04,oracle_clean,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,33,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G205-C04,oracle_plus_metadata,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",6e9acf50e5ce1343262da1691c492d5f75bf340fa7901c2831d0646d807bc47d,47,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G205-C04,oracle_lengthened,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",e8549c11d47d4324afb1855bf2e523a6482b4b57a07cfc7831501c546cda8717,113,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G205-C04,oracle_plus_metadata_lengthened,"Title: WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control Page: 4 Section: unknown
To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels. turbine • The torque of the turbine • 6 measures of blade loads: the out-of-plane bending moment estimate for each blade, and the in-plane bending moment estimate on each blade and sends the 3 control targets - yaw, pitch, torque - to each local turbine controller. Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter",b63087c84818753212132225046133bb73eb86e6ceb11085ccfbbbbe3ac219af,127,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G205-C04,raw_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G205-C04,cleaned_bm25_top1_chunk,"wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",f57f724d26b7e95eae16c3f414bb0179a9b5ae63a6982f3d78ff8bc806db8de3,81,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G205-C04,canonicalized_best_sentence_top5,Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter,12b0b6af4a5dfa2214436e2005097f93f19e08c30523aaa859d32e5962dd578f,16,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G205-C04,canonicalized_three_sentence_window_top5,Other actuators that are not controlled by the RL algorithm are controlled by the default naive FAST.Farm controllers. Simulator Agent Simulator Interface Wind farm model receive send send MPI Communication Python program Python inter,35e6568ef4c4d8e3016ebaf2a94bb5fc8663c93d56b33e5a85dc7770afb7ac51,34,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G213-C01,oracle_clean,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G213-C01,oracle_plus_metadata,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",c22374035056bc8e3d91a2bd43451807030289f00c7d0c951f152764dd7ac059,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G213-C01,oracle_lengthened,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",a9c5d99742b1a7b5c3da4449b5070b9f40533ddb227d74680b90629ad19e680a,80,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G213-C01,oracle_plus_metadata_lengthened,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",8ca47f029d093914f76e71bdfb077b5afe756a1075f777e2d25719bfd41d9fa0,90,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G213-C01,raw_bm25_top1_chunk,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or ",1368097cc4596e67b6e2027fda06c58174697f627d45cf942447e3212d41d81e,80,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G213-C01,cleaned_bm25_top1_chunk,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",ecdf805058fef9ed555b34f17c788032fbc798d2a1587fdeca36973ae7681edd,80,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G213-C01,canonicalized_best_sentence_top5,"In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints.",28d97219e505420a6ae94b453abeccf6ec1ec79621069a32c3ff0cbcca46c78f,29,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G213-C01,canonicalized_three_sentence_window_top5,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework.",ba23570012bfcffc0c8336f04e5724a4e1547a4d5b6096f72f024c7cd92daedd,56,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G213-C02,oracle_clean,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G213-C02,oracle_plus_metadata,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",c22374035056bc8e3d91a2bd43451807030289f00c7d0c951f152764dd7ac059,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G213-C02,oracle_lengthened,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",a9c5d99742b1a7b5c3da4449b5070b9f40533ddb227d74680b90629ad19e680a,80,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G213-C02,oracle_plus_metadata_lengthened,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",8ca47f029d093914f76e71bdfb077b5afe756a1075f777e2d25719bfd41d9fa0,90,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G213-C02,raw_bm25_top1_chunk,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or ",1368097cc4596e67b6e2027fda06c58174697f627d45cf942447e3212d41d81e,80,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G213-C02,cleaned_bm25_top1_chunk,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",ecdf805058fef9ed555b34f17c788032fbc798d2a1587fdeca36973ae7681edd,80,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G213-C02,canonicalized_best_sentence_top5,"In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints.",28d97219e505420a6ae94b453abeccf6ec1ec79621069a32c3ff0cbcca46c78f,29,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G213-C02,canonicalized_three_sentence_window_top5,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework.",ba23570012bfcffc0c8336f04e5724a4e1547a4d5b6096f72f024c7cd92daedd,56,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G213-C03,oracle_clean,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G213-C03,oracle_plus_metadata,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",c22374035056bc8e3d91a2bd43451807030289f00c7d0c951f152764dd7ac059,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G213-C03,oracle_lengthened,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",73391f3a79683d94c3486742169dd1a250c2ef9bfd7df75e9eafac4cf3195ac4,94,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G213-C03,oracle_plus_metadata_lengthened,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",4791d2dca4efe5e5b8c0c12770e54e985e2cc12770fef54682559f6713402c83,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G213-C03,raw_bm25_top1_chunk,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",1ac2de58f39d8748e52d614787b78e1b4814a200ae57e6f31a979c42e8de0b71,66,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G213-C03,cleaned_bm25_top1_chunk,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",1ac2de58f39d8748e52d614787b78e1b4814a200ae57e6f31a979c42e8de0b71,66,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G213-C03,canonicalized_best_sentence_top5,"own utility function, while the re- ward of that policy depends on the joint policy with other agents under their individual utility functions.",9856120e1720b7104207d8eb26afe93947769e14b192f7fafdb5f17a9243636b,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G213-C03,canonicalized_three_sentence_window_top5,"own utility function, while the re- ward of that policy depends on the joint policy with other agents under their individual utility functions. Since these utility functions are heterogeneous and potentially conflict- ing, each agent’s policy cannot be updated and performed in isolation (Assos, Dagan, and Daskalakis 2024).",947ced20a9319440eb44350f76a264691d0b275d885291f702ed9741b2347116,48,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G213-C04,oracle_clean,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,14,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G213-C04,oracle_plus_metadata,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",c22374035056bc8e3d91a2bd43451807030289f00c7d0c951f152764dd7ac059,24,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G213-C04,oracle_lengthened,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",73391f3a79683d94c3486742169dd1a250c2ef9bfd7df75e9eafac4cf3195ac4,94,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G213-C04,oracle_plus_metadata_lengthened,"Title: Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning Page: 2 Section: unknown
However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved. utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or",4791d2dca4efe5e5b8c0c12770e54e985e2cc12770fef54682559f6713402c83,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G213-C04,raw_bm25_top1_chunk,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",1ac2de58f39d8748e52d614787b78e1b4814a200ae57e6f31a979c42e8de0b71,66,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G213-C04,cleaned_bm25_top1_chunk,"functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",1ac2de58f39d8748e52d614787b78e1b4814a200ae57e6f31a979c42e8de0b71,66,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G213-C04,canonicalized_best_sentence_top5,"own utility function, while the re- ward of that policy depends on the joint policy with other agents under their individual utility functions.",9856120e1720b7104207d8eb26afe93947769e14b192f7fafdb5f17a9243636b,23,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G213-C04,canonicalized_three_sentence_window_top5,"own utility function, while the re- ward of that policy depends on the joint policy with other agents under their individual utility functions. Since these utility functions are heterogeneous and potentially conflict- ing, each agent’s policy cannot be updated and performed in isolation (Assos, Dagan, and Daskalakis 2024).",947ced20a9319440eb44350f76a264691d0b275d885291f702ed9741b2347116,48,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G214-C01,oracle_clean,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",55559eac9ba2b8cd843f01ef18550a9dfd49cff4bd04d1d27f5320d72bc998ea,31,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G214-C01,oracle_plus_metadata,"Title: PolicySimEval Page: 1 Section: unknown
The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",1341426b05330eabc7e76af59d37b78e6929cfa169942de83fe3f2d516f4a514,37,candidate_csv.evidence_text + metadata,True,True,False
