candidate_id,variant,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G178-C03,oracle_plus_metadata,a4ab321e43f0c9c51fc9e2c4b22ea4114918bcecd3dd23ac35ec38a30b4df5e3,28,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G178-C03,oracle_lengthened,4bf088d8823ffe058e9988f4fe4ecc7898bd0e36ea3824d84e0d0323eaacb536,80,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G178-C03,oracle_plus_metadata_lengthened,a4a8a85e53678597d8d3c5973a83fd30748de5c390946ab99ac445a0bd54fac6,92,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G178-C03,raw_bm25_top1_chunk,6cfbafc94edd1397ece089fa2c190df021402d23221720c8395a6ad16c862bcd,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G178-C03,cleaned_bm25_top1_chunk,6cfbafc94edd1397ece089fa2c190df021402d23221720c8395a6ad16c862bcd,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G178-C03,canonicalized_best_sentence_top5,c18e454c6b1c6bd5621c76ef6f56cee0bfaa116ca97b649d888947225362b5ba,33,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G178-C03,canonicalized_three_sentence_window_top5,01a6b032bab577ed073db7c932c73cc4f7bb29c189142a241d8c7ea495a178f5,63,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G178-C04,oracle_clean,498d8db67b140fddccb8143d033fa06a5b66b951eeb57d45bed246258307f9a6,16,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G178-C04,oracle_plus_metadata,a4ab321e43f0c9c51fc9e2c4b22ea4114918bcecd3dd23ac35ec38a30b4df5e3,28,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G178-C04,oracle_lengthened,4bf088d8823ffe058e9988f4fe4ecc7898bd0e36ea3824d84e0d0323eaacb536,80,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G178-C04,oracle_plus_metadata_lengthened,a4a8a85e53678597d8d3c5973a83fd30748de5c390946ab99ac445a0bd54fac6,92,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G178-C04,raw_bm25_top1_chunk,6cfbafc94edd1397ece089fa2c190df021402d23221720c8395a6ad16c862bcd,71,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G178-C04,cleaned_bm25_top1_chunk,6cfbafc94edd1397ece089fa2c190df021402d23221720c8395a6ad16c862bcd,71,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G178-C04,canonicalized_best_sentence_top5,084214c7121a08e009b03c453df54084cfc65e48eea23ab7a2bcc7874ed64e3b,14,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G178-C04,canonicalized_three_sentence_window_top5,ed829c67f7a20208396388042dd692e9231e6ac6f77aa7072317e6cd61400616,61,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G180-C01,oracle_clean,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G180-C01,oracle_plus_metadata,32abed9e5ffab379d267dac307530eaa2c291d37ff9a21c88fc88ef2a8eacb3a,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G180-C01,oracle_lengthened,4b7aed6597caa273b5d351d062520740a4c17c6fd002ddbcbb5b006653b5c139,95,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G180-C01,oracle_plus_metadata_lengthened,2961f802f976380ebe8ebb3d5b778e8564553b0d76b43f28cb324becf0c63966,107,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G180-C01,raw_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G180-C01,cleaned_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G180-C01,canonicalized_best_sentence_top5,649ed70b10c972044f47f475c6a3f8b646a0dce1617d18d895ac3c1121cb0cec,14,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G180-C01,canonicalized_three_sentence_window_top5,26e81ea6d5c2b594073e20dfa07d9b37782be9ddbea6f08758f15fb8f9e22b5c,31,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G180-C02,oracle_clean,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G180-C02,oracle_plus_metadata,32abed9e5ffab379d267dac307530eaa2c291d37ff9a21c88fc88ef2a8eacb3a,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G180-C02,oracle_lengthened,1de9010590aeffe70737d95bb95ee85b919590856b9c9d0f6323bf2d465d39c0,100,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G180-C02,oracle_plus_metadata_lengthened,6df65230a57a34b45def69993960a244603eea0f2a2708911fde033f7359e39b,112,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G180-C02,raw_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G180-C02,cleaned_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G180-C02,canonicalized_best_sentence_top5,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G180-C02,canonicalized_three_sentence_window_top5,e699b2f7bdea6ef8496d062dfaf91a0ef5d403fb2014a0b01047abfff5ce8683,65,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G180-C03,oracle_clean,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G180-C03,oracle_plus_metadata,32abed9e5ffab379d267dac307530eaa2c291d37ff9a21c88fc88ef2a8eacb3a,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G180-C03,oracle_lengthened,1de9010590aeffe70737d95bb95ee85b919590856b9c9d0f6323bf2d465d39c0,100,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G180-C03,oracle_plus_metadata_lengthened,6df65230a57a34b45def69993960a244603eea0f2a2708911fde033f7359e39b,112,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G180-C03,raw_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G180-C03,cleaned_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G180-C03,canonicalized_best_sentence_top5,231c618ca0d50e59405714a9e6d076a74016f4a95a15a8948f92b8b0daeff1e7,30,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G180-C03,canonicalized_three_sentence_window_top5,e699b2f7bdea6ef8496d062dfaf91a0ef5d403fb2014a0b01047abfff5ce8683,65,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G180-C04,oracle_clean,62c4d34280e7d33fd22a8fb2b96d9ee25bd9548b02569b777dc9dafb746ebd5c,24,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G180-C04,oracle_plus_metadata,32abed9e5ffab379d267dac307530eaa2c291d37ff9a21c88fc88ef2a8eacb3a,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G180-C04,oracle_lengthened,4b7aed6597caa273b5d351d062520740a4c17c6fd002ddbcbb5b006653b5c139,95,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G180-C04,oracle_plus_metadata_lengthened,2961f802f976380ebe8ebb3d5b778e8564553b0d76b43f28cb324becf0c63966,107,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G180-C04,raw_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G180-C04,cleaned_bm25_top1_chunk,57968a9753eae44e014ce136290b3038098b6b1700fed10ce8850e25b9ff792b,96,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G180-C04,canonicalized_best_sentence_top5,649ed70b10c972044f47f475c6a3f8b646a0dce1617d18d895ac3c1121cb0cec,14,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G180-C04,canonicalized_three_sentence_window_top5,26e81ea6d5c2b594073e20dfa07d9b37782be9ddbea6f08758f15fb8f9e22b5c,31,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G185-C01,oracle_clean,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G185-C01,oracle_plus_metadata,9c28d5061c9d34d81f92a735b1b664d41392da60c0cd7708e2265be13c724386,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G185-C01,oracle_lengthened,5c06e63047015adcbe1e657b65f2d565c87ae6c40f86a72d5d74720a6f76888a,99,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G185-C01,oracle_plus_metadata_lengthened,fbad37051754d074f1041dddfed04b20a335951b8e4453ffdafb478bd459601f,109,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G185-C01,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G185-C01,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G185-C01,canonicalized_best_sentence_top5,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78,10,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G185-C01,canonicalized_three_sentence_window_top5,6fe0b323da279ae675c1aba7db54a17d805849cad46aaa0b5840463874818b2b,23,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G185-C02,oracle_clean,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G185-C02,oracle_plus_metadata,9c28d5061c9d34d81f92a735b1b664d41392da60c0cd7708e2265be13c724386,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G185-C02,oracle_lengthened,5c06e63047015adcbe1e657b65f2d565c87ae6c40f86a72d5d74720a6f76888a,99,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G185-C02,oracle_plus_metadata_lengthened,fbad37051754d074f1041dddfed04b20a335951b8e4453ffdafb478bd459601f,109,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G185-C02,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G185-C02,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G185-C02,canonicalized_best_sentence_top5,88cddb1facb03a531bea261bccb78d2758ed09b53d53814fdd38afa955e65c56,18,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G185-C02,canonicalized_three_sentence_window_top5,246be7266126908d03c4e231f09fb14e4d1f6fc6b0b979a618346207034f96a5,60,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G185-C03,oracle_clean,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G185-C03,oracle_plus_metadata,9c28d5061c9d34d81f92a735b1b664d41392da60c0cd7708e2265be13c724386,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G185-C03,oracle_lengthened,84d4b0feb0e002b0a4224488c49ae9307b6c5afd3c8ba03f20c0aad1d710f1fa,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G185-C03,oracle_plus_metadata_lengthened,dfa1775d4b334696937b7d3bf6594cf34cce2a9dc701fc441d5e287e619c9787,101,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G185-C03,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G185-C03,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G185-C03,canonicalized_best_sentence_top5,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78,10,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G185-C03,canonicalized_three_sentence_window_top5,6fe0b323da279ae675c1aba7db54a17d805849cad46aaa0b5840463874818b2b,23,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G185-C04,oracle_clean,65a7a51906e93e8ca51e770edf0378e1f814a6d7482d0c5bd840ed431c38d3ec,25,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G185-C04,oracle_plus_metadata,9c28d5061c9d34d81f92a735b1b664d41392da60c0cd7708e2265be13c724386,35,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G185-C04,oracle_lengthened,84d4b0feb0e002b0a4224488c49ae9307b6c5afd3c8ba03f20c0aad1d710f1fa,91,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G185-C04,oracle_plus_metadata_lengthened,dfa1775d4b334696937b7d3bf6594cf34cce2a9dc701fc441d5e287e619c9787,101,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G185-C04,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G185-C04,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G185-C04,canonicalized_best_sentence_top5,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78,10,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G185-C04,canonicalized_three_sentence_window_top5,6fe0b323da279ae675c1aba7db54a17d805849cad46aaa0b5840463874818b2b,23,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G186-C01,oracle_clean,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G186-C01,oracle_plus_metadata,939b03f0f475bb9c7f94e7494a1323cffb63cc324442fd8b53eccaf49e94c6ca,25,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G186-C01,oracle_lengthened,386984625f353b809f6da16c001b6160180eb05c46fad4b1809d3e66498a228c,79,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G186-C01,oracle_plus_metadata_lengthened,f18ff661d694da61476a4d90aa4d3eb68a9ed09bab63573ef03e96264aebc268,89,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G186-C01,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G186-C01,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G186-C01,canonicalized_best_sentence_top5,1a28fb31a74a6a98184f385401f6cc11638810e2695aa6f1b8cf2f9e7cd8da90,26,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G186-C01,canonicalized_three_sentence_window_top5,9afaf6b98648eabdf19369f897a790c6a68bb2556e552e22c94b087cbc5ac0de,64,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G186-C02,oracle_clean,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G186-C02,oracle_plus_metadata,939b03f0f475bb9c7f94e7494a1323cffb63cc324442fd8b53eccaf49e94c6ca,25,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G186-C02,oracle_lengthened,386984625f353b809f6da16c001b6160180eb05c46fad4b1809d3e66498a228c,79,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G186-C02,oracle_plus_metadata_lengthened,f18ff661d694da61476a4d90aa4d3eb68a9ed09bab63573ef03e96264aebc268,89,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G186-C02,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G186-C02,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G186-C02,canonicalized_best_sentence_top5,1a28fb31a74a6a98184f385401f6cc11638810e2695aa6f1b8cf2f9e7cd8da90,26,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G186-C02,canonicalized_three_sentence_window_top5,9afaf6b98648eabdf19369f897a790c6a68bb2556e552e22c94b087cbc5ac0de,64,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G186-C03,oracle_clean,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G186-C03,oracle_plus_metadata,939b03f0f475bb9c7f94e7494a1323cffb63cc324442fd8b53eccaf49e94c6ca,25,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G186-C03,oracle_lengthened,98ff98a337e8d5a6bc533210dfe541903ba954cc43cb28076ab89847c199e100,89,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G186-C03,oracle_plus_metadata_lengthened,5fad1214edc63aaa1a173bba9f62eb5c67e47093317f2a6e855beea69aee0fde,99,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G186-C03,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G186-C03,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G186-C03,canonicalized_best_sentence_top5,1a28fb31a74a6a98184f385401f6cc11638810e2695aa6f1b8cf2f9e7cd8da90,26,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G186-C03,canonicalized_three_sentence_window_top5,9afaf6b98648eabdf19369f897a790c6a68bb2556e552e22c94b087cbc5ac0de,64,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G186-C04,oracle_clean,256124f1c5d68cf2531042ac6add8cd28db997a043722762025884a71a2dc2c4,15,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G186-C04,oracle_plus_metadata,939b03f0f475bb9c7f94e7494a1323cffb63cc324442fd8b53eccaf49e94c6ca,25,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G186-C04,oracle_lengthened,386984625f353b809f6da16c001b6160180eb05c46fad4b1809d3e66498a228c,79,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G186-C04,oracle_plus_metadata_lengthened,f18ff661d694da61476a4d90aa4d3eb68a9ed09bab63573ef03e96264aebc268,89,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G186-C04,raw_bm25_top1_chunk,e358a1b57adda73f7fb2b3d548f0b2d48219535d7b779a88f11035618d011f46,53,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G186-C04,cleaned_bm25_top1_chunk,1572d7286e0a7f20dab682e983051ca0e7db4772997316dbcc33e008cdf4dfb2,53,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G186-C04,canonicalized_best_sentence_top5,6feeb5a9e704746caa64916d6eb1fc182a4c4ca1bf855e9b22242252d2d31f63,27,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G186-C04,canonicalized_three_sentence_window_top5,21e38f33abc6231513909ec9f5f29995ecae9519f710bffd34cdacb39fbccf79,53,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G187-C01,oracle_clean,6dc02aeda5ad07c0bf9afeea7cc142838df02d219a9a6b3d7304d3fc7d2c7e78,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G187-C01,oracle_plus_metadata,d3b0bbbaa12f83a0c3aa387d7043d72a7ffa11c0e192f9e01a0881a93d96c4d3,50,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G187-C01,oracle_lengthened,90df939924de0ca40b4feb035333199f242ab28db57f90cd35c30e30bc31bd92,108,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G187-C01,oracle_plus_metadata_lengthened,8b9e151642fe0c5474c11cd0bb51209f3cd01385a329b338e019910e77bb2a75,119,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G187-C01,raw_bm25_top1_chunk,c4f3db18255c095d00a4c29eef4c70300eb9452e8a79a0d6c7837c47c350c00f,72,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G187-C01,cleaned_bm25_top1_chunk,c4f3db18255c095d00a4c29eef4c70300eb9452e8a79a0d6c7837c47c350c00f,72,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G187-C01,canonicalized_best_sentence_top5,9d0358652603cb7239bf25bc409bc302783512f6aa301fbf52fcaf71f4576cb6,8,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G187-C01,canonicalized_three_sentence_window_top5,0e89a9926a6f00c79f842c1c65e14a04e8613f066fbe7f55bb235e8fcdbdf0cc,14,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G187-C02,oracle_clean,6dc02aeda5ad07c0bf9afeea7cc142838df02d219a9a6b3d7304d3fc7d2c7e78,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G187-C02,oracle_plus_metadata,d3b0bbbaa12f83a0c3aa387d7043d72a7ffa11c0e192f9e01a0881a93d96c4d3,50,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G187-C02,oracle_lengthened,90df939924de0ca40b4feb035333199f242ab28db57f90cd35c30e30bc31bd92,108,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G187-C02,oracle_plus_metadata_lengthened,8b9e151642fe0c5474c11cd0bb51209f3cd01385a329b338e019910e77bb2a75,119,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G187-C02,raw_bm25_top1_chunk,c4f3db18255c095d00a4c29eef4c70300eb9452e8a79a0d6c7837c47c350c00f,72,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G187-C02,cleaned_bm25_top1_chunk,c4f3db18255c095d00a4c29eef4c70300eb9452e8a79a0d6c7837c47c350c00f,72,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G187-C02,canonicalized_best_sentence_top5,9d0358652603cb7239bf25bc409bc302783512f6aa301fbf52fcaf71f4576cb6,8,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G187-C02,canonicalized_three_sentence_window_top5,0e89a9926a6f00c79f842c1c65e14a04e8613f066fbe7f55bb235e8fcdbdf0cc,14,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G187-C03,oracle_clean,6dc02aeda5ad07c0bf9afeea7cc142838df02d219a9a6b3d7304d3fc7d2c7e78,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G187-C03,oracle_plus_metadata,d3b0bbbaa12f83a0c3aa387d7043d72a7ffa11c0e192f9e01a0881a93d96c4d3,50,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G187-C03,oracle_lengthened,5f5d90039090d0e2d66d23827e27a7617a50ce60df69e03ef33512b4435fe1ef,111,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G187-C03,oracle_plus_metadata_lengthened,25c7a42258f3b95437e93e637a98e43fec1dec4acee98f75f93c188ca891dd3b,122,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G187-C03,raw_bm25_top1_chunk,6b0abf341e2a04eee9f478f504f63eb11d08fb1311af1926ce772dde7281da5a,69,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G187-C03,cleaned_bm25_top1_chunk,6b0abf341e2a04eee9f478f504f63eb11d08fb1311af1926ce772dde7281da5a,69,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G187-C03,canonicalized_best_sentence_top5,023fd3614e628cef8919997a3571282ad1128b0efd65740e683bc6eb4162a221,37,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G187-C03,canonicalized_three_sentence_window_top5,5ea93fc5617622f57cb160a403f0fc4e719f239ff2b19b590ab291a103e50878,73,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G187-C04,oracle_clean,6dc02aeda5ad07c0bf9afeea7cc142838df02d219a9a6b3d7304d3fc7d2c7e78,39,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G187-C04,oracle_plus_metadata,d3b0bbbaa12f83a0c3aa387d7043d72a7ffa11c0e192f9e01a0881a93d96c4d3,50,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G187-C04,oracle_lengthened,7e58ad6f169a69f768db0061a36c9b9d225d43577c83a7b90590441e11fd1c07,117,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G187-C04,oracle_plus_metadata_lengthened,74ae07742996bdcd1e65ecfdee08b24acc2e58f383028c7039d07057dc0636cc,128,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G187-C04,raw_bm25_top1_chunk,c4f3db18255c095d00a4c29eef4c70300eb9452e8a79a0d6c7837c47c350c00f,72,chunk_retrieval rank=1,False,False,False
