candidate_id,true_label,pred_label,strong_action_flag,strong_action_score,p_contra_mean,p_svm_mean,priority_score,selected_evidence,selected_chunk_id,selected_rank,source_pdf,page,route,n_seeds_voted,vote_share_strong
SBV2-ALL92-G145-C01,supported,supported,0,0.20680416193033124,0.028395882502633408,0.44287028755800667,0.17840827942769782,"As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,DT-016,2,supported,3,0.0
SBV2-ALL92-G145-C02,mild_scope_overclaim,supported,0,0.21951298814349895,0.03056558906073308,0.4496822074926055,0.18894739908276587,"As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,DT-016,2,supported,3,0.0
SBV2-ALL92-G145-C03,strong_action_overclaim,strong_action_overclaim,1,0.5040356946969182,0.25693252347790135,0.5010119459150704,0.7471031712190168,"As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,DT-016,2,strong_action,3,0.6666666666666666
SBV2-ALL92-G145-C04,contradiction_candidate,contradiction_candidate,0,0.28418823410913063,0.9141342386130394,0.8092947346392559,-0.6299460045039088,"As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,DT-016,2,contradiction,3,0.0
SBV2-ALL92-G146-C01,supported,strong_action_overclaim,1,0.7592624351159736,0.2522051629302251,0.46565610294681054,1.0070572721857485,APDT facilitates the simulation of various what-if scenarios thereby providing a better understanding of various aspects of the network characteristics.,DT-016_p1_c1,2,DT-016,2,strong_action,3,1.0
SBV2-ALL92-G146-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8438112998913749,0.25533136517215654,0.5306562972074435,1.0884799347192184,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B).",DT-016_p2_c0,1,DT-016,2,strong_action,3,1.0
SBV2-ALL92-G146-C03,strong_action_overclaim,strong_action_overclaim,1,0.8750939006950106,0.26017580332258955,0.47264267775910235,1.114918097372421,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B).",DT-016_p2_c0,1,DT-016,2,strong_action,3,1.0
SBV2-ALL92-G146-C04,contradiction_candidate,contradiction_candidate,0,0.9022851512129467,0.3989804924785611,0.5586387557483129,0.5033046587343857,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B).",DT-016_p2_c0,1,DT-016,2,supported,3,0.0
SBV2-ALL92-G158-C01,supported,strong_action_overclaim,1,0.5931053722107205,0.22691785278071058,0.5391102879461205,0.8661875194300099,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,MARL-014,8,strong_action,1,1.0
SBV2-ALL92-G158-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6394802392897821,0.24538206047766448,0.5353585433637763,0.8940981788121176,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,MARL-014,8,strong_action,1,1.0
SBV2-ALL92-G158-C03,strong_action_overclaim,strong_action_overclaim,1,0.6075008708931905,0.2678656003800732,0.519569360838086,0.8396352705131174,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,MARL-014,8,strong_action,1,1.0
SBV2-ALL92-G158-C04,contradiction_candidate,contradiction_candidate,0,0.21858845948530214,0.9390305249288433,0.822593357263288,-0.7204420654435412,"In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,MARL-014,8,contradiction,1,0.0
SBV2-ALL92-G161-C01,supported,mild_scope_overclaim,0,0.5046807179951167,0.23301761592804138,0.5537008597637302,0.27166310206707533,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",MARL-015_p13_c0,2,MARL-015,3,mild_scope,3,0.0
SBV2-ALL92-G161-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5848777815328479,0.2339257585583706,0.47852158543433526,0.8509520229744773,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",MARL-015_p13_c0,2,MARL-015,3,strong_action,3,1.0
SBV2-ALL92-G161-C03,strong_action_overclaim,supported,0,0.6708824029360749,0.3757534648203749,0.5543968099071636,0.2951289381157,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",MARL-015_p13_c0,2,MARL-015,3,supported,3,0.3333333333333333
SBV2-ALL92-G161-C04,contradiction_candidate,contradiction_candidate,0,0.4633362120912947,0.9207894875640866,0.805681771771093,-0.4574532754727919,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",MARL-015_p13_c0,2,MARL-015,3,contradiction,3,0.0
SBV2-ALL92-G163-C01,supported,supported,0,0.3348701698547389,0.026921536583573057,0.4701643549785226,0.30794863327116584,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,MARL-016_p1_c1,1,MARL-016,1,supported,3,0.0
SBV2-ALL92-G163-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6058144641464372,0.2570464264235888,0.48786425016532947,0.8487680377228484,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,MARL-016_p1_c1,1,MARL-016,1,strong_action,3,1.0
SBV2-ALL92-G163-C03,strong_action_overclaim,strong_action_overclaim,1,0.7002321517936494,0.07862579713156492,0.38823279902083363,1.1216063546620845,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,MARL-016_p1_c1,1,MARL-016,1,strong_action,3,1.0
SBV2-ALL92-G163-C04,contradiction_candidate,supported,0,0.6138918829485301,0.36714034180439903,0.5539486318816177,0.24675154114413111,We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot.,MARL-016_p1_c1,1,MARL-016,1,supported,3,0.0
SBV2-ALL92-G164-C01,supported,strong_action_overclaim,1,0.5630861386935502,0.2516594493682682,0.475267956377321,0.811426689325282,"Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,MARL-016,5,strong_action,6,1.0
SBV2-ALL92-G164-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5732173583564945,0.24754706578003013,0.4705763207088907,0.8256702925764643,"Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,MARL-016,5,strong_action,6,1.0
SBV2-ALL92-G164-C03,strong_action_overclaim,strong_action_overclaim,1,0.6780195997572346,0.271943497761068,0.49996470572778734,0.9060761019961665,"Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,MARL-016,5,strong_action,6,1.0
SBV2-ALL92-G164-C04,contradiction_candidate,strong_action_overclaim,1,0.6090458025362961,0.30919231956567306,0.5181799558708886,0.7998534829706231,"Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,MARL-016,5,strong_action,6,0.8333333333333334
SBV2-ALL92-G166-C01,supported,strong_action_overclaim,1,0.5689905495851522,0.24815748568390125,0.5057877936287518,0.8208330639012509,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,MARL-017,5,strong_action,4,1.0
SBV2-ALL92-G166-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5175319785670744,0.2461544362024714,0.47847268544046373,0.771377542364603,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,MARL-017,5,strong_action,4,1.0
SBV2-ALL92-G166-C03,strong_action_overclaim,strong_action_overclaim,1,0.560417801287204,0.13667513894825623,0.4258616065603273,0.9237426623389478,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,MARL-017,5,strong_action,4,1.0
SBV2-ALL92-G166-C04,contradiction_candidate,mild_scope_overclaim,0,0.582907219538407,0.5461787971599349,0.6192394199531781,0.03672842237847207,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up poli",MARL-017_p5_c1,1,MARL-017,5,contradiction,4,0.0
SBV2-ALL92-G167-C01,supported,strong_action_overclaim,1,0.7943668818612941,0.24029249338679382,0.4801597961020383,1.0540743884745003,"Overall, the comparison suggests that while IPPO is a reasonable default, the best CL method and MARL algorithm should be chosen together rather than in isolation. 25",MARL-005_p25_c3,4,MARL-017,1,strong_action,2,1.0
SBV2-ALL92-G167-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7547330476186812,0.2473111270220212,0.505130375452209,1.0074219205966601,"Real-world validation demonstrates that the learned policies transfer smoothly and reliably from simulation to physical hardware, confirming the effectiveness of the training approach.",DT-003_p4_c2,2,MARL-017,1,strong_action,2,1.0
SBV2-ALL92-G167-C03,strong_action_overclaim,strong_action_overclaim,1,0.6906165471111585,0.23969623475239055,0.483603384157042,0.950920312358768,"With the software and hardware being open source and a user friendly Python API, RealAIGym intends to be an open benchmarking platform for comparing control methods on real hardware.",MARL-017_p1_c2,2,MARL-017,1,strong_action,2,1.0
SBV2-ALL92-G167-C04,contradiction_candidate,strong_action_overclaim,1,0.8244770282435293,0.26492300537433,0.5139323160718321,1.0595540228691993,"Overall, the comparison suggests that while IPPO is a reasonable default, the best CL method and MARL algorithm should be chosen together rather than in isolation. 25",MARL-005_p25_c3,1,MARL-005,25,strong_action,2,1.0
SBV2-ALL92-G168-C01,supported,strong_action_overclaim,1,0.6040993748805381,0.35512066364395756,0.5774701099467336,0.7489787112365806,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces.,MARL-015_p7_c2,2,MARL-017,4,strong_action,4,0.5
SBV2-ALL92-G168-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5957237194567245,0.29528442298612156,0.5327989648562412,0.800439296470603,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces.,MARL-015_p7_c2,2,MARL-017,4,strong_action,4,1.0
SBV2-ALL92-G168-C03,strong_action_overclaim,strong_action_overclaim,1,0.6583570644075947,0.273272658000059,0.4973267977759023,0.8850844064075356,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces.,MARL-015_p7_c2,2,MARL-013,13,strong_action,4,1.0
SBV2-ALL92-G168-C04,contradiction_candidate,contradiction_candidate,0,0.2518516247200874,0.934172775722266,0.8054966842939046,-0.6823211510021786,Our implementation revolves around the Actor-Critic algorithm designed for continuous spaces.,MARL-015_p7_c2,1,MARL-015,7,contradiction,4,0.0
SBV2-ALL92-G170-C01,supported,supported,0,0.4519233833953207,0.23565118405786875,0.485218164084967,0.21627219933745193,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",MARL-018_p1_c1,2,MARL-018,1,supported,2,0.0
SBV2-ALL92-G170-C02,mild_scope_overclaim,supported,0,0.4829404221824683,0.23175991143505614,0.48113382511529146,0.25118051074741216,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",MARL-018_p1_c1,4,MARL-018,1,supported,2,0.5
SBV2-ALL92-G170-C03,strong_action_overclaim,strong_action_overclaim,1,0.544672814951358,0.251752132152126,0.5023299972394328,0.792920682799232,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",MARL-018_p1_c1,4,MARL-018,1,strong_action,2,1.0
SBV2-ALL92-G170-C04,contradiction_candidate,supported,0,0.45433018867734337,0.23796187638554836,0.48683552098526583,0.216368312291795,"generalization experiments, our method achieves a success rate of 83% on trained tasks and 75% on unseen tasks in simulation.",MARL-018_p1_c1,2,MARL-018,1,supported,2,0.0
SBV2-ALL92-G172-C01,supported,strong_action_overclaim,1,0.6219760099405719,0.27824364673326885,0.4881783259826192,0.843732363207303,We use this deployment in our perception study to gather feedback from sUAS developers.,MARL-019_p7_c0,2,MARL-019,1,strong_action,2,1.0
SBV2-ALL92-G172-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6628504511077158,0.2761550966963672,0.4857056811136973,0.8866953544113486,We use this deployment in our perception study to gather feedback from sUAS developers.,MARL-019_p7_c0,2,MARL-019,1,strong_action,2,1.0
SBV2-ALL92-G172-C03,strong_action_overclaim,strong_action_overclaim,1,0.6415333704250259,0.27265698183205117,0.48365477257279776,0.8688763885929747,We use this deployment in our perception study to gather feedback from sUAS developers.,MARL-019_p7_c0,1,MARL-019,7,strong_action,2,1.0
SBV2-ALL92-G172-C04,contradiction_candidate,contradiction_candidate,0,0.5649057817485573,0.9012677353677307,0.7712419413628755,-0.3363619536191734,"For simulation, we employed AirSim (compatible with Px4) and Ardupilot-SITL (compatible with Ardupilot).",MARL-019_p7_c0,2,MARL-019,1,contradiction,2,0.0
SBV2-ALL92-G175-C01,supported,strong_action_overclaim,1,0.7127179091195788,0.2749204901408692,0.5100859929785133,0.9377974189787095,"We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,MARL-001,6,strong_action,4,1.0
SBV2-ALL92-G175-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7068341315543812,0.2696546112198901,0.5061010302696868,0.9371795203344911,"We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,MARL-001,6,strong_action,4,1.0
SBV2-ALL92-G175-C03,strong_action_overclaim,strong_action_overclaim,1,0.7240509248888976,0.2668871002306158,0.501961213244541,0.9571638246582818,"We observe in 6a the most trading among agents occurs with MAPPO, followed by IPPO and then PQN.",MARL-001_p7_c2,5,MARL-001,6,strong_action,4,1.0
SBV2-ALL92-G175-C04,contradiction_candidate,contradiction_candidate,0,0.24405264490177148,0.9247137243605085,0.7861559070331346,-0.680661079458737,"40 Trade Count PQN MAPPO IPPO (a) Trade Count 0 200 400 600 800 1000 Timestep (M) 0 20 40 60 80 Success Rate (%) PQN MAPPO IPPO (b) Stone Sword Collection Rate Figure 6: Performance comparison of MAPPO, IPPO PQN in Craftax-Coop with 3 agents in (a) average trades per episode and (b) average stone sword crafting rate.",MARL-001_p7_c1,1,MARL-001,7,contradiction,4,0.0
SBV2-ALL92-G178-C01,supported,strong_action_overclaim,1,0.7077671650064608,0.31999947356767355,0.537864480587528,0.8877676914387872,"C.7. 3.5 MARL Baselines We train IPPO , MAPPO , PQN-VDN , and HyperMARL-IPPO to provide reference points for zero-shot LLM performance and to verify that the difficulty settings meaningfully affect learned policies.",MARL-002_p5_c1,1,MARL-002,5,strong_action,4,0.5
SBV2-ALL92-G178-C02,mild_scope_overclaim,strong_action_overclaim,1,0.726946839310247,0.33694724746163074,0.551050309664614,0.8899995918486162,"C.7. 3.5 MARL Baselines We train IPPO , MAPPO , PQN-VDN , and HyperMARL-IPPO to provide reference points for zero-shot LLM performance and to verify that the difficulty settings meaningfully affect learned policies.",MARL-002_p5_c1,1,MARL-002,5,strong_action,4,0.5
SBV2-ALL92-G178-C03,strong_action_overclaim,mild_scope_overclaim,0,0.7479585846947796,0.40770795032941903,0.565409893856027,0.34025063436536057,"C.7. 3.5 MARL Baselines We train IPPO , MAPPO , PQN-VDN , and HyperMARL-IPPO to provide reference points for zero-shot LLM performance and to verify that the difficulty settings meaningfully affect learned policies.",MARL-002_p5_c1,1,MARL-002,5,mild_scope,4,0.25
SBV2-ALL92-G178-C04,contradiction_candidate,supported,0,0.7044349196975674,0.3638558008998628,0.5533295714538856,0.34057911879770464,"C.7. 3.5 MARL Baselines We train IPPO , MAPPO , PQN-VDN , and HyperMARL-IPPO to provide reference points for zero-shot LLM performance and to verify that the difficulty settings meaningfully affect learned policies.",MARL-002_p5_c1,1,MARL-002,5,supported,4,0.25
SBV2-ALL92-G180-C01,supported,mild_scope_overclaim,0,0.561808183411383,0.3904923199057979,0.5983386393112262,0.17131586350558514,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,MARL-002_p26_c0,1,MARL-002,26,mild_scope,4,0.25
SBV2-ALL92-G180-C02,mild_scope_overclaim,contradiction_candidate,0,0.6504131964542381,0.4595575538444908,0.5958516699146423,0.1908556426097473,"Figure 15 shows that the environment is not saturated: base reward improves early and then plateaus, while coordination and total reward continue to climb steadily through the end of training.",MARL-002_p26_c1,2,MARL-002,26,supported,4,0.25
SBV2-ALL92-G180-C03,strong_action_overclaim,contradiction_candidate,0,0.433361302235437,0.8981673310019447,0.7592309129991399,-0.4648060287665077,"Figure 15 shows that the environment is not saturated: base reward improves early and then plateaus, while coordination and total reward continue to climb steadily through the end of training.",MARL-002_p26_c1,2,MARL-002,26,contradiction,4,0.0
SBV2-ALL92-G180-C04,contradiction_candidate,contradiction_candidate,0,0.20132060475148078,0.9319222611056719,0.782396447214796,-0.730601656354191,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,MARL-002_p26_c0,1,MARL-002,26,contradiction,4,0.0
SBV2-ALL92-G185-C01,supported,strong_action_overclaim,1,0.7482529925962331,0.25196833816350284,0.5214098451801182,0.9962846544327303,"Reinforcement learning (RL) offers a promising approach, but its industrial",MARL-004_p1_c0,1,MARL-004,1,strong_action,3,1.0
SBV2-ALL92-G185-C02,mild_scope_overclaim,contradiction_candidate,0,0.29688335108562186,0.9363757612155332,0.821019342065625,-0.6394924101299113,"Ryzhov † University of Maryland Keilung Choy Northeastern University ABSTRACT This paper presents a novel methodological framework, called the Actor-Simulator, that incorporates the calibration of digital twins into model-based reinforcement learning for more effective control of stochastic systems with complex nonlinear dynamics.",DT-002_p1_c0,5,MARL-004,1,contradiction,3,0.0
SBV2-ALL92-G185-C03,strong_action_overclaim,strong_action_overclaim,1,0.8896942725875263,0.27440888443095995,0.5016111126994106,1.1152853881565663,"The reward functions, while interpretable, are simplified and rely on strong assumptions about task objectives.",MARL-004_p7_c2,4,MARL-004,1,strong_action,3,1.0
SBV2-ALL92-G185-C04,contradiction_candidate,strong_action_overclaim,1,0.7852484753389609,0.24945654536697295,0.5187183816916713,1.035791929971988,"Reinforcement learning (RL) offers a promising approach, but its industrial",MARL-004_p1_c0,1,MARL-004,1,strong_action,3,1.0
SBV2-ALL92-G186-C01,supported,contradiction_candidate,0,0.5474284706888957,0.9236993279924233,0.8512674617055122,-0.3762708573035276,"Successful applications have emerged in various industrial domains, including robotics for manipulation and path planning, process control in manufacturing, and the optimization of energy systems 7,12,13.",MARL-004_p2_c1,2,MARL-004,1,contradiction,4,0.0
SBV2-ALL92-G186-C02,mild_scope_overclaim,contradiction_candidate,0,0.43179930289614427,0.9248847275580496,0.8516479293535606,-0.49308542466190536,"Successful applications have emerged in various industrial domains, including robotics for manipulation and path planning, process control in manufacturing, and the optimization of energy systems 7,12,13.",MARL-004_p2_c1,2,MARL-004,1,contradiction,4,0.0
SBV2-ALL92-G186-C03,strong_action_overclaim,strong_action_overclaim,1,0.7345135015919436,0.3099863582590623,0.5039017161638939,0.9245271433328813,"Successful applications have emerged in various industrial domains, including robotics for manipulation and path planning, process control in manufacturing, and the optimization of energy systems 7,12,13.",MARL-004_p2_c1,3,MARL-004,1,strong_action,4,0.75
SBV2-ALL92-G186-C04,contradiction_candidate,strong_action_overclaim,1,0.819507533479869,0.3101308578922134,0.5075407841563433,1.0093766755876556,"Successful applications have emerged in various industrial domains, including robotics for manipulation and path planning, process control in manufacturing, and the optimization of energy systems 7,12,13.",MARL-004_p2_c1,2,MARL-004,1,strong_action,4,0.75
SBV2-ALL92-G187-C01,supported,strong_action_overclaim,1,0.8237122567920883,0.2849938117385653,0.5088902162402894,1.038718445053523,Procedurally generated environments with scalable difficulty ensure that the benchmark remains relevant as methods improve.,MARL-005_p2_c0,3,MARL-005,1,strong_action,7,1.0
SBV2-ALL92-G187-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8081209053600736,0.26129688100822157,0.48940356554592324,1.046824024351852,Procedurally generated environments with scalable difficulty ensure that the benchmark remains relevant as methods improve.,MARL-005_p2_c0,3,MARL-005,1,strong_action,7,1.0
SBV2-ALL92-G187-C03,strong_action_overclaim,strong_action_overclaim,1,0.8204177222056057,0.2780962827537521,0.5050755068972269,1.0423214394518536,Procedurally generated environments with scalable difficulty ensure that the benchmark remains relevant as methods improve.,MARL-005_p2_c0,3,MARL-005,29,strong_action,7,1.0
SBV2-ALL92-G187-C04,contradiction_candidate,strong_action_overclaim,1,0.8227873113608309,0.28107550339351783,0.5060187503532334,1.041711807967313,Procedurally generated environments with scalable difficulty ensure that the benchmark remains relevant as methods improve.,MARL-005_p2_c0,5,MARL-005,1,strong_action,7,1.0
SBV2-ALL92-G190-C01,supported,strong_action_overclaim,1,0.6881150523830265,0.25133954546927806,0.4752367445646848,0.9367755069137484,This benchmark allows us to analyze the performance of LLM agents progressively across four different cooperation paradigms in the next section.,MARL-006_p6_c2,2,MARL-006,2,strong_action,2,1.0
SBV2-ALL92-G190-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7545810435097724,0.2636766258617687,0.48498087987675376,0.9909044176480037,"From left(a) to right(d), the paradigms gradually increase in autonomy and complexity: centralized cooperation, centralized self-organization, decentralized",MARL-006_p3_c0,3,MARL-006,5,strong_action,2,1.0
SBV2-ALL92-G190-C03,strong_action_overclaim,strong_action_overclaim,1,0.7152695695250925,0.2543492470375679,0.4789474905336686,0.9609203224875246,This benchmark allows us to analyze the performance of LLM agents progressively across four different cooperation paradigms in the next section.,MARL-006_p6_c2,3,MARL-006,1,strong_action,2,1.0
SBV2-ALL92-G190-C04,contradiction_candidate,contradiction_candidate,0,0.5353219677617049,0.7475392867247734,0.7075379429229103,-0.2122173189630685,"Four Progressive Cooperation Paradigm Based on the centralized LLM agent or decentralized multiple LLM agents, and whether other agents are treated as tools, Tool-RoCo defines four progressive paradigms corresponding to increasing le",MARL-006_p4_c3,2,MARL-006,2,contradiction,2,0.0
SBV2-ALL92-G193-C01,supported,contradiction_candidate,0,0.710957869564068,0.6729360015600316,0.6992575351508087,0.0380218680040364,"(iii) a controlled overhead-comparison benchmark, (iv) pre-commit authorization with agent fault recovery, and (v) multi-level conflict escalation with arbiter resolution.",MARL-007_p2_c4,2,MARL-007,3,contradiction,6,0.0
SBV2-ALL92-G193-C02,mild_scope_overclaim,supported,0,0.8001168219328555,0.37577701777905004,0.5429044689558872,0.42433980415380546,"This paper presents MPAC (Multi-Principal Agent Coordination Protocol), an application-layer protocol designed to fill this gap.",MARL-007_p2_c2,4,MARL-007,3,supported,6,0.16666666666666666
SBV2-ALL92-G193-C03,strong_action_overclaim,strong_action_overclaim,1,0.7910879499502751,0.2771790237827798,0.4837531089984566,1.0139089261674954,"This paper presents MPAC (Multi-Principal Agent Coordination Protocol), an application-layer protocol designed to fill this gap.",MARL-007_p2_c2,4,MARL-007,3,strong_action,6,1.0
SBV2-ALL92-G193-C04,contradiction_candidate,contradiction_candidate,0,0.37346992819057356,0.9236151837607399,0.8401952705683869,-0.5501452555701664,"It is multi-principal if two or more distinct, independent principals have at least one agent each, and no one principal has authority over the others’ agents.",MARL-007_p3_c1,1,MARL-007,3,contradiction,6,0.0
SBV2-ALL92-G196-C01,supported,supported,0,0.49675691371450814,0.29255021824501715,0.4888283495546244,0.204206695469491,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",MARL-008_p1_c1,5,MARL-008,6,supported,2,0.5
SBV2-ALL92-G196-C02,mild_scope_overclaim,strong_action_overclaim,1,0.8103893151060548,0.2960911268098771,0.5009093269304895,1.0142981882961777,We evaluate the performance of HIS in three widely-used continuous benchmark environments.,MARL-008_p7_c4,3,MARL-008,6,strong_action,2,1.0
SBV2-ALL92-G196-C03,strong_action_overclaim,strong_action_overclaim,1,0.7830680525436755,0.3692259321710187,0.5434002708950058,0.9138421203726568,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",MARL-008_p1_c1,5,MARL-008,6,strong_action,2,1.0
SBV2-ALL92-G196-C04,contradiction_candidate,contradiction_candidate,0,0.6703843344256728,0.9184305335751681,0.8626562176632171,-0.24804619914949533,Procedurally generated environments with scalable difficulty ensure that the benchmark remains relevant as methods improve.,MARL-005_p2_c0,2,MARL-008,6,contradiction,2,0.0
SBV2-ALL92-G197-C01,supported,strong_action_overclaim,1,0.7186111511395028,0.22327864943917752,0.47269426048384733,0.9953325017003253,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",MARL-008_p1_c1,1,MARL-008,1,strong_action,2,1.0
SBV2-ALL92-G197-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7410035596196013,0.22600814596062777,0.4748401934049157,1.0149954136589736,"The experimental results demonstrate that, compared to the most widely adopted state-of-the-art algorithms, HIS offers superior robustness and adaptability.",MARL-008_p7_c4,3,MARL-008,1,strong_action,2,1.0
SBV2-ALL92-G197-C03,strong_action_overclaim,strong_action_overclaim,1,0.7149471687358091,0.22315192766474873,0.4727762141785783,0.9917952410710604,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",MARL-008_p1_c1,4,MARL-008,14,strong_action,2,1.0
SBV2-ALL92-G197-C04,contradiction_candidate,contradiction_candidate,0,0.5549184043621052,0.9091399113463703,0.7930994827889927,-0.35422150698426513,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",MARL-008_p1_c1,1,MARL-008,1,contradiction,2,0.0
SBV2-ALL92-G198-C01,supported,strong_action_overclaim,1,0.6371927811388349,0.2521216703829342,0.47006391177768625,0.8850711107559007,"However, traditional credit assignment schemes in MARL cannot reliably cap",MARL-008_p1_c0,1,MARL-008,1,strong_action,2,1.0
SBV2-ALL92-G198-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6517783977578788,0.25214400234511525,0.4702192749026255,0.8996343954127636,"However, traditional credit assignment schemes in MARL cannot reliably cap",MARL-008_p1_c0,1,MARL-008,1,strong_action,2,1.0
SBV2-ALL92-G198-C03,strong_action_overclaim,strong_action_overclaim,1,0.6073038184831847,0.2521318283508198,0.47024468649404383,0.8551719901323649,"However, traditional credit assignment schemes in MARL cannot reliably cap",MARL-008_p1_c0,1,MARL-008,1,strong_action,2,1.0
