candidate_id,target_candidate_group_id,span_id,source_id,domain,evidence_type,candidate_label_guess,claim_text,evidence_text,source_location,url,arxiv_id,pdf_filename,leakage_category,recommendation,claim_only_correct,claim_evidence_correct,lexical_leakage_risk,needs_human_review,exclude_recommended,paper_full_priority,selection_reason,contradiction_leakage_review
SBV2-ALL92-G098-C03,SBV2-ALL92-G098,CYB-011-S2,CYB-011,cyber_defense,metric_result,strong_action_overclaim,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and exceeds performance on unseen larger networks.,"We demonstrate that this approach significantly outperforms an MLP-based policy when training across fixed-size networks of varying topologies, and matches performance when training on a single network.",pdf_page_1,https://arxiv.org/abs/2410.17647,2410.17647,pdfs/CYB-011__2410.17647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G168-C01,SBV2-ALL92-G168,MARL-017-S3,MARL-017,robotics,comparison,supported,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous action spaces, as its core algorithm.","The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",pdf_page_4,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G124-C04,SBV2-ALL92-G124,DT-009-S1,DT-009,digital_twin,metric_result,contradiction_candidate,The gFHR design process disregarded surrogate prediction accuracy and sensor monitoring feasibility during reactor state selection in the study.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,pdf_page_10,https://arxiv.org/abs/2506.17258,2506.17258,pdfs/DT-009__2506.17258.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G144-C03,SBV2-ALL92-G144,DT-015-S3,DT-015,digital_twin,limitation,strong_action_overclaim,Traditional passive safety analysis methods face serious limitations for evaluating emerging mobility systems under data-scarce and evolving environments because historical crash records provide a narrow retrospective basis.,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",pdf_page_1,https://arxiv.org/abs/2504.17968,2504.17968,pdfs/DT-015__2504.17968.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G239-C02,SBV2-ALL92-G239,POL-009-S2,POL-009,policy_simulation,metric_result,mild_scope_overclaim,The study reports that domain-driven rewards were evaluated with traditional metrics under simulations that vary mask and vaccine availability conditions.,Our results show the use of domain-driven rewards in conjunction with traditional and state-of-the-art metrics for a few different simulation scenarios such as the differential availability of masks.,pdf_page_1,https://arxiv.org/abs/2508.05154,2508.05154,pdfs/POL-009__2508.05154.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,metric_result,supported,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G113-C03,SBV2-ALL92-G113,DT-004-S2,DT-004,digital_twin,metric_result,strong_action_overclaim,The results indicate that the proposed approach outperforms baseline models in reward accumulation and training efficiency for UGV navigation tasks with static obstacles and rough terrain.,The results indicate that our proposed approach not only outperforms the baseline models in terms of reward accumulation but also demonstrates superior training efficiency.,pdf_page_1,https://arxiv.org/abs/2406.00732,2406.00732,pdfs/DT-004__2406.00732.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G028-C04,SBV2-ALL92-G028,AD-010-S1,AD-010,autonomous_driving,experiment_setup,contradiction_candidate,The DSBench pipeline relies on unfiltered automated generation and leaves annotation biases uncorrected during large-scale benchmark construction at scale.,"Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.",pdf_page_5,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G210-C02,SBV2-ALL92-G210,MARL-012-S3,MARL-012,marl,limitation,mild_scope_overclaim,Coopetition-Gym frames its main limitations as deliberate design choices and marks them as constraints rather than future-work gaps in its limitations discussion.,Several limitations are deliberate design choices rather than oversights; we mark these as constraints below to distinguish them from gaps that future work could close.,pdf_page_61,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G004-STRONG,SBV2-ALL92-G004,AD-002-S1,AD-002,autonomous_driving,experiment_setup,strong_action_overclaim,"The benchmark experiments run on an Intel Core i9-12900KS CPU, 32 GB RAM, an NVIDIA RTX 3090 Ti GPU, and a multi-GPU compute cluster.","Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware.",pdf_page_5,https://arxiv.org/abs/2603.01023,2603.01023,pdfs/AD-002__2603.01023.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G093-C04,SBV2-ALL92-G093,CYB-009-S3,CYB-009,cyber_defense,limitation,contradiction_candidate,The paper treats H-MARL transferability to evolving adversaries that adapt from opponent behavior or environment feedback as already studied.,We leave as future work the study of H-MARL transferability to evolving adversaries that adapt their policies based on opponent behavior or environment feedback.,pdf_page_11,https://arxiv.org/abs/2410.17351,2410.17351,pdfs/CYB-009__2410.17351.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G251-C01,SBV2-ALL92-G251,POL-013-S2,POL-013,policy_simulation,metric_result,supported,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates.,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",pdf_page_8,https://arxiv.org/abs/2507.15815,2507.15815,pdfs/POL-013__2507.15815.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G043-C04,SBV2-ALL92-G043,AD-016-S1,AD-016,autonomous_driving,experiment_setup,contradiction_candidate,HABIT evaluates no recent end-to-end autonomy agents on semantically grounded pedestrian behaviors in the prediction and planning study reported by the authors.,Prediction and Planning on HABIT We evaluate three recent end-to-end autonomous driving agents on HABIT’s semantically diverse pedestrian behav- iors.,pdf_page_7,https://arxiv.org/abs/2511.19109,2511.19109,pdfs/AD-016__2511.19109.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G054-C02,SBV2-ALL92-G054,AD-019-S3,AD-019,autonomous_driving,limitation,mild_scope_overclaim,The reviewed traffic cases often lack practical complexity but are suitable for partial transfer into open urban conditions.,"Nevertheless, these scenarios often lack real-world complexity and cannot be directly imple- mented in general open-world situations.",pdf_page_2,https://arxiv.org/abs/2501.16728,2501.16728,pdfs/AD-019__2501.16728.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G044-C01,SBV2-ALL92-G044,AD-016-S2,AD-016,autonomous_driving,metric_result,supported,The HABIT study analyzes how semantically grounded pedestrian behavior affects planning robustness and prediction accuracy for autonomous agents in its benchmark evaluation.,"Our goal is to analyze the impact of diverse, seman- tically grounded pedestrian behavior on planning robust- ness and prediction accuracy of autonomous agents.",pdf_page_7,https://arxiv.org/abs/2511.19109,2511.19109,pdfs/AD-016__2511.19109.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G071-C02,SBV2-ALL92-G071,CYB-002-S2,CYB-002,cyber_defense,metric_result,mild_scope_overclaim,"alias1 records precision 0.62, recall 0.42, F1 0.46, and F2 0.44 in the CAIBench PII evaluation in the CyberPII-Bench evaluation.","Figure 8 and Table 8 present the evaluation results across four classification metrics. alias1 demon- strates the strongest overall performance across all metrics, achieving the highest precision (0.52), recall (0.42), F1 score (0.46), and F2 score (0.44).",pdf_page_15,https://arxiv.org/abs/2510.24317,2510.24317,pdfs/CYB-002__2510.24317.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G233-C01,SBV2-ALL92-G233,POL-007-S2,POL-007,policy_simulation,metric_result,supported,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, and Engel’s curve.","Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).",pdf_page_2,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G052-C03,SBV2-ALL92-G052,AD-019-S1,AD-019,autonomous_driving,experiment_setup,strong_action_overclaim,The experiment setup trained the SAC algorithm with sixteen NVIDIA A6000 GPUs and one hundred CPUs for forty-three hours.,"Experiment Setup In conducting the experiments, we trained our SAC al- gorithm utilizing NVIDIA A6000 GPUs (8 GPUs) and 64 CPUs, for 43 hours.",pdf_page_5,https://arxiv.org/abs/2501.16728,2501.16728,pdfs/AD-019__2501.16728.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,mild_scope_overclaim,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G196-C02,SBV2-ALL92-G196,MARL-008-S1,MARL-008,marl,experiment_setup,mild_scope_overclaim,The HIS evaluation includes three continuous-action benchmark environments and treats them as representative of collaborative benchmark coverage in evaluation.,"We evaluate the proposed algorithm in three widely used continuous-action benchmark environ- ments: Multi-Agent Particle Environment, Multi-Agent Mu- JoCo, and Bi-DexHands.",pdf_page_1,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,AD-011-S1,AD-011,autonomous_driving,experiment_setup,supported,The DriveVLM experiments train models on the training split and evaluate test performance with scene-description and meta-action metrics.,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,pdf_page_7,https://arxiv.org/abs/2402.12289,2402.12289,pdfs/AD-011__2402.12289.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G255-C02,SBV2-ALL92-G255,POL-014-S3,POL-014,policy_simulation,deployment_boundary,mild_scope_overclaim,"The paper says the simulation models individual behaviors, large-scale mobility patterns, and household relocation for Taipei City with empirical city data.","Using real-world data, the simulation models individual behaviors and large-scale mobility patterns in Taipei City.",pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G089-C02,SBV2-ALL92-G089,CYB-008-S2,CYB-008,cyber_defense,metric_result,mild_scope_overclaim,A strong expert hierarchical decision rule outperforms a joint PPO baseline and a graph-convolutional PPO variant in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,pdf_page_2,https://arxiv.org/abs/2505.04843,2505.04843,pdfs/CYB-008__2505.04843.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G082-C01,SBV2-ALL92-G082,CYB-006-S1,CYB-006,cyber_defense,experiment_setup,supported,DeepXplain is evaluated in a realistic enterprise testbed with CALDERA-driven APT activity during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,pdf_page_1,https://arxiv.org/abs/2603.21296,2603.21296,pdfs/CYB-006__2603.21296.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,experiment_setup,mild_scope_overclaim,WFCRL implements an interface between its simulator and Python wind farm environments through MPI channels to support RL research libraries.,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",pdf_page_4,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G094-C02,SBV2-ALL92-G094,CYB-010-S1,CYB-010,cyber_defense,experiment_setup,mild_scope_overclaim,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, mission goals, and alert volume for cyber defense.","We evaluate our approach within the CybORG environment, a reinforcement learning (RL) framework for autonomous cyber defense, analyzing trade-offs between resilience, costs, and prioritization of operational goals.",pdf_page_1,https://arxiv.org/abs/2503.02780,2503.0278,pdfs/CYB-010__2503.02780.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G158-C02,SBV2-ALL92-G158,MARL-014-S2,MARL-014,robotics,metric_result,mild_scope_overclaim,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and trajectory smoothness.","In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",pdf_page_8,https://arxiv.org/abs/2505.14526,2505.14526,pdfs/MARL-014__2505.14526.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G099-C02,SBV2-ALL92-G099,CYB-011-S3,CYB-011,cyber_defense,limitation,mild_scope_overclaim,"The paper reframes autonomous network defence with entity-based reinforcement learning, decomposing observation and action spaces into collections of typed discrete entities.","To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities.",pdf_page_1,https://arxiv.org/abs/2410.17647,2410.17647,pdfs/CYB-011__2410.17647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G062-C04,SBV2-ALL92-G062,AD-023-S2,AD-023,autonomous_driving,metric_result,contradiction_candidate,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets below Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",pdf_page_21,https://arxiv.org/abs/2508.06544,2508.06544,pdfs/AD-023__2508.06544.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G124-C01,SBV2-ALL92-G124,DT-009-S1,DT-009,digital_twin,metric_result,supported,The gFHR design process considered surrogate prediction accuracy and reactor states monitorable by sensors during later state selection in the study.,The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,pdf_page_10,https://arxiv.org/abs/2506.17258,2506.17258,pdfs/DT-009__2506.17258.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G048-C02,SBV2-ALL92-G048,AD-017-S3,AD-017,autonomous_driving,limitation,mild_scope_overclaim,"The V-Max paper describes imitation learning as the dominant paradigm while noting distribution shift, imitation gaps, and reward instability as key limitations.","Imitation Learning (IL) remains the dominant paradigm, benefiting from large-scale human demonstration datasets, but it suffers from inherent limitations such as distri- bution shift and imitation gaps.",pdf_page_1,https://arxiv.org/abs/2503.08388,2503.08388,pdfs/AD-017__2503.08388.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G081-C01,SBV2-ALL92-G081,CYB-005-S3,CYB-005,cyber_defense,limitation,supported,IoV defense proceeds with partial observation because attacker intent remains hidden and visible signals are often ambiguous during the IoV defense problem formulation.,"A primary difficulty is that IoV defense must proceed with only partial observation; the true intent of an attacker remains hidden, and visible signals are often ambiguous due to probing or evasion.",pdf_page_1,https://arxiv.org/abs/2606.07796,2606.07796,pdfs/CYB-005__2606.07796.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G157-C02,SBV2-ALL92-G157,MARL-014-S1,MARL-014,robotics,experiment_setup,mild_scope_overclaim,"NavBench implements a floating platform with thruster actuation, planar motion constraints, and force-based control to mimic orbital docking movement.","We implement a floating platform, a thruster-actuated system constrained to planar movement, mimicking spacecraft-like motion with force-based control.",pdf_page_5,https://arxiv.org/abs/2505.14526,2505.14526,pdfs/MARL-014__2505.14526.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G272-C01,SBV2-ALL92-G272,POL-020-S2,POL-020,policy_simulation,limitation,supported,A full-wallet account keeps its balance unchanged during no-sale and no-travel periods because each new credit makes the oldest credit expire.,"Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires.",pdf_page_4,https://arxiv.org/abs/2502.11822,2502.11822,pdfs/POL-020__2502.11822.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G035-C01,SBV2-ALL92-G035,AD-012-S2,AD-012,autonomous_driving,metric_result,supported,"The example describes three test runs with 90% route completion and red-light counts of 0, 1, and 2.","For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",pdf_page_6,https://arxiv.org/abs/2406.03877,2406.03877,pdfs/AD-012__2406.03877.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,MARL-017-S2,MARL-017,robotics,deployment_boundary,mild_scope_overclaim,"The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation, visual transfer tests, and physical hardware experiments together.",In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,pdf_page_1,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G046-C03,SBV2-ALL92-G046,AD-017-S1,AD-017,autonomous_driving,experiment_setup,strong_action_overclaim,The V-Max experiments implement eight transformer encoder architectures with the Flax library as evaluated model components for the architecture comparison.,"We implemented the following encoder architectures with the Flax library (Heek et al., 2024): (1) Latent-query (LQ): inspired from (Jaegle et al., 2021), (2) Latent-query hierarchical (LQH) (Bronstein et al., 2022); (3) Motion Transformer (MTR) (Shi et al., 2024), (4) Wayformer (Nayakanti et al., 2023).",pdf_page_9,https://arxiv.org/abs/2503.08388,2503.08388,pdfs/AD-017__2503.08388.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G067-C01,SBV2-ALL92-G067,CYB-001-S1,CYB-001,cyber_defense,experiment_setup,supported,The AgentCyberRange study evaluates six frontier AI systems under matched prompts and matched computational budgets for the reported cyber-range comparison.,We evaluate six frontier AI systems under matched prompts and budgets.,pdf_page_1,https://arxiv.org/abs/2606.14295,2606.14295,pdfs/CYB-001__2606.14295.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G254-C03,SBV2-ALL92-G254,POL-014-S2,POL-014,policy_simulation,limitation,strong_action_overclaim,"The paper says future work focuses on validation frameworks that deliver accuracy, reliability, transferability, and urban planning decision support.",Future work focuses on establishing robust validation frameworks to ensure accuracy and reliability in urban planning applications.,pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G187-C01,SBV2-ALL92-G187,MARL-005-S1,MARL-005,marl,experiment_setup,supported,"The MEAL study evaluates continual-learning methods with MARL algorithms and reports changing conclusions as sequence length, agent count, difficulty, and partners increase.","Third, we evaluate CL methods com- bined with MARL algorithms, showing that experimental conclusions can change as task sequences lengthen, and that retaining cooperative behavior is a distinct challenge that worsens with more agents, harder tasks, and changing partners.",pdf_page_1,https://arxiv.org/abs/2506.14990,2506.1499,pdfs/MARL-005__2506.14990.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G175-C01,SBV2-ALL92-G175,MARL-001-S1,MARL-001,marl,experiment_setup,supported,"The Craftax-Coop evaluation compares MAPPO with IPPO, which trains agents independently, and PQN, a parallel-environment Q-learning algorithm method.","In addition to MAPPO, we evaluate two other algorithms in the Craftax-Coop environment: Independent PPO (IPPO), where each agent independently learns using PPO without centralized value estimation, and Parallelized Q-Network (PQN) [Gallici et al., 2025], an efficient Q-learning algorithm using parallel environments for scalable training.",pdf_page_6,https://arxiv.org/abs/2511.04904,2511.04904,pdfs/MARL-001__2511.04904.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G203-C01,SBV2-ALL92-G203,MARL-010-S2,MARL-010,marl,metric_result,supported,A soup recipe in the bonus orders receives a weighted reward equal to its base score multiplied by two.,"If the recipe of the soup is in the bonus orders, it receives a weighted reward of the base score value from the recipe multiplied by the additional bonus score of 2.",pdf_page_22,https://arxiv.org/abs/2502.04773,2502.04773,pdfs/MARL-010__2502.04773.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G140-C04,SBV2-ALL92-G140,DT-014-S2,DT-014,digital_twin,metric_result,contradiction_candidate,The 6G twin framework reported higher 95th-percentile latency and higher energy consumption than prior literature baselines in simulations.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G145-C03,SBV2-ALL92-G145,DT-016-S1,DT-016,digital_twin,experiment_setup,strong_action_overclaim,APDT was implemented as a proof of concept for campus network management with predictive simulations based on real-time configurations.,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",pdf_page_2,https://arxiv.org/abs/2511.23009,2511.23009,pdfs/DT-016__2511.23009.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G261-C04,SBV2-ALL92-G261,POL-016-S3,POL-016,policy_simulation,deployment_boundary,contradiction_candidate,The paper says a calibration layer maps observable population metrics into agent responses rather than mapping responses to metrics.,"A calibration layer maps aggregated agent responses to observable population level metrics, enabling validation against real world data and deployment for counterfactual policy analysis.",pdf_page_1,https://arxiv.org/abs/2601.06111,2601.06111,pdfs/POL-016__2601.06111.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G158-C01,SBV2-ALL92-G158,MARL-014-S2,MARL-014,robotics,metric_result,supported,"NavBench reports success rate and continuous metrics, including final distance error, to measure task completion and control precision.","In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",pdf_page_8,https://arxiv.org/abs/2505.14526,2505.14526,pdfs/MARL-014__2505.14526.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G060-C02,SBV2-ALL92-G060,AD-021-S3,AD-021,autonomous_driving,limitation,mild_scope_overclaim,The paper states that managing traffic signals in complex dynamic urban road networks remains a limited challenge for traffic control research.,"However, effectively managing traffic signals in complex and dynamic urban road networks remains a formidable challenge.",pdf_page_1,https://arxiv.org/abs/2503.11739,2503.11739,pdfs/AD-021__2503.11739.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G077-C02,SBV2-ALL92-G077,CYB-004-S2,CYB-004,cyber_defense,metric_result,mild_scope_overclaim,"C-MADF reports precision 0.997, recall 0.971, and F1-score 0.979 compared with three listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",pdf_page_20,https://arxiv.org/abs/2604.04442,2604.04442,pdfs/CYB-004__2604.04442.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G178-C01,SBV2-ALL92-G178,MARL-002-S1,MARL-002,marl,experiment_setup,supported,"The ALEM evaluation tests thirteen modern LLMs zero-shot in homogeneous teams, with trained MARL agents as reference points for comparison.","We evaluate 13 modern LLMs zero-shot within homogeneous teams, with trained MARL agents as reference points.",pdf_page_1,https://arxiv.org/abs/2606.08340,2606.0834,pdfs/MARL-002__2606.08340.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
SBV2-ALL92-G019-C02,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,experiment_setup,mild_scope_overclaim,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for three epochs on nuScenes with a learning rate of 2e-4.,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_balanced_into_core,False
