candidate_id,selector,selected_text,selected_chunk_id,selected_rank,n_words,selection_score,reason
SBV2-ALL92-G099-C02,two_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based reinforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",CYB-011_p1_c1,3,45,0.5777777777777777,best+neighbor_overlap
SBV2-ALL92-G099-C03,two_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based reinforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",CYB-011_p1_c1,2,45,0.4888888888888889,best+neighbor_overlap
SBV2-ALL92-G099-C04,two_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based reinforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",CYB-011_p1_c1,2,45,0.5,best+neighbor_overlap
SBV2-ALL92-G106-C01,two_sentence_window_top5,"Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",DT-002_p22_c1,1,45,0.6666666666666666,best+neighbor_overlap
SBV2-ALL92-G106-C02,two_sentence_window_top5,"Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",DT-002_p22_c1,2,45,0.5945945945945946,best+neighbor_overlap
SBV2-ALL92-G106-C03,two_sentence_window_top5,"Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",DT-002_p22_c1,2,45,0.5945945945945946,best+neighbor_overlap
SBV2-ALL92-G106-C04,two_sentence_window_top5,"Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",DT-002_p22_c1,1,45,0.5454545454545454,best+neighbor_overlap
SBV2-ALL92-G107-C01,two_sentence_window_top5,"dualcomponent approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",DT-002_p1_c1,2,60,0.5,best+neighbor_overlap
SBV2-ALL92-G107-C02,two_sentence_window_top5,"dualcomponent approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",DT-002_p1_c1,2,60,0.5263157894736842,best+neighbor_overlap
SBV2-ALL92-G107-C03,two_sentence_window_top5,"dualcomponent approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",DT-002_p1_c1,2,60,0.45,best+neighbor_overlap
SBV2-ALL92-G107-C04,two_sentence_window_top5,"dualcomponent approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",DT-002_p1_c1,2,60,0.4864864864864865,best+neighbor_overlap
SBV2-ALL92-G108-C01,two_sentence_window_top5,"To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms benchmarks, with respect to both parameter estimation and policy optimization, in a difficult a",DT-002_p3_c0,1,51,0.5714285714285714,best+neighbor_overlap
SBV2-ALL92-G108-C02,two_sentence_window_top5,"To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms benchmarks, with respect to both parameter estimation and policy optimization, in a difficult a",DT-002_p3_c0,1,51,0.5263157894736842,best+neighbor_overlap
SBV2-ALL92-G108-C03,two_sentence_window_top5,"To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms benchmarks, with respect to both parameter estimation and policy optimization, in a difficult a",DT-002_p3_c0,1,51,0.4878048780487805,best+neighbor_overlap
SBV2-ALL92-G108-C04,two_sentence_window_top5,"To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5. We present extensive experimental results demonstrating that the proposed approach outperforms benchmarks, with respect to both parameter estimation and policy optimization, in a difficult a",DT-002_p3_c0,1,51,0.5294117647058824,best+neighbor_overlap
SBV2-ALL92-G110-C01,two_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,DT-003_p1_c1,2,31,0.6666666666666666,best+neighbor_overlap
SBV2-ALL92-G110-C02,two_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,DT-003_p1_c1,2,31,0.6486486486486487,best+neighbor_overlap
SBV2-ALL92-G110-C03,two_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,DT-003_p1_c1,2,31,0.6486486486486487,best+neighbor_overlap
SBV2-ALL92-G110-C04,two_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,DT-003_p1_c1,2,31,0.5555555555555556,best+neighbor_overlap
SBV2-ALL92-G111-C01,two_sentence_window_top5,"This simulation capability allows teams to test how the system responds to potential imbalances, identify weak points, and verify that protection systems respond appropriately. For example, engineers can simulate scenarios with rapid load fluctuations or unexpected demand spikes to verify system stability .",DT-011_p8_c1,3,43,0.23809523809523808,best+neighbor_overlap
SBV2-ALL92-G111-C02,two_sentence_window_top5,"This simulation capability allows teams to test how the system responds to potential imbalances, identify weak points, and verify that protection systems respond appropriately. For example, engineers can simulate scenarios with rapid load fluctuations or unexpected demand spikes to verify system stability .",DT-011_p8_c1,3,43,0.22727272727272727,best+neighbor_overlap
SBV2-ALL92-G111-C03,two_sentence_window_top5,"The closed-loop framework integrates surrogate modeling, reinforcement learning, and Bayesian inference to streamline end-to-end communication for online regulation and self-adjustment. Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",DT-009_p1_c1,2,48,0.2553191489361702,best+neighbor_overlap
SBV2-ALL92-G111-C04,two_sentence_window_top5,"This simulation capability allows teams to test how the system responds to potential imbalances, identify weak points, and verify that protection systems respond appropriately. For example, engineers can simulate scenarios with rapid load fluctuations or unexpected demand spikes to verify system stability .",DT-011_p8_c1,3,43,0.23809523809523808,best+neighbor_overlap
SBV2-ALL92-G116-C01,two_sentence_window_top5,"In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad coverage. It produced the highest number of extracted regulations and achieved top accuracy in three out of",DT-005_p6_c1,1,32,0.2,best+neighbor_overlap
SBV2-ALL92-G116-C02,two_sentence_window_top5,"The results are summarized in Table 1. Overall, all four models performed well, achieving relatively high accuracy across the evaluated documents.",DT-005_p6_c1,1,21,0.25,best+neighbor_overlap
SBV2-ALL92-G116-C03,two_sentence_window_top5,"The results are summarized in Table 1. Overall, all four models performed well, achieving relatively high accuracy across the evaluated documents.",DT-005_p6_c1,1,21,0.3125,best+neighbor_overlap
SBV2-ALL92-G116-C04,two_sentence_window_top5,"In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad coverage. It produced the highest number of extracted regulations and achieved top accuracy in three out of",DT-005_p6_c1,1,32,0.2,best+neighbor_overlap
SBV2-ALL92-G119-C01,two_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Precision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error",DT-006_p5_c1,1,65,0.509090909090909,best+neighbor_overlap
SBV2-ALL92-G119-C02,two_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Precision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error",DT-006_p5_c1,1,65,0.5614035087719298,best+neighbor_overlap
SBV2-ALL92-G119-C03,two_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Precision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error",DT-006_p5_c1,2,65,0.4827586206896552,best+neighbor_overlap
SBV2-ALL92-G119-C04,two_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Precision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists. 3) Pose estimation metrics, including Average Translation Error",DT-006_p5_c1,1,65,0.49122807017543857,best+neighbor_overlap
SBV2-ALL92-G122-C01,two_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",DT-007_p1_c1,2,43,0.5454545454545454,best+neighbor_overlap
SBV2-ALL92-G122-C02,two_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",DT-007_p1_c1,2,43,0.4864864864864865,best+neighbor_overlap
SBV2-ALL92-G122-C03,two_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",DT-007_p1_c1,2,43,0.4864864864864865,best+neighbor_overlap
SBV2-ALL92-G122-C04,two_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",DT-007_p1_c1,2,43,0.5142857142857142,best+neighbor_overlap
SBV2-ALL92-G124-C01,two_sentence_window_top5,"The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",DT-009_p10_c1,1,52,0.5789473684210527,best+neighbor_overlap
SBV2-ALL92-G124-C02,two_sentence_window_top5,"The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",DT-009_p10_c1,1,52,0.46153846153846156,best+neighbor_overlap
SBV2-ALL92-G124-C03,two_sentence_window_top5,"The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",DT-009_p10_c1,2,52,0.4,best+neighbor_overlap
SBV2-ALL92-G124-C04,two_sentence_window_top5,The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting.,DT-009_p10_c1,4,46,0.43243243243243246,best+neighbor_overlap
SBV2-ALL92-G128-C01,two_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so comparison focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",DT-010_p5_c3,2,41,0.5882352941176471,best+neighbor_overlap
SBV2-ALL92-G128-C02,two_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so comparison focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",DT-010_p5_c3,2,41,0.5555555555555556,best+neighbor_overlap
SBV2-ALL92-G128-C03,two_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so comparison focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",DT-010_p5_c3,2,41,0.5294117647058824,best+neighbor_overlap
SBV2-ALL92-G128-C04,two_sentence_window_top5,"All methods satisfy the rule-based safety gate at a saturated level, so comparison focuses on return, stability, and decision sharpness. Our method achieves the top mean return and the lowest standard deviation across seeds, which leads to the best Sharpe-like index.",DT-010_p5_c3,2,41,0.4117647058823529,best+neighbor_overlap
SBV2-ALL92-G131-C01,two_sentence_window_top5,"still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system.",DT-011_p3_c3,2,25,0.5,best+neighbor_overlap
SBV2-ALL92-G131-C02,two_sentence_window_top5,"Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",DT-011_p3_c3,1,35,0.27586206896551724,best+neighbor_overlap
SBV2-ALL92-G131-C03,two_sentence_window_top5,"Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",DT-011_p3_c3,3,35,0.2857142857142857,best+neighbor_overlap
SBV2-ALL92-G131-C04,two_sentence_window_top5,"Finally, a digital model is updated with data manually while having no control over the physical system. Manual data exchange Automated data exchange Digital Model Digital Shadow Digital Twin Physical asset Virtual model Fig. 2.",DT-011_p3_c3,3,35,0.2857142857142857,best+neighbor_overlap
SBV2-ALL92-G135-C01,two_sentence_window_top5,"The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge. We propose a novel RL-based approach, namely RL∗, able to learn from historical data a control policy that maximizes the cumulated reward of M",DT-012_p8_c0,5,48,0.1935483870967742,best+neighbor_overlap
SBV2-ALL92-G135-C02,two_sentence_window_top5,"The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge. We propose a novel RL-based approach, namely RL∗, able to learn from historical data a control policy that maximizes the cumulated reward of M",DT-012_p8_c0,2,48,0.1875,best+neighbor_overlap
SBV2-ALL92-G135-C03,two_sentence_window_top5,"RL-base, i.e., the state-of-theart RL solution, and of 6.7% w.r.t. OG, i.e., the best among the rule-based st",DT-012_p6_c2,5,18,0.19047619047619047,best+neighbor_overlap
SBV2-ALL92-G135-C04,two_sentence_window_top5,"CONCLUSION AND FUTURE WORKS This paper studies the problem of optimizing MG energy management, a task become crucial nowadays due to the paradigm shift driven by the rapid diffusion of DERs. The availability of historical datasets and the development of DT for BESS allowed the employment of advanced ML approaches to effectively address this challenge.",DT-012_p8_c0,3,55,0.25806451612903225,best+neighbor_overlap
SBV2-ALL92-G140-C01,two_sentence_window_top5,400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial and REWIRE methods from the current literature.,DT-014_p5_c3,1,24,0.2222222222222222,best+neighbor_overlap
SBV2-ALL92-G140-C02,two_sentence_window_top5,400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial and REWIRE methods from the current literature.,DT-014_p5_c3,1,24,0.2222222222222222,best+neighbor_overlap
SBV2-ALL92-G140-C03,two_sentence_window_top5,400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial and REWIRE methods from the current literature.,DT-014_p5_c3,1,24,0.2222222222222222,best+neighbor_overlap
SBV2-ALL92-G140-C04,two_sentence_window_top5,400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial and REWIRE methods from the current literature.,DT-014_p5_c3,1,24,0.21428571428571427,best+neighbor_overlap
SBV2-ALL92-G141-C01,two_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",DT-014_p2_c1,2,68,0.21739130434782608,best+neighbor_overlap
SBV2-ALL92-G141-C02,two_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",DT-014_p2_c1,5,68,0.2916666666666667,best+neighbor_overlap
SBV2-ALL92-G141-C03,two_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",DT-014_p2_c1,4,68,0.2916666666666667,best+neighbor_overlap
SBV2-ALL92-G141-C04,two_sentence_window_top5,"for this study is, “How can we effectively manage smart city services by (i) preserving the energy, and (ii) meeting the low latency requirements of future 6G IoT networks?” To address this, we propose a DT-guided energy management framework that operates over the DDS. With this framework, we provide the interaction and data flow between the data layer and the applications over the Real-Time Publish Subscribe Protocol (RTPS).",DT-014_p2_c1,4,68,0.2916666666666667,best+neighbor_overlap
SBV2-ALL92-G144-C01,two_sentence_window_top5,"Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 4 BACKGROUND AND MOTIVATION Proactive safety strategies, which aim to prevent traffic incidents before they occur, are increasingly gaining traction in both research and practice. Unlike traditional reactive systems that respond after a crash or near-miss, proactive approaches rely on real-time data, predictive analytics, and intelligent infrastructure to anticipate risks and facilitate early interventions.",AD-024_p4_c0,3,64,0.23809523809523808,best+neighbor_overlap
SBV2-ALL92-G144-C02,two_sentence_window_top5,"Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 4 BACKGROUND AND MOTIVATION Proactive safety strategies, which aim to prevent traffic incidents before they occur, are increasingly gaining traction in both research and practice. Unlike traditional reactive systems that respond after a crash or near-miss, proactive approaches rely on real-time data, predictive analytics, and intelligent infrastructure to anticipate risks and facilitate early interventions.",AD-024_p4_c0,3,64,0.22727272727272727,best+neighbor_overlap
SBV2-ALL92-G144-C03,two_sentence_window_top5,customizable platform for mobility systems planning and operations with benchmark algorithms. Code and videos are available at I.,POL-017_p1_c2,2,18,0.21621621621621623,best+neighbor_overlap
SBV2-ALL92-G144-C04,two_sentence_window_top5,"Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 4 BACKGROUND AND MOTIVATION Proactive safety strategies, which aim to prevent traffic incidents before they occur, are increasingly gaining traction in both research and practice. Unlike traditional reactive systems that respond after a crash or near-miss, proactive approaches rely on real-time data, predictive analytics, and intelligent infrastructure to anticipate risks and facilitate early interventions.",AD-024_p4_c0,3,64,0.23809523809523808,best+neighbor_overlap
SBV2-ALL92-G145-C01,two_sentence_window_top5,"This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,50,0.6666666666666666,best+neighbor_overlap
SBV2-ALL92-G145-C02,two_sentence_window_top5,"This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,50,0.6111111111111112,best+neighbor_overlap
SBV2-ALL92-G145-C03,two_sentence_window_top5,"This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,50,0.4444444444444444,best+neighbor_overlap
SBV2-ALL92-G145-C04,two_sentence_window_top5,"This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning. As proof of concept, we implemented APDT in a university campus setting on a subnetwork, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",DT-016_p2_c0,1,50,0.3333333333333333,best+neighbor_overlap
SBV2-ALL92-G146-C01,two_sentence_window_top5,APDT facilitates the simulation of various what-if scenarios thereby providing a better understanding of various aspects of the network characteristics. We tested APDT on our University network.,DT-016_p1_c1,2,27,0.25806451612903225,best+neighbor_overlap
SBV2-ALL92-G146-C02,two_sentence_window_top5,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning.",DT-016_p2_c0,1,39,0.21428571428571427,best+neighbor_overlap
SBV2-ALL92-G146-C03,two_sentence_window_top5,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning.",DT-016_p2_c0,1,39,0.21428571428571427,best+neighbor_overlap
SBV2-ALL92-G146-C04,two_sentence_window_top5,"(section IV A) and validate these predictions through simulation, with a focus on latency metrics (section IV B). This enables the network administrators to predict future optimal configurations of network components and simulate them for enhanced confidence and fine-tuning.",DT-016_p2_c0,1,39,0.20689655172413793,best+neighbor_overlap
SBV2-ALL92-G158-C01,two_sentence_window_top5,"tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,54,0.46511627906976744,best+neighbor_overlap
SBV2-ALL92-G158-C02,two_sentence_window_top5,"tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,54,0.37209302325581395,best+neighbor_overlap
SBV2-ALL92-G158-C03,two_sentence_window_top5,"tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,54,0.4,best+neighbor_overlap
SBV2-ALL92-G158-C04,two_sentence_window_top5,"tracking error for linear and angular velocity must stay below ϵv and ϵw. In addition to success rate (defined as the percentage of episodes that meet task-specific thresholds), we report continuous evaluation metrics to capture control precision and stability: Final Distance Error (m): Euclidean distance to the goal at the end of the episode.",MARL-014_p8_c2,1,54,0.4186046511627907,best+neighbor_overlap
SBV2-ALL92-G161-C01,two_sentence_window_top5,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications. Overall, this work aims to discuss the different possible approaches to RL-based local navigation and obstacle avoidance, beyond the specific approaches and use-cases widely showcased in",MARL-015_p13_c0,2,47,0.45161290322580644,best+neighbor_overlap
SBV2-ALL92-G161-C02,two_sentence_window_top5,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications. Overall, this work aims to discuss the different possible approaches to RL-based local navigation and obstacle avoidance, beyond the specific approaches and use-cases widely showcased in",MARL-015_p13_c0,2,47,0.45161290322580644,best+neighbor_overlap
SBV2-ALL92-G161-C03,two_sentence_window_top5,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications. Overall, this work aims to discuss the different possible approaches to RL-based local navigation and obstacle avoidance, beyond the specific approaches and use-cases widely showcased in",MARL-015_p13_c0,2,47,0.4375,best+neighbor_overlap
SBV2-ALL92-G161-C04,two_sentence_window_top5,"While this does not necessarily offer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications. Overall, this work aims to discuss the different possible approaches to RL-based local navigation and obstacle avoidance, beyond the specific approaches and use-cases widely showcased in",MARL-015_p13_c0,2,47,0.3870967741935484,best+neighbor_overlap
SBV2-ALL92-G163-C01,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,1,44,0.6470588235294118,best+neighbor_overlap
SBV2-ALL92-G163-C02,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,1,44,0.48484848484848486,best+neighbor_overlap
SBV2-ALL92-G163-C03,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,1,44,0.4,best+neighbor_overlap
SBV2-ALL92-G163-C04,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,1,44,0.45714285714285713,best+neighbor_overlap
SBV2-ALL92-G164-C01,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,44,0.35294117647058826,best+neighbor_overlap
SBV2-ALL92-G164-C02,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,44,0.3333333333333333,best+neighbor_overlap
SBV2-ALL92-G164-C03,two_sentence_window_top5,"We evaluate the resulting context-aware policies in both a canonical control benchmark and a real-world pushing task using a Franka Emika Panda robot. Results show that context-aware policies outperform the context-agnostic baseline across all settings, although the best supervision strategy depends on the task.",MARL-016_p1_c1,3,44,0.3333333333333333,best+neighbor_overlap
