candidate_id,target_candidate_group_id,span_id,source_id,domain,evidence_type,candidate_label_guess,claim_text,evidence_text,source_location,url,arxiv_id,pdf_filename,leakage_category,claim_only_correct,claim_evidence_correct,lexical_leakage_risk,needs_human_review,exclude_recommended,paper_full_priority,selection_reason,contradiction_leakage_review
SBV2-ALL92-G131-C01,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,limitation,supported,A digital shadow processes physical-system data continuously while lacking assured automated control over the physical system in smart grid typology.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",pdf_page_3,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G131-C02,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,limitation,mild_scope_overclaim,A digital shadow processes physical-system data continuously while lacking assured automated control for smart grid monitoring and coordination.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",pdf_page_3,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G131-C03,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,limitation,strong_action_overclaim,A digital shadow provides continuous physical-system data processing and assured automated control for smart grid monitoring and coordination.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",pdf_page_3,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G131-C04,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,limitation,contradiction_candidate,A digital shadow provides assured automated control while physical-system data processing remains intermittent in smart grid monitoring workflows.,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",pdf_page_3,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G135-C01,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,limitation,supported,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",pdf_page_2,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G135-C02,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,limitation,mild_scope_overclaim,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in several prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",pdf_page_2,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G135-C03,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,limitation,strong_action_overclaim,The microgrid RL literature limitation concerns BESS modeling that leaves out thermal and aging behavior in prior approaches.,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",pdf_page_2,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G135-C04,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,limitation,contradiction_candidate,"The microgrid RL literature reports detailed BESS modeling of thermal, aging, and electrical behavior in surveyed prior approaches.","Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",pdf_page_2,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G140-C01,SBV2-ALL92-G140,DT-014-S2,DT-014,digital_twin,metric_result,supported,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature baselines.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G140-C02,SBV2-ALL92-G140,DT-014-S2,DT-014,digital_twin,metric_result,mild_scope_overclaim,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature benchmarks.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G140-C03,SBV2-ALL92-G140,DT-014-S2,DT-014,digital_twin,metric_result,strong_action_overclaim,The 6G twin framework reported 60% lower 95th-percentile latency and 50% lower energy consumption than prior literature baselines.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G140-C04,SBV2-ALL92-G140,DT-014-S2,DT-014,digital_twin,metric_result,contradiction_candidate,The 6G twin framework reported higher 95th-percentile latency and higher energy consumption than prior literature baselines in simulations.,"Based on our simulation results, we observe that the proposed framework achieves a 37% improvement in 95th percentile latency and a 30% reduction in energy consumption compared to the existing literature.",pdf_page_1,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G161-C01,SBV2-ALL92-G161,MARL-015-S2,MARL-015,robotics,limitation,supported,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while acknowledging limited fine-tuned performance potential.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",pdf_page_13,https://arxiv.org/abs/2501.02902,2501.02902,pdfs/MARL-015__2501.02902.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G161-C02,SBV2-ALL92-G161,MARL-015-S2,MARL-015,robotics,limitation,mild_scope_overclaim,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while implying competitive fine-tuned performance potential.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",pdf_page_13,https://arxiv.org/abs/2501.02902,2501.02902,pdfs/MARL-015__2501.02902.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G161-C03,SBV2-ALL92-G161,MARL-015-S2,MARL-015,robotics,limitation,strong_action_overclaim,The Isaac-to-Gazebo work describes its approach as a step toward low-code applications while presenting strong fine-tuned performance as a central contribution.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",pdf_page_13,https://arxiv.org/abs/2501.02902,2501.02902,pdfs/MARL-015__2501.02902.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G161-C04,SBV2-ALL92-G161,MARL-015-S2,MARL-015,robotics,limitation,contradiction_candidate,The Isaac-to-Gazebo work describes its approach as disconnected from low-code applications while highlighting superior fine-tuned performance as its focus.,"While this does not necessarily of- fer the best fine-tuned performance, we believe this to be a step towards, e.g., low-code applications.",pdf_page_13,https://arxiv.org/abs/2501.02902,2501.02902,pdfs/MARL-015__2501.02902.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G172-C01,SBV2-ALL92-G172,MARL-019-S1,MARL-019,robotics,experiment_setup,supported,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and feedback collection from sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",pdf_page_1,https://arxiv.org/abs/2501.11864,2501.11864,pdfs/MARL-019__2501.11864.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G172-C02,SBV2-ALL92-G172,MARL-019-S1,MARL-019,robotics,experiment_setup,mild_scope_overclaim,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and structured feedback collection from multiple sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",pdf_page_1,https://arxiv.org/abs/2501.11864,2501.11864,pdfs/MARL-019__2501.11864.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G172-C03,SBV2-ALL92-G172,MARL-019-S1,MARL-019,robotics,experiment_setup,strong_action_overclaim,"The study evaluated its approach through PX4, ArduPilot, and hardware flight testing, agent performance analysis, and feedback collection from sUAS developers.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",pdf_page_1,https://arxiv.org/abs/2501.11864,2501.11864,pdfs/MARL-019__2501.11864.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G172-C04,SBV2-ALL92-G172,MARL-019-S1,MARL-019,robotics,experiment_setup,contradiction_candidate,"The study evaluated its approach through field trials rather than PX4 or ArduPilot simulation testing, agent performance analysis, and developer feedback.","We evaluated our approach by (a) conducting simulation testing of PX4 and ArduPilot flight- controller-based SuTs, (b) analyzing the performance of each agent, and (c) gathering feedback from sUAS developers.",pdf_page_1,https://arxiv.org/abs/2501.11864,2501.11864,pdfs/MARL-019__2501.11864.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G193-C01,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,experiment_setup,supported,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and an agreed arbiter as first-class resolution features.","Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",pdf_page_3,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G193-C02,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,experiment_setup,mild_scope_overclaim,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and unilateral owner choice as first-class resolution features.","Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",pdf_page_3,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G193-C03,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,experiment_setup,strong_action_overclaim,"The multi-principal agent paper presents mutual agreement, pre-agreed arbitration rules, and an agreed arbiter as automatic conflict-resolution features for every dispute.","Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",pdf_page_3,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G193-C04,SBV2-ALL92-G193,MARL-007-S1,MARL-007,marl,experiment_setup,contradiction_candidate,The multi-principal agent paper presents centralized fiat by one meta-agent as the main resolution feature for agent disagreements between principals.,"Resolution must either come from mutual agreement between principals, from a pre-agreed arbitration policy, or from escalation to an agreed arbiter—all of which need to be first-class protocol features, not implementation details.",pdf_page_3,https://arxiv.org/abs/2604.09744,2604.09744,pdfs/MARL-007__2604.09744.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,metric_result,supported,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G214-C02,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,metric_result,mild_scope_overclaim,The benchmark reports its best-performing system above 30% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G214-C03,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,metric_result,strong_action_overclaim,The benchmark reports its best-performing system above 60% accuracy on broad cases and 45% accuracy on targeted sub-tasks.,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G214-C04,SBV2-ALL92-G214,POL-001-S1,POL-001,policy_simulation,metric_result,contradiction_candidate,The benchmark reports its best-performing system below 10% accuracy on broad cases and 5% accuracy on targeted sub-tasks.,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,supported,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,mild_scope_overclaim,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G215-C03,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,strong_action_overclaim,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, data integration, interpretation, and validation require extensive expertise.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G215-C04,SBV2-ALL92-G215,POL-001-S2,POL-001,policy_simulation,limitation,contradiction_candidate,"The ABM discussion says decision-support effectiveness is clear because calibration, heterogeneous data integration, and result interpretation require little expertise.","Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.",pdf_page_1,https://arxiv.org/abs/2502.07853,2502.07853,pdfs/POL-001__2502.07853.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G232-C01,SBV2-ALL92-G232,POL-007-S1,POL-007,policy_simulation,experiment_setup,supported,"SimCity implements the shock by changing production skill requirements midway through the run, marked as 0 to Event in Figure 7.",We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,pdf_page_9,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G232-C02,SBV2-ALL92-G232,POL-007-S1,POL-007,policy_simulation,experiment_setup,mild_scope_overclaim,"SimCity implements the shock by changing production skill requirements near the start of the run, marked as 0 to Event in Figure 7.",We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,pdf_page_9,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G232-C03,SBV2-ALL92-G232,POL-007-S1,POL-007,policy_simulation,experiment_setup,strong_action_overclaim,"SimCity implements the shock by changing production skill requirements and labor preferences midway through the run, marked as 0 to Event in Figure 7.",We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,pdf_page_9,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G232-C04,SBV2-ALL92-G232,POL-007-S1,POL-007,policy_simulation,experiment_setup,contradiction_candidate,"SimCity implements the shock by keeping production skill requirements unchanged midway through the run, marked as 0 to Event in Figure 7.",We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,pdf_page_9,https://arxiv.org/abs/2510.01297,2510.01297,pdfs/POL-007__2510.01297.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G248-C01,SBV2-ALL92-G248,POL-012-S2,POL-012,policy_simulation,metric_result,supported,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.",pdf_page_1,https://arxiv.org/abs/2506.02838,2506.02838,pdfs/POL-012__2506.02838.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G248-C02,SBV2-ALL92-G248,POL-012-S2,POL-012,policy_simulation,metric_result,mild_scope_overclaim,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, free markets, and flat taxes.","Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.",pdf_page_1,https://arxiv.org/abs/2506.02838,2506.02838,pdfs/POL-012__2506.02838.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,False
SBV2-ALL92-G248-C03,SBV2-ALL92-G248,POL-012-S2,POL-012,policy_simulation,metric_result,strong_action_overclaim,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than major taxation baselines, market baselines, and redistribution methods.","Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.",pdf_page_1,https://arxiv.org/abs/2506.02838,2506.02838,pdfs/POL-012__2506.02838.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G248-C04,SBV2-ALL92-G248,POL-012-S2,POL-012,policy_simulation,metric_result,contradiction_candidate,"The paper reports that TaxAgent achieved weaker equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.",pdf_page_1,https://arxiv.org/abs/2506.02838,2506.02838,pdfs/POL-012__2506.02838.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G255-C01,SBV2-ALL92-G255,POL-014-S3,POL-014,policy_simulation,deployment_boundary,supported,The paper says the simulation models individual behaviors and large-scale mobility patterns for Taipei City with empirical city data.,"Using real-world data, the simulation models individual behaviors and large-scale mobility patterns in Taipei City.",pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G255-C02,SBV2-ALL92-G255,POL-014-S3,POL-014,policy_simulation,deployment_boundary,mild_scope_overclaim,"The paper says the simulation models individual behaviors, large-scale mobility patterns, and household relocation for Taipei City with empirical city data.","Using real-world data, the simulation models individual behaviors and large-scale mobility patterns in Taipei City.",pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G255-C03,SBV2-ALL92-G255,POL-014-S3,POL-014,policy_simulation,deployment_boundary,strong_action_overclaim,"The paper says the simulation models individual behaviors, citywide mobility patterns, household relocation, and freight activity for Taipei City.","Using real-world data, the simulation models individual behaviors and large-scale mobility patterns in Taipei City.",pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,B_evidence_gain,False,True,False,False,False,high,core_group_B_evidence_gain,False
SBV2-ALL92-G255-C04,SBV2-ALL92-G255,POL-014-S3,POL-014,policy_simulation,deployment_boundary,contradiction_candidate,The paper says the simulation models aggregate traffic counts rather than individual behaviors and large-scale mobility patterns for Taipei City.,"Using real-world data, the simulation models individual behaviors and large-scale mobility patterns in Taipei City.",pdf_page_1,https://arxiv.org/abs/2505.21880,2505.2188,pdfs/POL-014__2505.21880.pdf,A_claim_only_correct,True,True,True,False,False,low_flagged,core_group_A_claim_only_correct,True
SBV2-ALL92-G272-C01,SBV2-ALL92-G272,POL-020-S2,POL-020,policy_simulation,limitation,supported,A full-wallet account keeps its balance unchanged during no-sale and no-travel periods because each new credit makes the oldest credit expire.,"Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires.",pdf_page_4,https://arxiv.org/abs/2502.11822,2502.11822,pdfs/POL-020__2502.11822.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G272-C02,SBV2-ALL92-G272,POL-020-S2,POL-020,policy_simulation,limitation,mild_scope_overclaim,A full-wallet account keeps its balance unchanged during no-sale and no-travel periods because each new credit makes two older credits expire.,"Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires.",pdf_page_4,https://arxiv.org/abs/2502.11822,2502.11822,pdfs/POL-020__2502.11822.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G272-C03,SBV2-ALL92-G272,POL-020-S2,POL-020,policy_simulation,limitation,strong_action_overclaim,A full-wallet account keeps its balance unchanged during sale and travel periods because each new credit makes the oldest credit expire.,"Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires.",pdf_page_4,https://arxiv.org/abs/2502.11822,2502.11822,pdfs/POL-020__2502.11822.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
SBV2-ALL92-G272-C04,SBV2-ALL92-G272,POL-020-S2,POL-020,policy_simulation,limitation,contradiction_candidate,A full-wallet account increases its balance during no-sale and no-travel periods because each new credit remains beside the oldest credit.,"Once an account has reached this state (referred to as ‘full wallet’ hereafter), the balance does not change in the absence of selling or traveling, as every time a new credit is acquired, the oldest credit expires.",pdf_page_4,https://arxiv.org/abs/2502.11822,2502.11822,pdfs/POL-020__2502.11822.pdf,C_both_wrong,False,False,False,True,False,medium,core_group_C_both_wrong,False
