candidate_id,rank,page_number,section_hint,text_sha256,n_words,bm25_score
SBV2-ALL92-G093-C02,1,11,method,b00a30ef67cc587eaca5733214e7bf62788faf81bd46b44c16c56d0327b754ec,24,65.074523
SBV2-ALL92-G093-C02,2,11,method,9084f491c0af055d6e29dc4ff0d530c188eb4edc90de0ed95dc92795968ffbcf,11,35.761911
SBV2-ALL92-G093-C02,3,21,unknown,1df0af55fcf061fcf75658753b68e383f49c843a33194831112781152e5204e4,20,19.789727
SBV2-ALL92-G093-C03,1,11,method,b00a30ef67cc587eaca5733214e7bf62788faf81bd46b44c16c56d0327b754ec,24,56.445706
SBV2-ALL92-G093-C03,2,11,method,9084f491c0af055d6e29dc4ff0d530c188eb4edc90de0ed95dc92795968ffbcf,11,35.761911
SBV2-ALL92-G093-C03,3,21,unknown,1df0af55fcf061fcf75658753b68e383f49c843a33194831112781152e5204e4,20,19.80929
SBV2-ALL92-G093-C04,1,11,method,b00a30ef67cc587eaca5733214e7bf62788faf81bd46b44c16c56d0327b754ec,24,56.445706
SBV2-ALL92-G093-C04,2,11,method,9084f491c0af055d6e29dc4ff0d530c188eb4edc90de0ed95dc92795968ffbcf,11,35.761911
SBV2-ALL92-G093-C04,3,11,unknown,b69d349d22460abad7e7effcf02177a45289d17cf2b838aa1929c71998474df3,13,19.255527
SBV2-ALL92-G094-C01,1,1,abstract,d81310395f33555e0438a7e97a2ce8d23163b2d1ac807db6335e59d00aca6d64,27,47.110903
SBV2-ALL92-G094-C01,2,2,unknown,6d5edf95521bed9bdf9dcdc5bca8b848c7e78016a87cbb26d507d4fab029df2f,35,18.300383
SBV2-ALL92-G094-C01,3,2,unknown,16231a3c12520573bb8369d84f14ad3afd8e5e7ac3ca4ed1ef846e50a9b2f30c,16,18.176038
SBV2-ALL92-G094-C02,1,1,abstract,d81310395f33555e0438a7e97a2ce8d23163b2d1ac807db6335e59d00aca6d64,27,39.125045
SBV2-ALL92-G094-C02,2,2,unknown,6d5edf95521bed9bdf9dcdc5bca8b848c7e78016a87cbb26d507d4fab029df2f,35,18.300383
SBV2-ALL92-G094-C02,3,2,unknown,16231a3c12520573bb8369d84f14ad3afd8e5e7ac3ca4ed1ef846e50a9b2f30c,16,18.176038
SBV2-ALL92-G094-C03,1,1,abstract,d81310395f33555e0438a7e97a2ce8d23163b2d1ac807db6335e59d00aca6d64,27,39.125045
SBV2-ALL92-G094-C03,2,2,unknown,6d5edf95521bed9bdf9dcdc5bca8b848c7e78016a87cbb26d507d4fab029df2f,35,18.300383
SBV2-ALL92-G094-C03,3,2,unknown,16231a3c12520573bb8369d84f14ad3afd8e5e7ac3ca4ed1ef846e50a9b2f30c,16,18.176038
SBV2-ALL92-G094-C04,1,1,abstract,d81310395f33555e0438a7e97a2ce8d23163b2d1ac807db6335e59d00aca6d64,27,24.074111
SBV2-ALL92-G094-C04,2,4,unknown,7270720c4f2975522883448a937690709b8743a82f46a4ac98a5abcf8f7a2957,20,18.196072
SBV2-ALL92-G094-C04,3,2,unknown,16231a3c12520573bb8369d84f14ad3afd8e5e7ac3ca4ed1ef846e50a9b2f30c,16,18.176038
SBV2-ALL92-G098-C01,1,1,unknown,a18b7b7384170e5b61d9f81869145c3fbcd727653c4079873c7eba5a64d68d15,27,53.121164
SBV2-ALL92-G098-C01,2,15,unknown,a0cf230cbeffe680f3afd9973a7a9797015a85f48d365e81df9c27e3ef1de90f,30,27.388267
SBV2-ALL92-G098-C01,3,16,unknown,51ba4a34c79eb7591a4f2c87a953d5e70c9b4b408933ad61535c232661133f91,40,21.529627
SBV2-ALL92-G098-C02,1,1,unknown,a18b7b7384170e5b61d9f81869145c3fbcd727653c4079873c7eba5a64d68d15,27,46.000679
SBV2-ALL92-G098-C02,2,15,unknown,a0cf230cbeffe680f3afd9973a7a9797015a85f48d365e81df9c27e3ef1de90f,30,27.388267
SBV2-ALL92-G098-C02,3,16,unknown,51ba4a34c79eb7591a4f2c87a953d5e70c9b4b408933ad61535c232661133f91,40,21.529627
SBV2-ALL92-G098-C03,1,1,unknown,a18b7b7384170e5b61d9f81869145c3fbcd727653c4079873c7eba5a64d68d15,27,46.69626
SBV2-ALL92-G098-C03,2,5,abstract,b07c4dc7fa7027b832cb2105731a477cfa0c0eda275bfced5ec789b187f6629b,25,25.609263
SBV2-ALL92-G098-C03,3,5,method,b07c4dc7fa7027b832cb2105731a477cfa0c0eda275bfced5ec789b187f6629b,25,25.609263
SBV2-ALL92-G098-C04,1,1,unknown,a18b7b7384170e5b61d9f81869145c3fbcd727653c4079873c7eba5a64d68d15,27,39.96501
SBV2-ALL92-G098-C04,2,15,unknown,a0cf230cbeffe680f3afd9973a7a9797015a85f48d365e81df9c27e3ef1de90f,30,27.388267
SBV2-ALL92-G098-C04,3,16,unknown,51ba4a34c79eb7591a4f2c87a953d5e70c9b4b408933ad61535c232661133f91,40,21.529627
SBV2-ALL92-G099-C01,1,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,41.431504
SBV2-ALL92-G099-C01,2,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,41.431504
SBV2-ALL92-G099-C01,3,2,unknown,af73b37218d769f55c63bd51c988e4b2230ef79bc96196a4b8cf980a7287c6a8,22,31.442299
SBV2-ALL92-G099-C02,1,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,41.431504
SBV2-ALL92-G099-C02,2,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,41.431504
SBV2-ALL92-G099-C02,3,2,unknown,af73b37218d769f55c63bd51c988e4b2230ef79bc96196a4b8cf980a7287c6a8,22,31.442299
SBV2-ALL92-G099-C03,1,18,unknown,f151ac502ec124e76e7a538cda00f0cea616f7d52dac308c3e4c944ef5fa88c6,9,35.157761
SBV2-ALL92-G099-C03,2,1,unknown,9e553eb3d966bafcf18f9f85bb885411fd5b59401892566bedeaaadfaab2650c,38,34.245272
SBV2-ALL92-G099-C03,3,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,34.020854
SBV2-ALL92-G099-C04,1,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,30.812646
SBV2-ALL92-G099-C04,2,1,unknown,a8e0f39a767b0a5688e19d76ec59030f1de13e3ee4d5211302a653bc47a3a4e6,34,30.812646
SBV2-ALL92-G099-C04,3,18,unknown,f151ac502ec124e76e7a538cda00f0cea616f7d52dac308c3e4c944ef5fa88c6,9,30.569925
SBV2-ALL92-G106-C01,1,22,unknown,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,56.22331
SBV2-ALL92-G106-C01,2,22,unknown,645cc04b70a64648cbcdd6a40c1eb4b9c86c429d2e161b197c5828836d8e27ea,25,46.627443
SBV2-ALL92-G106-C01,3,17,unknown,a51e7e5824f8aed0dc18ba669e7c053aab736076d89f89347d58413dfe66f7a8,25,19.903308
SBV2-ALL92-G106-C02,1,22,unknown,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,56.22331
SBV2-ALL92-G106-C02,2,22,unknown,645cc04b70a64648cbcdd6a40c1eb4b9c86c429d2e161b197c5828836d8e27ea,25,46.627443
SBV2-ALL92-G106-C02,3,17,unknown,a51e7e5824f8aed0dc18ba669e7c053aab736076d89f89347d58413dfe66f7a8,25,19.903308
SBV2-ALL92-G106-C03,1,22,unknown,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,53.808589
SBV2-ALL92-G106-C03,2,22,unknown,645cc04b70a64648cbcdd6a40c1eb4b9c86c429d2e161b197c5828836d8e27ea,25,46.627443
SBV2-ALL92-G106-C03,3,17,unknown,a51e7e5824f8aed0dc18ba669e7c053aab736076d89f89347d58413dfe66f7a8,25,19.903308
SBV2-ALL92-G106-C04,1,22,unknown,bf98cd978b8e4e84d907c5117106b23459fdcd076b6f7625af2ce9fbd394d4cf,27,45.469842
SBV2-ALL92-G106-C04,2,22,unknown,645cc04b70a64648cbcdd6a40c1eb4b9c86c429d2e161b197c5828836d8e27ea,25,35.030133
SBV2-ALL92-G106-C04,3,13,unknown,5abb9bbe95714043a74ffdfab267b2008ea768eca64cb27b341a501eb27d1c8b,25,19.69994
SBV2-ALL92-G107-C01,1,1,abstract,10cd37fa03aeec6cdb9a992d6b734a2f72cda83f73da7332989e21234f9c8464,21,46.693195
SBV2-ALL92-G107-C01,2,1,abstract,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,37.982283
SBV2-ALL92-G107-C01,3,1,method,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,37.982283
SBV2-ALL92-G107-C02,1,1,abstract,10cd37fa03aeec6cdb9a992d6b734a2f72cda83f73da7332989e21234f9c8464,21,46.693195
SBV2-ALL92-G107-C02,2,1,abstract,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,43.998526
SBV2-ALL92-G107-C02,3,1,method,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,43.998526
SBV2-ALL92-G107-C03,1,1,abstract,10cd37fa03aeec6cdb9a992d6b734a2f72cda83f73da7332989e21234f9c8464,21,46.693195
SBV2-ALL92-G107-C03,2,1,abstract,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,37.982283
SBV2-ALL92-G107-C03,3,1,method,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,37.982283
SBV2-ALL92-G107-C04,1,1,abstract,10cd37fa03aeec6cdb9a992d6b734a2f72cda83f73da7332989e21234f9c8464,21,46.693195
SBV2-ALL92-G107-C04,2,1,abstract,cdeb403ee38a94a4b3a67290c9f208c4daa2b4da958c1ed328c8544b30737fef,24,37.982283
SBV2-ALL92-G107-C04,3,1,method,9c4367a79852c330399c8eb91081c2193a7db8717beeb7703bc1932b7090f396,23,37.982283
SBV2-ALL92-G108-C01,1,3,method,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,44.105861
SBV2-ALL92-G108-C01,2,1,abstract,19c6924028a3b7a56db4b28a3bf3e5099fc7f2e3288d50d3e876963ab0e266c4,24,26.906321
SBV2-ALL92-G108-C01,3,1,unknown,441834dbf36c29e2964692179151cc47aa9e64d626555164413fc34d3aa42d06,20,19.093054
SBV2-ALL92-G108-C02,1,3,method,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,44.105861
SBV2-ALL92-G108-C02,2,1,abstract,19c6924028a3b7a56db4b28a3bf3e5099fc7f2e3288d50d3e876963ab0e266c4,24,26.906321
SBV2-ALL92-G108-C02,3,5,unknown,61d57532dfe538d36e30098f3b93cecb6d396189def5630cb35332054b65d82b,10,19.227924
SBV2-ALL92-G108-C03,1,3,method,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,44.105861
SBV2-ALL92-G108-C03,2,1,abstract,19c6924028a3b7a56db4b28a3bf3e5099fc7f2e3288d50d3e876963ab0e266c4,24,26.906321
SBV2-ALL92-G108-C03,3,5,unknown,61d57532dfe538d36e30098f3b93cecb6d396189def5630cb35332054b65d82b,10,19.227924
SBV2-ALL92-G108-C04,1,3,method,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754,37,44.105861
SBV2-ALL92-G108-C04,2,1,abstract,19c6924028a3b7a56db4b28a3bf3e5099fc7f2e3288d50d3e876963ab0e266c4,24,26.906321
SBV2-ALL92-G108-C04,3,1,unknown,441834dbf36c29e2964692179151cc47aa9e64d626555164413fc34d3aa42d06,20,19.093054
SBV2-ALL92-G110-C01,1,1,abstract,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C01,2,1,introduction,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C01,3,7,unknown,b888db6e88cabfa0aaf9765a25d3731b96359e46ed50979aad5ffbe90ede6c7a,13,18.263469
SBV2-ALL92-G110-C02,1,1,abstract,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C02,2,1,introduction,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C02,3,7,unknown,b888db6e88cabfa0aaf9765a25d3731b96359e46ed50979aad5ffbe90ede6c7a,13,18.263469
SBV2-ALL92-G110-C03,1,1,abstract,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C03,2,1,introduction,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,49.826592
SBV2-ALL92-G110-C03,3,7,unknown,b888db6e88cabfa0aaf9765a25d3731b96359e46ed50979aad5ffbe90ede6c7a,13,18.263469
SBV2-ALL92-G110-C04,1,1,abstract,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,38.094122
SBV2-ALL92-G110-C04,2,1,introduction,fb0fd62cc053393f165bfd134b2fa4170bd03165c3b02cc4f86b160f354153f8,23,38.094122
SBV2-ALL92-G110-C04,3,1,unknown,3e25da04e5d2145105b8000e7ec0e9f8543a47637943a1afe9fa5e11783f273c,15,16.847817
SBV2-ALL92-G111-C01,1,1,introduction,fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,44.017491
SBV2-ALL92-G111-C01,2,12,unknown,fe10d32bdd47ceccdd894491c307a7b8330510c56efed70735881a32275849de,9,17.799674
SBV2-ALL92-G111-C01,3,4,unknown,7414f165a182d09690443c6d1e003c97ef5262b6fda30801689dfd475b2344a2,26,16.904272
SBV2-ALL92-G111-C02,1,1,introduction,fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,44.017491
SBV2-ALL92-G111-C02,2,12,unknown,fe10d32bdd47ceccdd894491c307a7b8330510c56efed70735881a32275849de,9,17.799674
SBV2-ALL92-G111-C02,3,4,unknown,7414f165a182d09690443c6d1e003c97ef5262b6fda30801689dfd475b2344a2,26,16.904272
SBV2-ALL92-G111-C03,1,1,introduction,fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,44.017491
SBV2-ALL92-G111-C03,2,12,unknown,fe10d32bdd47ceccdd894491c307a7b8330510c56efed70735881a32275849de,9,17.799674
SBV2-ALL92-G111-C03,3,4,unknown,7414f165a182d09690443c6d1e003c97ef5262b6fda30801689dfd475b2344a2,26,16.904272
SBV2-ALL92-G111-C04,1,1,introduction,fd6edf57bcdfe87cac6a2da3ed03fbf3d5c186660f09a2272c7f1cb7e7d898a1,30,44.017491
SBV2-ALL92-G111-C04,2,12,unknown,fe10d32bdd47ceccdd894491c307a7b8330510c56efed70735881a32275849de,9,17.799674
SBV2-ALL92-G111-C04,3,4,unknown,7414f165a182d09690443c6d1e003c97ef5262b6fda30801689dfd475b2344a2,26,16.904272
SBV2-ALL92-G116-C01,1,6,result,8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,60.24677
SBV2-ALL92-G116-C01,2,20,unknown,8f7b47fd136a1619b20c4aa87a7cb126c45cd1f65b1efb3ec2f10ad644660a23,23,19.736106
SBV2-ALL92-G116-C01,3,6,unknown,4080c41c8603cf06e346517d5e7154bdc233d68399bf72bc5ee9753ff1247f90,39,17.932923
SBV2-ALL92-G116-C02,1,6,result,8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,49.649669
SBV2-ALL92-G116-C02,2,6,unknown,4080c41c8603cf06e346517d5e7154bdc233d68399bf72bc5ee9753ff1247f90,39,21.104071
SBV2-ALL92-G116-C02,3,20,unknown,8f7b47fd136a1619b20c4aa87a7cb126c45cd1f65b1efb3ec2f10ad644660a23,23,19.736106
SBV2-ALL92-G116-C03,1,6,result,8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,49.649669
SBV2-ALL92-G116-C03,2,6,unknown,ee9af12f83cb7d1a8d04354f3644b17360b326f620709dc6c02537a820fc2168,15,24.37218
SBV2-ALL92-G116-C03,3,6,result,ee9af12f83cb7d1a8d04354f3644b17360b326f620709dc6c02537a820fc2168,15,24.37218
SBV2-ALL92-G116-C04,1,6,result,8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,47.291308
SBV2-ALL92-G116-C04,2,20,unknown,8f7b47fd136a1619b20c4aa87a7cb126c45cd1f65b1efb3ec2f10ad644660a23,23,19.736106
SBV2-ALL92-G116-C04,3,6,unknown,4080c41c8603cf06e346517d5e7154bdc233d68399bf72bc5ee9753ff1247f90,39,17.932923
SBV2-ALL92-G119-C01,1,5,unknown,cb42f6f9947f7404322c83d69ffcf01f9f6a42c6692231effa3b8b39b8460292,44,60.454729
SBV2-ALL92-G119-C01,2,5,unknown,2650bdd725c4c4c3f6b80fedf242914ffffdd382f1ec918aa4525dd21f214cdc,79,48.765328
SBV2-ALL92-G119-C01,3,6,unknown,a0d9b09227644f7ea4f9140cca405616006b41a3758e1924ac28dc0b196ab83c,32,33.348339
SBV2-ALL92-G119-C02,1,5,unknown,cb42f6f9947f7404322c83d69ffcf01f9f6a42c6692231effa3b8b39b8460292,44,71.294709
SBV2-ALL92-G119-C02,2,5,unknown,2650bdd725c4c4c3f6b80fedf242914ffffdd382f1ec918aa4525dd21f214cdc,79,56.127449
SBV2-ALL92-G119-C02,3,6,unknown,a0d9b09227644f7ea4f9140cca405616006b41a3758e1924ac28dc0b196ab83c,32,39.386317
SBV2-ALL92-G119-C03,1,5,unknown,cb42f6f9947f7404322c83d69ffcf01f9f6a42c6692231effa3b8b39b8460292,44,60.454729
SBV2-ALL92-G119-C03,2,5,unknown,2650bdd725c4c4c3f6b80fedf242914ffffdd382f1ec918aa4525dd21f214cdc,79,48.765328
SBV2-ALL92-G119-C03,3,6,unknown,a0d9b09227644f7ea4f9140cca405616006b41a3758e1924ac28dc0b196ab83c,32,33.348339
SBV2-ALL92-G119-C04,1,5,unknown,cb42f6f9947f7404322c83d69ffcf01f9f6a42c6692231effa3b8b39b8460292,44,64.966626
SBV2-ALL92-G119-C04,2,5,unknown,2650bdd725c4c4c3f6b80fedf242914ffffdd382f1ec918aa4525dd21f214cdc,79,52.907178
SBV2-ALL92-G119-C04,3,6,unknown,a0d9b09227644f7ea4f9140cca405616006b41a3758e1924ac28dc0b196ab83c,32,33.348339
SBV2-ALL92-G122-C01,1,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,58.787875
SBV2-ALL92-G122-C01,2,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,58.787875
SBV2-ALL92-G122-C01,3,31,conclusion,184c1218dbdc2d0f337381d2d59c6bfb6925cd724800c4277994cf5f380b5c79,24,24.873637
SBV2-ALL92-G122-C02,1,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,58.787875
SBV2-ALL92-G122-C02,2,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,58.787875
SBV2-ALL92-G122-C02,3,31,conclusion,184c1218dbdc2d0f337381d2d59c6bfb6925cd724800c4277994cf5f380b5c79,24,24.873637
SBV2-ALL92-G122-C03,1,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,51.015882
SBV2-ALL92-G122-C03,2,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,51.015882
SBV2-ALL92-G122-C03,3,22,unknown,bd9ed460f4e287de7e143359907441c7f43f6da9b6f75e3954d86b1f88bd66e0,20,23.881353
SBV2-ALL92-G122-C04,1,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,51.015882
SBV2-ALL92-G122-C04,2,1,unknown,177689b0bcb1f9ec891b2b767f011c8dffc31ea76852f6e888d1f1b1be637651,26,51.015882
SBV2-ALL92-G122-C04,3,22,unknown,cde3aeda0e60c12efb97ad684fd9272193c91b8c96f089a3dad8a79f7e80b9b1,17,23.192272
SBV2-ALL92-G124-C01,1,10,unknown,41761a25caf2fa64e73fbee316a278e589ab9f4a981dee4820b433e3c9ed185a,26,49.292458
SBV2-ALL92-G124-C01,2,31,unknown,e87e19f4438dbf6524e1e09432d3d5a8c262f0660911ba987cdfb03a7ab2deaa,23,22.67232
SBV2-ALL92-G124-C01,3,15,unknown,370248e04db3704e829cd4ae1165965c7c5fdf5f2e0e3328eeb9d92b1fa779c0,30,21.390804
SBV2-ALL92-G124-C02,1,10,unknown,41761a25caf2fa64e73fbee316a278e589ab9f4a981dee4820b433e3c9ed185a,26,37.27547
SBV2-ALL92-G124-C02,2,31,unknown,e87e19f4438dbf6524e1e09432d3d5a8c262f0660911ba987cdfb03a7ab2deaa,23,22.67232
SBV2-ALL92-G124-C02,3,15,unknown,370248e04db3704e829cd4ae1165965c7c5fdf5f2e0e3328eeb9d92b1fa779c0,30,21.390804
SBV2-ALL92-G124-C03,1,10,unknown,41761a25caf2fa64e73fbee316a278e589ab9f4a981dee4820b433e3c9ed185a,26,32.186119
SBV2-ALL92-G124-C03,2,31,unknown,e87e19f4438dbf6524e1e09432d3d5a8c262f0660911ba987cdfb03a7ab2deaa,23,26.38069
SBV2-ALL92-G124-C03,3,15,unknown,370248e04db3704e829cd4ae1165965c7c5fdf5f2e0e3328eeb9d92b1fa779c0,30,25.298386
SBV2-ALL92-G124-C04,1,10,unknown,41761a25caf2fa64e73fbee316a278e589ab9f4a981dee4820b433e3c9ed185a,26,32.186119
SBV2-ALL92-G124-C04,2,31,unknown,e87e19f4438dbf6524e1e09432d3d5a8c262f0660911ba987cdfb03a7ab2deaa,23,22.67232
SBV2-ALL92-G124-C04,3,15,unknown,370248e04db3704e829cd4ae1165965c7c5fdf5f2e0e3328eeb9d92b1fa779c0,30,21.390804
SBV2-ALL92-G128-C01,1,5,unknown,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,49.673035
SBV2-ALL92-G128-C01,2,5,method,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,49.673035
SBV2-ALL92-G128-C01,3,18,unknown,9035c95dbf56da18dcee3ba450d2630ed4a32db8eaef1c8fd5e76334830d33df,24,18.076027
SBV2-ALL92-G128-C02,1,5,unknown,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,49.673035
SBV2-ALL92-G128-C02,2,5,method,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,49.673035
SBV2-ALL92-G128-C02,3,18,unknown,9035c95dbf56da18dcee3ba450d2630ed4a32db8eaef1c8fd5e76334830d33df,24,18.076027
SBV2-ALL92-G128-C03,1,5,unknown,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,42.42416
SBV2-ALL92-G128-C03,2,5,method,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,42.42416
SBV2-ALL92-G128-C03,3,18,unknown,9035c95dbf56da18dcee3ba450d2630ed4a32db8eaef1c8fd5e76334830d33df,24,18.076027
SBV2-ALL92-G128-C04,1,5,unknown,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,31.130949
SBV2-ALL92-G128-C04,2,5,method,291e0f9d3089c314fe134f667952f4f4fda940af07115ce0962e39001d662b9a,21,31.130949
SBV2-ALL92-G128-C04,3,5,unknown,eeb018c4ba10da28869abfbe258913aa8b3bf72a864302edb978fa72e4531a76,52,22.270029
SBV2-ALL92-G131-C01,1,3,unknown,02d83748a9476b7af5e14c633c1d194356a9ec735edd217d7ca3d8d64e4c2a15,22,46.739144
SBV2-ALL92-G131-C01,2,3,unknown,01a26fbb167dff2af8cf55b2ab8582548f6f820794977f821920d453e22e00f3,8,31.922386
SBV2-ALL92-G131-C01,3,3,unknown,0067f5d3139ffac8d6291dc66729b8233e4089406d7fc3c0b401599f2143641b,17,29.035359
SBV2-ALL92-G131-C02,1,3,unknown,02d83748a9476b7af5e14c633c1d194356a9ec735edd217d7ca3d8d64e4c2a15,22,37.128742
SBV2-ALL92-G131-C02,2,14,unknown,99210a74f78f3dd23d200b436883e5ea03bea9bff3935da628bab70512ab5f3d,30,23.53461
SBV2-ALL92-G131-C02,3,3,unknown,ad0849c9edec2d58075d4892a6e9a3a2951327a5323d0036ae0eadf8b5c9650e,18,22.832123
SBV2-ALL92-G131-C03,1,3,unknown,02d83748a9476b7af5e14c633c1d194356a9ec735edd217d7ca3d8d64e4c2a15,22,24.544258
SBV2-ALL92-G131-C03,2,14,unknown,99210a74f78f3dd23d200b436883e5ea03bea9bff3935da628bab70512ab5f3d,30,23.53461
SBV2-ALL92-G131-C03,3,3,unknown,ad0849c9edec2d58075d4892a6e9a3a2951327a5323d0036ae0eadf8b5c9650e,18,22.832123
SBV2-ALL92-G131-C04,1,3,unknown,02d83748a9476b7af5e14c633c1d194356a9ec735edd217d7ca3d8d64e4c2a15,22,24.544258
SBV2-ALL92-G131-C04,2,14,unknown,99210a74f78f3dd23d200b436883e5ea03bea9bff3935da628bab70512ab5f3d,30,23.53461
SBV2-ALL92-G131-C04,3,3,unknown,ad0849c9edec2d58075d4892a6e9a3a2951327a5323d0036ae0eadf8b5c9650e,18,22.832123
SBV2-ALL92-G135-C01,1,2,unknown,c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,30,37.893232
SBV2-ALL92-G135-C01,2,7,unknown,bd6fc72fc7a7ff08f5c80d158924f482610593a6e8c806d212587c647353773b,24,16.882315
SBV2-ALL92-G135-C01,3,7,unknown,d7e4ef8db2a4acd5d3ded71d09947b51004587db1f5095f9ec171f21e97ba4bc,25,16.482548
SBV2-ALL92-G135-C02,1,2,unknown,c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,30,37.893232
SBV2-ALL92-G135-C02,2,7,unknown,bd6fc72fc7a7ff08f5c80d158924f482610593a6e8c806d212587c647353773b,24,16.882315
SBV2-ALL92-G135-C02,3,6,unknown,24cf7b321a4b6234a55f942de9fe12f4b32187c547f677dfbb7c10a219154c48,14,16.720689
SBV2-ALL92-G135-C03,1,2,unknown,c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,30,30.542036
SBV2-ALL92-G135-C03,2,12,unknown,afaeb1f971bd63c4e3542ec22f99c49d201ed6ce634e7da8bf2e71d4ae165a3b,8,18.248174
SBV2-ALL92-G135-C03,3,3,unknown,5306f67658c93f1e222958dcf8fe15492840d4fd9471c223d9448695dffd26fc,18,18.00957
SBV2-ALL92-G135-C04,1,2,unknown,c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,30,31.375734
SBV2-ALL92-G135-C04,2,12,unknown,afaeb1f971bd63c4e3542ec22f99c49d201ed6ce634e7da8bf2e71d4ae165a3b,8,18.248174
