candidate_id,true_label,baseline_pred_label,baseline_strong_flag,learned_pred_label,learned_strong_flag,ranker_score,baseline_priority_score,baseline_rank,learned_ranker_rank,selector_change,ranker_change,combined_category,screening_category,ambiguous_category,oracle_overlap_of_selected,evidence_selection_failure
SBV2-ALL92-G226-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.31403278613337987,1.0073020188723385,59,148,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,not_ambiguous,0.2222222222222222,0
SBV2-ALL92-G226-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3201281482248919,1.0282135913067756,43,134,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,ambiguous_mild_strong,0.2,0
SBV2-ALL92-G226-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3238315059395976,1.0391409083953258,36,126,selector_neutral,ranker_harmed,no_change,screening_neutral,not_ambiguous,0.25,0
SBV2-ALL92-G226-C04,contradiction_candidate,strong_action_overclaim,1,strong_action_overclaim,1,0.31531129635705357,1.0078337325452225,57,146,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,not_ambiguous,0.25,0
SBV2-ALL92-G232-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.38314306521935404,1.0820676345970277,13,19,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.5714285714285714,0
SBV2-ALL92-G232-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.37805292149036496,1.0919563184463652,10,20,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.5714285714285714,0
SBV2-ALL92-G232-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3274162474514194,0.9505609947481856,93,115,selector_neutral,ranker_harmed,no_change,screening_neutral,not_ambiguous,0.5714285714285714,0
SBV2-ALL92-G232-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07080623589377509,-0.2900730081473737,358,429,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.5714285714285714,0
SBV2-ALL92-G233-C01,supported,supported,0,supported,0,0.27631160436360197,0.132656408858703,318,232,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.6037735849056604,0
SBV2-ALL92-G233-C02,mild_scope_overclaim,supported,0,supported,0,0.2476496868112713,0.0938113599930785,325,281,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.6037735849056604,0
SBV2-ALL92-G233-C03,strong_action_overclaim,supported,0,supported,0,0.2363446578151701,0.0777653912328674,329,289,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,0.6037735849056604,0
SBV2-ALL92-G233-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07595208307574489,-0.759673336359134,434,409,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.6037735849056604,0
SBV2-ALL92-G234-C01,supported,contradiction_candidate,0,contradiction_candidate,0,0.08606265226703144,-0.6145099512064927,408,379,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.8695652173913043,0
SBV2-ALL92-G234-C02,mild_scope_overclaim,contradiction_candidate,0,contradiction_candidate,0,0.21747251799972123,-0.0752051010041632,339,302,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.8695652173913043,0
SBV2-ALL92-G234-C03,strong_action_overclaim,supported,0,supported,0,0.2743362747665096,0.3370306836655095,256,234,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,0.8695652173913043,0
SBV2-ALL92-G234-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.06256960331846857,-0.2972068033053807,360,433,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.8695652173913043,0
SBV2-ALL92-G248-C01,supported,supported,0,strong_action_overclaim,1,0.2506757184412754,0.1954614000421453,301,278,selector_helped,ranker_neutral,partial_help,strong_action_false_positive,not_ambiguous,0.14285714285714285,0
SBV2-ALL92-G248-C02,mild_scope_overclaim,supported,0,strong_action_overclaim,1,0.2448938376173421,0.2071748362108924,295,282,selector_helped,ranker_neutral,partial_help,strong_action_false_positive,ambiguous_mild_strong,0.14285714285714285,0
SBV2-ALL92-G248-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3369273099158134,0.947897734630408,95,81,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.14285714285714285,0
SBV2-ALL92-G248-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07469545025942571,-0.6736640860812625,418,414,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.8387096774193549,0
SBV2-ALL92-G251-C01,supported,mild_scope_overclaim,0,mild_scope_overclaim,0,0.258966089687215,0.0861976839587025,327,266,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,1.0,0
SBV2-ALL92-G251-C02,mild_scope_overclaim,mild_scope_overclaim,0,mild_scope_overclaim,0,0.26322101204789405,0.1188900266305701,321,260,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,1.0,0
SBV2-ALL92-G251-C03,strong_action_overclaim,mild_scope_overclaim,0,mild_scope_overclaim,0,0.2509624306758739,0.1315080742913301,319,277,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,ambiguous_mild_strong,1.0,0
SBV2-ALL92-G251-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.08625707090495227,-0.7699747028543538,435,378,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,1.0,0
SBV2-ALL92-G252-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.3948914995754779,1.1797978483015077,1,8,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.972972972972973,0
SBV2-ALL92-G252-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.31933544490178645,1.150920666464946,2,137,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,ambiguous_mild_strong,0.972972972972973,0
SBV2-ALL92-G252-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3606384428114007,1.0492321406351433,30,36,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.972972972972973,0
SBV2-ALL92-G252-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.11398204668309034,-0.4344568910132829,375,347,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.972972972972973,0
SBV2-ALL92-G253-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.3668488879843316,1.0231789387191388,45,29,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.42424242424242425,0
SBV2-ALL92-G253-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.37187591138803056,1.0373802828092862,39,24,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.42424242424242425,0
SBV2-ALL92-G253-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.37117883438118077,1.0388918232465083,37,26,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.42424242424242425,0
SBV2-ALL92-G253-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07177061836985187,-0.2251368426103224,353,425,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.15,0
SBV2-ALL92-G254-C01,supported,contradiction_candidate,0,contradiction_candidate,0,0.20967189333406247,0.0625693934063158,331,309,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.17647058823529413,0
SBV2-ALL92-G254-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.31796311553277656,0.9319340764279154,107,138,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.17647058823529413,0
SBV2-ALL92-G254-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.32690847282956637,1.0630081470136186,24,116,selector_neutral,ranker_harmed,no_change,screening_neutral,not_ambiguous,0.18181818181818182,0
SBV2-ALL92-G254-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07381030106938927,-0.3213904863166188,362,420,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.13793103448275862,0
SBV2-ALL92-G255-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.2917429847287384,0.8188527923693666,189,208,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.3870967741935484,0
SBV2-ALL92-G255-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.2950723924422612,0.8735340954135079,150,201,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.3870967741935484,0
SBV2-ALL92-G255-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3083009309398871,0.9782690745518255,77,161,selector_neutral,ranker_harmed,no_change,screening_neutral,not_ambiguous,0.1875,0
SBV2-ALL92-G255-C04,contradiction_candidate,strong_action_overclaim,1,strong_action_overclaim,1,0.29215618601666304,0.9056469902727796,123,207,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.3870967741935484,0
SBV2-ALL92-G256-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.33069534067684414,0.988222351472243,72,104,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,not_ambiguous,0.05714285714285714,1
SBV2-ALL92-G256-C02,mild_scope_overclaim,mild_scope_overclaim,0,mild_scope_overclaim,0,0.2864460671333116,0.3279995450349395,257,214,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.20833333333333334,0
SBV2-ALL92-G256-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3275390180443106,1.0793928797943544,15,113,selector_neutral,ranker_harmed,no_change,screening_neutral,not_ambiguous,0.17142857142857143,0
SBV2-ALL92-G256-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.1394058916414151,-0.1997266044109198,349,332,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.21052631578947367,0
SBV2-ALL92-G257-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.28216398405639603,0.9299458781931726,110,226,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.23076923076923078,0
SBV2-ALL92-G257-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.2700731759509612,0.9720018329829389,83,247,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,ambiguous_mild_strong,0.23076923076923078,0
SBV2-ALL92-G257-C03,strong_action_overclaim,strong_action_overclaim,1,contradiction_candidate,0,0.26592508373647206,0.8866960435595044,138,254,selector_harmed,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,0.09302325581395349,1
SBV2-ALL92-G257-C04,contradiction_candidate,contradiction_candidate,0,strong_action_overclaim,1,0.17626820941798313,-0.1284201252501501,343,321,selector_helped,ranker_neutral,partial_help,strong_action_false_positive,not_ambiguous,0.2222222222222222,0
SBV2-ALL92-G259-C01,supported,mild_scope_overclaim,0,mild_scope_overclaim,0,0.26821629953253434,-0.0050022174368653,335,248,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9333333333333333,0
SBV2-ALL92-G259-C02,mild_scope_overclaim,contradiction_candidate,0,contradiction_candidate,0,0.12224036058338367,-0.6778094042566254,420,340,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9333333333333333,0
SBV2-ALL92-G259-C03,strong_action_overclaim,supported,0,supported,0,0.2714810029814233,0.1061577348991057,323,242,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,0.9333333333333333,0
SBV2-ALL92-G259-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.08300208501182019,-0.7525702907966098,433,388,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9333333333333333,0
SBV2-ALL92-G261-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.3369553009482227,0.99834676423421,66,80,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,not_ambiguous,0.21621621621621623,0
SBV2-ALL92-G261-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.33832287795361715,1.0133154759597522,54,73,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.2692307692307692,0
SBV2-ALL92-G261-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.35079543178796413,0.930778595518033,108,50,selector_neutral,ranker_helped,partial_help,screening_neutral,not_ambiguous,0.17777777777777778,0
SBV2-ALL92-G261-C04,contradiction_candidate,supported,0,supported,0,0.2960417246108136,0.4196846752171131,242,199,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.25,0
SBV2-ALL92-G264-C01,supported,strong_action_overclaim,1,strong_action_overclaim,1,0.3373225532762221,0.9209327667571414,116,79,selector_neutral,ranker_helped,partial_help,strong_action_false_positive,not_ambiguous,0.14035087719298245,0
SBV2-ALL92-G264-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.2734345053146723,0.9019456721367076,126,237,selector_neutral,ranker_neutral,no_change,strong_action_false_positive,ambiguous_mild_strong,0.14035087719298245,0
SBV2-ALL92-G264-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.26808915472417516,0.8664771495338481,157,249,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.14035087719298245,0
SBV2-ALL92-G264-C04,contradiction_candidate,strong_action_overclaim,1,strong_action_overclaim,1,0.28408057462150493,0.97118245312233,84,221,selector_neutral,ranker_harmed,no_change,strong_action_false_positive,not_ambiguous,0.11764705882352941,0
SBV2-ALL92-G266-C01,supported,supported,0,supported,0,0.09193440131377108,0.3799040865207898,247,365,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9454545454545454,0
SBV2-ALL92-G266-C02,mild_scope_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.33359351907996687,0.8413741659047831,174,94,selector_neutral,ranker_helped,partial_help,strong_action_false_positive,ambiguous_mild_strong,0.9454545454545454,0
SBV2-ALL92-G266-C03,strong_action_overclaim,strong_action_overclaim,1,strong_action_overclaim,1,0.3531091340348599,0.8463672383332524,169,42,selector_neutral,ranker_helped,partial_help,screening_neutral,not_ambiguous,0.9454545454545454,0
SBV2-ALL92-G266-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.09580730649622296,-0.4653147295560929,380,361,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9454545454545454,0
SBV2-ALL92-G271-C01,supported,supported,0,supported,0,0.25963182812183927,0.1780649970133676,309,265,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9230769230769231,0
SBV2-ALL92-G271-C02,mild_scope_overclaim,mild_scope_overclaim,0,mild_scope_overclaim,0,0.2701258998245057,0.1734910546268,312,246,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9230769230769231,0
SBV2-ALL92-G271-C03,strong_action_overclaim,contradiction_candidate,0,contradiction_candidate,0,0.2842395065005024,0.1934790460106605,302,220,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,0.9230769230769231,0
SBV2-ALL92-G271-C04,contradiction_candidate,contradiction_candidate,0,contradiction_candidate,0,0.07448322698018932,-0.7292030207005307,428,415,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,0.9230769230769231,0
SBV2-ALL92-G272-C01,supported,supported,0,supported,0,0.08459307988491975,0.3481000518412728,252,383,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,1.0,0
SBV2-ALL92-G272-C02,mild_scope_overclaim,contradiction_candidate,0,supported,0,0.08859106473663386,-0.4689696256829856,381,370,selector_neutral,ranker_neutral,no_change,screening_neutral,not_ambiguous,1.0,0
SBV2-ALL92-G272-C03,strong_action_overclaim,supported,0,supported,0,0.08564955648837334,0.3467253263812448,253,381,selector_neutral,ranker_neutral,no_change,strong_action_false_negative,not_ambiguous,1.0,0
SBV2-ALL92-G272-C04,contradiction_candidate,strong_action_overclaim,1,contradiction_candidate,0,0.35268569245696196,0.8807036970278392,149,44,selector_harmed,ranker_helped,partial_help,screening_neutral,not_ambiguous,1.0,0
