candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes
SBV2-ALL92-G197-C03,SBV2-ALL92-G197,MARL-008-S2,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,metric_result,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.",c537633b2d3a24179b11bd56cfa617e75398ba4174a7ed8d9d4819936a88844c,strong_action_overclaim,issue,escalation,not_contradiction,The HIS results report stronger performance than state-of-the-art methods and mark HIS as the leading method for complex collaborative problems.,8e76ebcbcc916280913052a64eb3a6fd1eee62385249163930fd892e5a4a6a9f,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G197-C04,SBV2-ALL92-G197,MARL-008-S2,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,metric_result,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.",c537633b2d3a24179b11bd56cfa617e75398ba4174a7ed8d9d4819936a88844c,contradiction_candidate,issue,non_escalation,contradiction,"The HIS results report weaker performance than state-of-the-art methods, with particular losses in strongly coupled, complex collaborative problems.",4035e15e2f03de90d305cca5e764205f1f09c6e1db1238de8b0f27bc35ab271f,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G198-C01,SBV2-ALL92-G198,MARL-008-S3,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,limitation,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.",5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,supported,no_issue,non_escalation,not_contradiction,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in strongly coupled problems while preserving training stability.,f02b397aa4c6cbb566f63be333e7afb42c542e9a5d69cb0f39b0d7fc43043f5d,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G198-C02,SBV2-ALL92-G198,MARL-008-S3,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,limitation,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.",5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,mild_scope_overclaim,issue,escalation,not_contradiction,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in moderately coupled problems while preserving training stability.,0916f62fcc6ec0ddf674a774e82b5da2802793903d731f4c193df8e7bb3019bc,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G198-C03,SBV2-ALL92-G198,MARL-008-S3,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,limitation,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.",5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,strong_action_overclaim,issue,escalation,not_contradiction,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in cooperative MARL problems while preserving training stability.,8458f014dd2775ac97b1a7290df6d5b87a084c67d2ea3246937c81df9efee459,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G198-C04,SBV2-ALL92-G198,MARL-008-S3,MARL-008,marl,Historical Interaction-Enhanced Shapley Policy Gradient,https://arxiv.org/abs/2511.07778,2511.07778,pdfs/MARL-008__2511.07778.pdf,1,pdf_page_1,limitation,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.",5c985f5a9eef031661c98269ce7b0a4a0ee93e8c209c4ba4a0b084c0b97698c4,contradiction_candidate,issue,non_escalation,contradiction,Traditional MARL credit assignment schemes are described as reliable for individual contribution capture in strongly coupled problems while preserving training stability.,474e4d092433fa26584d4816170c82f93977208c4f0f5e0beb0d2de21bc4bf77,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G200-C01,SBV2-ALL92-G200,MARL-009-S2,MARL-009,marl,QLLM Credit Assignment for MARL,https://arxiv.org/abs/2504.12961,2504.12961,pdfs/MARL-009__2504.12961.pdf,1,pdf_page_1,metric_result,Extensive experiments on standard MARL benchmarks demon- strate that QLLM consistently outperforms baselines while requiring fewer learnable parameters.,c5e1219b425e8a72a9bef48bd9ebbbf0617d0a7366c0d63320120400558fdd55,supported,no_issue,non_escalation,not_contradiction,QLLM experiments on standard MARL benchmarks report higher performance than baselines while requiring a smaller learnable-parameter count overall.,7afe8063c5bbef778e7b5e1014e56ecf0170be8bea7e820aad167f12f0021f54,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G200-C02,SBV2-ALL92-G200,MARL-009-S2,MARL-009,marl,QLLM Credit Assignment for MARL,https://arxiv.org/abs/2504.12961,2504.12961,pdfs/MARL-009__2504.12961.pdf,1,pdf_page_1,metric_result,Extensive experiments on standard MARL benchmarks demon- strate that QLLM consistently outperforms baselines while requiring fewer learnable parameters.,c5e1219b425e8a72a9bef48bd9ebbbf0617d0a7366c0d63320120400558fdd55,mild_scope_overclaim,issue,escalation,not_contradiction,QLLM experiments on standard MARL benchmarks report higher performance than baselines while requiring a smaller learnable-parameter count in tested algorithms.,8e6662f0a2d964017cf730ea8c56accf0ab181d7d7d43742fa87551884d406b5,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G200-C03,SBV2-ALL92-G200,MARL-009-S2,MARL-009,marl,QLLM Credit Assignment for MARL,https://arxiv.org/abs/2504.12961,2504.12961,pdfs/MARL-009__2504.12961.pdf,1,pdf_page_1,metric_result,Extensive experiments on standard MARL benchmarks demon- strate that QLLM consistently outperforms baselines while requiring fewer learnable parameters.,c5e1219b425e8a72a9bef48bd9ebbbf0617d0a7366c0d63320120400558fdd55,strong_action_overclaim,issue,escalation,not_contradiction,QLLM experiments on standard MARL benchmarks report higher performance than baselines while removing the learnable-parameter burden from credit assignment.,b35818c38b48de30066379250eca13d8056c9f04d1b08018ebc2f2418978feea,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G200-C04,SBV2-ALL92-G200,MARL-009-S2,MARL-009,marl,QLLM Credit Assignment for MARL,https://arxiv.org/abs/2504.12961,2504.12961,pdfs/MARL-009__2504.12961.pdf,1,pdf_page_1,metric_result,Extensive experiments on standard MARL benchmarks demon- strate that QLLM consistently outperforms baselines while requiring fewer learnable parameters.,c5e1219b425e8a72a9bef48bd9ebbbf0617d0a7366c0d63320120400558fdd55,contradiction_candidate,issue,non_escalation,contradiction,QLLM experiments on standard MARL benchmarks report lower performance than baselines while requiring a larger learnable-parameter count overall.,57e79f738621f59726ad63b0df0ee70c184e2bba0068e53a1ae8a30cfc36ab00,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G203-C01,SBV2-ALL92-G203,MARL-010-S2,MARL-010,marl,Extended Benchmarking of MARL Algorithms in Complex Fully Cooperative Tasks,https://arxiv.org/abs/2502.04773,2502.04773,pdfs/MARL-010__2502.04773.pdf,22,pdf_page_22,metric_result,"If the recipe of the soup is in the bonus orders, it receives a weighted reward of the base score value from the recipe multiplied by the additional bonus score of 2.",8932dfbaaba64437629abf741dcc768da54f3efd7a660d9eb57dc7f52cb471ec,supported,no_issue,non_escalation,not_contradiction,A soup recipe in the bonus orders receives a weighted reward equal to its base score multiplied by two.,5667f79286c73cf71609135f2a7021ad3da8e317c710a8f07c1c3a7a96d09ee9,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G203-C02,SBV2-ALL92-G203,MARL-010-S2,MARL-010,marl,Extended Benchmarking of MARL Algorithms in Complex Fully Cooperative Tasks,https://arxiv.org/abs/2502.04773,2502.04773,pdfs/MARL-010__2502.04773.pdf,22,pdf_page_22,metric_result,"If the recipe of the soup is in the bonus orders, it receives a weighted reward of the base score value from the recipe multiplied by the additional bonus score of 2.",8932dfbaaba64437629abf741dcc768da54f3efd7a660d9eb57dc7f52cb471ec,mild_scope_overclaim,issue,escalation,not_contradiction,A soup recipe in the bonus orders receives a weighted reward equal to its base score multiplied by three.,4a6e28962b8fb25241dd02cf8855f2f3b5ab9cf717173a900523f51bac55b418,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G203-C03,SBV2-ALL92-G203,MARL-010-S2,MARL-010,marl,Extended Benchmarking of MARL Algorithms in Complex Fully Cooperative Tasks,https://arxiv.org/abs/2502.04773,2502.04773,pdfs/MARL-010__2502.04773.pdf,22,pdf_page_22,metric_result,"If the recipe of the soup is in the bonus orders, it receives a weighted reward of the base score value from the recipe multiplied by the additional bonus score of 2.",8932dfbaaba64437629abf741dcc768da54f3efd7a660d9eb57dc7f52cb471ec,strong_action_overclaim,issue,escalation,not_contradiction,A soup recipe in any order receives a weighted reward equal to its base score multiplied by two.,47a75a1b6cd7e5221363f84096cd257e5e04f5ebc665f4bf74d53a0247a179d9,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G203-C04,SBV2-ALL92-G203,MARL-010-S2,MARL-010,marl,Extended Benchmarking of MARL Algorithms in Complex Fully Cooperative Tasks,https://arxiv.org/abs/2502.04773,2502.04773,pdfs/MARL-010__2502.04773.pdf,22,pdf_page_22,metric_result,"If the recipe of the soup is in the bonus orders, it receives a weighted reward of the base score value from the recipe multiplied by the additional bonus score of 2.",8932dfbaaba64437629abf741dcc768da54f3efd7a660d9eb57dc7f52cb471ec,contradiction_candidate,issue,non_escalation,contradiction,A soup recipe in the bonus orders receives a weighted reward equal to its base score divided by two.,6a914685f75a6d47412bf93962ded495c4282b8f5e05c087f184f45f2e0111ca,success,four_label_balanced_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,AI-preannotated candidate material only; not gold or final.
SBV2-ALL92-G205-C01,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,supported,no_issue,non_escalation,not_contradiction,WFCRL implements an interface between its simulator and Python wind farm environment through MPI channels to support RL research libraries.,0764526c2170f516d49f460789e690912163ac1d20b42738dfc58cb33f742806,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,mild_scope_overclaim,issue,escalation,not_contradiction,WFCRL implements an interface between its simulator and Python wind farm environments through MPI channels to support RL research libraries.,67d895486adb91303b81677ffeed25bdd1f9f21bfa5fe1f9b78bb5777fc5ddfe,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G205-C03,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,strong_action_overclaim,issue,escalation,not_contradiction,WFCRL implements a Python-based simulator core through MPI channels that handles the wind farm environment computations for RL research libraries.,56d0021ffe782b2e409a18695684105fb373f48fbfa8810b640ca7d2632b9c5a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G205-C04,SBV2-ALL92-G205,MARL-011-S1,MARL-011,marl,WFCRL: Multi-Agent Reinforcement Learning Benchmark for Wind Farm Control,https://arxiv.org/abs/2501.13592,2501.13592,pdfs/MARL-011__2501.13592.pdf,4,pdf_page_4,experiment_setup,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.",53381a2ae041900f71055edbbed954fbeebb75bafa66afaa18496da3d75aff95,contradiction_candidate,issue,non_escalation,contradiction,WFCRL keeps the simulator separate from Python wind farm environment execution rather than linking the two through MPI communication channels.,2e155994f2f5b036242f7c6474fc438312e5f19b5200a2abdede27b3ff6f3def,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G208-C01,SBV2-ALL92-G208,MARL-012-S1,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,71,pdf_page_71,experiment_setup,"It is the most direct reinforcement- learning analogue of the two-agent experimental setups that behavioral economists have used to study reciprocity since the 1980s, and it occupies the same diagnostic role for the TR-4 tier that TrustDilemma-v0 occupies for the TR-2 tier: an algorithm that cannot solve ReciprocalDilemma-v0 is unlikely to perform well on any TR-4 environment.",0bdc63fe98c260275c32769a96dc60a787a1d389efce2597904419ed67fa42f1,supported,no_issue,non_escalation,not_contradiction,"ReciprocalDilemma-v0 occupies a TR-4 diagnostic role comparable to TrustDilemma-v0 for TR-2, with failure signaling weak TR-4 performance in Coopetition-Gym.",4a5974da0976aa189ece92c6d8c4afd41c9eae3f741e670f767fccf21ae6b553,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G208-C02,SBV2-ALL92-G208,MARL-012-S1,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,71,pdf_page_71,experiment_setup,"It is the most direct reinforcement- learning analogue of the two-agent experimental setups that behavioral economists have used to study reciprocity since the 1980s, and it occupies the same diagnostic role for the TR-4 tier that TrustDilemma-v0 occupies for the TR-2 tier: an algorithm that cannot solve ReciprocalDilemma-v0 is unlikely to perform well on any TR-4 environment.",0bdc63fe98c260275c32769a96dc60a787a1d389efce2597904419ed67fa42f1,mild_scope_overclaim,issue,escalation,not_contradiction,"ReciprocalDilemma-v0 occupies a diagnostic role comparable to TrustDilemma-v0, with failure signaling weak performance in TR-3 and TR-4 tiers in Coopetition-Gym.",7e3d7236e48c864c0bb9c9bb85439a27f2bd437892dd38f204613d98eab3010d,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G208-C03,SBV2-ALL92-G208,MARL-012-S1,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,71,pdf_page_71,experiment_setup,"It is the most direct reinforcement- learning analogue of the two-agent experimental setups that behavioral economists have used to study reciprocity since the 1980s, and it occupies the same diagnostic role for the TR-4 tier that TrustDilemma-v0 occupies for the TR-2 tier: an algorithm that cannot solve ReciprocalDilemma-v0 is unlikely to perform well on any TR-4 environment.",0bdc63fe98c260275c32769a96dc60a787a1d389efce2597904419ed67fa42f1,strong_action_overclaim,issue,escalation,not_contradiction,"ReciprocalDilemma-v0 serves as the central diagnostic for Coopetition-Gym, with failure signaling weak performance in TR-1, TR-2, TR-3, and TR-4 tiers.",fc00f80d32afc8d7ad2606cefccd2b38b238aab905327a81f2e0ca8882d11cbe,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G208-C04,SBV2-ALL92-G208,MARL-012-S1,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,71,pdf_page_71,experiment_setup,"It is the most direct reinforcement- learning analogue of the two-agent experimental setups that behavioral economists have used to study reciprocity since the 1980s, and it occupies the same diagnostic role for the TR-4 tier that TrustDilemma-v0 occupies for the TR-2 tier: an algorithm that cannot solve ReciprocalDilemma-v0 is unlikely to perform well on any TR-4 environment.",0bdc63fe98c260275c32769a96dc60a787a1d389efce2597904419ed67fa42f1,contradiction_candidate,issue,non_escalation,contradiction,"ReciprocalDilemma-v0 is presented as peripheral to TR-4 diagnosis, while TrustDilemma-v0 carries the TR-4 evaluation role in Coopetition-Gym v1.",6ecc5f4a32ab9ab9225591192ed87c61fdae30560185918a36fbe6e42a96f7f1,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G210-C01,SBV2-ALL92-G210,MARL-012-S3,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,61,pdf_page_61,limitation,Several limitations are deliberate design choices rather than oversights; we mark these as constraints below to distinguish them from gaps that future work could close.,494eab81b0a25a6fb553c6ce38bcf5edbd0ee60960f359528329da837f9e1cb3,supported,no_issue,non_escalation,not_contradiction,Coopetition-Gym frames several limitations as deliberate design choices and marks them as constraints rather than future-work gaps in its limitations discussion.,55fe25375830b5c1d27d3fa8004e2bb510afa40d65d76313ed32913e2bb8a811,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G210-C02,SBV2-ALL92-G210,MARL-012-S3,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,61,pdf_page_61,limitation,Several limitations are deliberate design choices rather than oversights; we mark these as constraints below to distinguish them from gaps that future work could close.,494eab81b0a25a6fb553c6ce38bcf5edbd0ee60960f359528329da837f9e1cb3,mild_scope_overclaim,issue,escalation,not_contradiction,Coopetition-Gym frames its main limitations as deliberate design choices and marks them as constraints rather than future-work gaps in its limitations discussion.,1ca2e69fe935f223dae030a3e3e5797b132303823f859823f8b6fe4cef4ff5bd,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G210-C03,SBV2-ALL92-G210,MARL-012-S3,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,61,pdf_page_61,limitation,Several limitations are deliberate design choices rather than oversights; we mark these as constraints below to distinguish them from gaps that future work could close.,494eab81b0a25a6fb553c6ce38bcf5edbd0ee60960f359528329da837f9e1cb3,strong_action_overclaim,issue,escalation,not_contradiction,Coopetition-Gym frames the limitations section as deliberate design constraints and treats future-work gaps as absent from that discussion.,a44b436ac1ab1150590b2ccbee34689ecd2aeebf25e16a47f0e7ee7596e16c4c,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G210-C04,SBV2-ALL92-G210,MARL-012-S3,MARL-012,marl,Coopetition-Gym v1,https://arxiv.org/abs/2605.02063,2605.02063,pdfs/MARL-012__2605.02063.pdf,61,pdf_page_61,limitation,Several limitations are deliberate design choices rather than oversights; we mark these as constraints below to distinguish them from gaps that future work could close.,494eab81b0a25a6fb553c6ce38bcf5edbd0ee60960f359528329da837f9e1cb3,contradiction_candidate,issue,non_escalation,contradiction,Coopetition-Gym describes several limitations as oversights and separates them from deliberate constraints in the limitations section of the report.,922789cf81d75b3d2eacf89d6f9a803a6a0527fa8d33de3c2124b5900b4c63a8,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G212-C01,SBV2-ALL92-G212,MARL-013-S2,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,1,pdf_page_1,metric_result,The results demonstrate that the accessibility to global preferences and our proposed AA-MAMORL significantly improves performance and consistently outperforms state-of-the-art methods.,f283d6b8c0a6ff8cc748667cf844d1eaf60709676e65875aab84cf4dc9b6363d,supported,no_issue,non_escalation,not_contradiction,The paper reports that global preference access and AA-MAMORL improve performance and consistently outperform state-of-the-art methods in evaluated MAMO environments.,eb31d7494bcdc1003175a6815d418c731136309fed7bf14cf43d779eaa2d8e29,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G212-C02,SBV2-ALL92-G212,MARL-013-S2,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,1,pdf_page_1,metric_result,The results demonstrate that the accessibility to global preferences and our proposed AA-MAMORL significantly improves performance and consistently outperforms state-of-the-art methods.,f283d6b8c0a6ff8cc748667cf844d1eaf60709676e65875aab84cf4dc9b6363d,mild_scope_overclaim,issue,escalation,not_contradiction,The paper reports that global preference access and AA-MAMORL improve performance and consistently outperform state-of-the-art methods in evaluated multi-objective environments.,302db11ab9d6d98045450f6df48c6e83d00b51338032032edffcc40bb46425e5,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G212-C03,SBV2-ALL92-G212,MARL-013-S2,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,1,pdf_page_1,metric_result,The results demonstrate that the accessibility to global preferences and our proposed AA-MAMORL significantly improves performance and consistently outperforms state-of-the-art methods.,f283d6b8c0a6ff8cc748667cf844d1eaf60709676e65875aab84cf4dc9b6363d,strong_action_overclaim,issue,escalation,not_contradiction,The paper reports that global preference access and AA-MAMORL dominate baseline methods on each metric in evaluated MAMO environments.,4a5c724b207aa65c46d5c7a9d15401b6c4d3304c7214d0a7f636e5efc423b57a,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G212-C04,SBV2-ALL92-G212,MARL-013-S2,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,1,pdf_page_1,metric_result,The results demonstrate that the accessibility to global preferences and our proposed AA-MAMORL significantly improves performance and consistently outperforms state-of-the-art methods.,f283d6b8c0a6ff8cc748667cf844d1eaf60709676e65875aab84cf4dc9b6363d,contradiction_candidate,issue,non_escalation,contradiction,The paper reports that global preference access and AA-MAMORL reduce performance and trail state-of-the-art methods in evaluated MAMO environments.,7d38013587fe93ee303ae5c84b0fa6662806a10be46cf3e5a7bc98aea37859ae,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G213-C01,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,supported,no_issue,non_escalation,not_contradiction,The paper states that optimization with individual utility functions remains unresolved in the broadest MAMO case covered by the discussion.,7a714af400c0ccb48fb973d43cc8425e39d2711b0d4207b759a634f6efa6e814,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,MARL-013-S3,MARL-013,marl,Agent-Attention Multi-Agent Multi-Objective Reinforcement Learning,https://arxiv.org/abs/2511.08926,2511.08926,pdfs/MARL-013__2511.08926.pdf,2,pdf_page_2,limitation,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.",40e786446af92cf58982cea75ac8b5422da8c0beb204fbfcdaa91f0ddd959f26,mild_scope_overclaim,issue,escalation,not_contradiction,The paper states that optimization with individual utility functions and shared utility functions remains unresolved in the broadest MAMO case.,50eb8fcfae0db0db246877e0cc6e6ceeea6cddf0e3eea86c4fce5efd7c51f1e4,success,four_label_ai_preannotation_clean_evidence_only,ai_preannotated,False,,,True,ai_candidate_only_no_gold; evidence_preserved; pdf_page_verified
