candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G198-C01,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in strongly coupled problems while preserving training stability.,"[RANK=1][PDF=MARL-008][PAGE=1] A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in multi-agent collabora- tion problems and has become a prominent topic in arti- ficial intelligence research in recent years. However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",supported,bm25_top1,MARL-008,MARL-008_p1_c0,1,1,True
SBV2-ALL92-G198-C02,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in moderately coupled problems while preserving training stability.,"[RANK=1][PDF=MARL-008][PAGE=1] A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in multi-agent collabora- tion problems and has become a prominent topic in arti- ficial intelligence research in recent years. However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",mild_scope_overclaim,bm25_top1,MARL-008,MARL-008_p1_c0,1,1,True
SBV2-ALL92-G198-C03,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in cooperative MARL problems while preserving training stability.,"[RANK=1][PDF=MARL-008][PAGE=1] A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in multi-agent collabora- tion problems and has become a prominent topic in arti- ficial intelligence research in recent years. However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",strong_action_overclaim,bm25_top1,MARL-008,MARL-008_p1_c0,1,1,True
SBV2-ALL92-G198-C04,Traditional MARL credit assignment schemes are described as reliable for individual contribution capture in strongly coupled problems while preserving training stability.,"[RANK=1][PDF=MARL-008][PAGE=1] A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in multi-agent collabora- tion problems and has become a prominent topic in arti- ficial intelligence research in recent years. However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",contradiction_candidate,bm25_top1,MARL-008,MARL-008_p1_c0,1,1,True
SBV2-ALL92-G205-C01,WFCRL implements an interface between its simulator and Python wind farm environment through MPI channels to support RL research libraries.,"[RANK=1][PDF=MARL-011][PAGE=4] wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",supported,bm25_top1,MARL-011,MARL-011_p4_c2,1,4,True
SBV2-ALL92-G205-C02,WFCRL implements an interface between its simulator and Python wind farm environments through MPI channels to support RL research libraries.,"[RANK=1][PDF=MARL-011][PAGE=4] wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",mild_scope_overclaim,bm25_top1,MARL-011,MARL-011_p4_c2,1,4,True
SBV2-ALL92-G205-C03,WFCRL implements a Python-based simulator core through MPI channels that handles the wind farm environment computations for RL research libraries.,"[RANK=1][PDF=MARL-011][PAGE=4] wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",strong_action_overclaim,bm25_top1,MARL-011,MARL-011_p4_c2,1,4,True
SBV2-ALL92-G205-C04,WFCRL keeps the simulator separate from Python wind farm environment execution rather than linking the two through MPI communication channels.,"[RANK=1][PDF=MARL-011][PAGE=4] wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAST.Farm is coded in Fortran. To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",contradiction_candidate,bm25_top1,MARL-011,MARL-011_p4_c2,1,4,True
SBV2-ALL92-G213-C01,The paper states that optimization with individual utility functions remains unresolved in the broadest MAMO case covered by the discussion.,"[RANK=1][PDF=MARL-013][PAGE=2] utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or ",supported,bm25_top1,MARL-013,MARL-013_p2_c3,1,2,False
SBV2-ALL92-G213-C02,The paper states that optimization with individual utility functions and shared utility functions remains unresolved in the broadest MAMO case.,"[RANK=1][PDF=MARL-013][PAGE=2] utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024). While CTDE has become a dominant paradigm in MARL to optimise the individual policy (actor) by forming beliefs about the policies of others in the centralised critic network (Li, Wang, and Xu 2025), it does not guarantee conver- gence to BNE when agents’ utility functions are partially or entirely unknown to each other in MAMOSs, since the CTDE framework will still fail to capture or ",mild_scope_overclaim,bm25_top1,MARL-013,MARL-013_p2_c3,1,2,False
SBV2-ALL92-G213-C03,"The paper states that optimization with individual utility functions remains unresolved for private, shared, and social welfare utilities in MAMO.","[RANK=1][PDF=MARL-013][PAGE=1] functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",strong_action_overclaim,bm25_top1,MARL-013,MARL-013_p1_c1,1,1,False
SBV2-ALL92-G213-C04,The paper states that optimization with individual utility functions is solved in the broadest MAMO case covered by the discussion.,"[RANK=1][PDF=MARL-013][PAGE=1] functions and the associated policies. In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints. To access the global utility functions while preserving the decentralised execution, we propose an Agent-Attention Multi-Agent Multi-Objective Reinforce- ment Learning (AA-MAMORL) framework. Our approach implicitly learns a joint belief over other agen",contradiction_candidate,bm25_top1,MARL-013,MARL-013_p1_c1,1,1,False
SBV2-ALL92-G214-C01,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,"[RANK=1][PDF=POL-001][PAGE=1] detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",supported,bm25_top1,POL-001,POL-001_p1_c3,1,1,True
SBV2-ALL92-G214-C02,The benchmark reports its best-performing system above 30% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,"[RANK=1][PDF=POL-001][PAGE=1] detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",mild_scope_overclaim,bm25_top1,POL-001,POL-001_p1_c3,1,1,True
SBV2-ALL92-G214-C03,The benchmark reports its best-performing system above 60% accuracy on broad cases and 45% accuracy on targeted sub-tasks.,"[RANK=1][PDF=POL-001][PAGE=1] detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",strong_action_overclaim,bm25_top1,POL-001,POL-001_p1_c3,1,1,True
SBV2-ALL92-G214-C04,The benchmark reports its best-performing system below 10% accuracy on broad cases and 5% accuracy on targeted sub-tasks.,"[RANK=1][PDF=POL-001][PAGE=1] detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome alignment with objectives) and qualitative measures (e.g., interpretability of agent interactions and adaptability to unforeseen challenges). This multi-dimensional approach provides a comprehensive und",contradiction_candidate,bm25_top1,POL-001,POL-001_p1_c3,1,1,True
SBV2-ALL92-G215-C01,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.","[RANK=1][PDF=AD-024][PAGE=5] Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 5 with existing roadside infrastructure. As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions. This study presents deployment insights from a real-world implementation of work zone safety applications that utilize roadside infrastructure integrated with heterogeneous sensors, in- cluding LiDAR, radar, and camera ",supported,bm25_top1,POL-001,AD-024_p5_c0,1,5,False
SBV2-ALL92-G215-C02,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.","[RANK=1][PDF=AD-024][PAGE=5] Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 5 with existing roadside infrastructure. As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions. This study presents deployment insights from a real-world implementation of work zone safety applications that utilize roadside infrastructure integrated with heterogeneous sensors, in- cluding LiDAR, radar, and camera ",mild_scope_overclaim,bm25_top1,POL-001,AD-024_p5_c0,1,5,False
SBV2-ALL92-G215-C03,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, data integration, interpretation, and validation require extensive expertise.","[RANK=1][PDF=AD-024][PAGE=5] Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 5 with existing roadside infrastructure. As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions. This study presents deployment insights from a real-world implementation of work zone safety applications that utilize roadside infrastructure integrated with heterogeneous sensors, in- cluding LiDAR, radar, and camera ",strong_action_overclaim,bm25_top1,POL-001,AD-024_p5_c0,1,5,False
SBV2-ALL92-G215-C04,"The ABM discussion says decision-support effectiveness is clear because calibration, heterogeneous data integration, and result interpretation require little expertise.","[RANK=1][PDF=AD-024][PAGE=5] Ahmad, Dasgupta, Rahman, Khan, Hauque, Saba, Huynh, Zhao, and Ozguven 5 with existing roadside infrastructure. As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions. This study presents deployment insights from a real-world implementation of work zone safety applications that utilize roadside infrastructure integrated with heterogeneous sensors, in- cluding LiDAR, radar, and camera ",contradiction_candidate,bm25_top1,POL-001,AD-024_p5_c0,1,5,False
SBV2-ALL92-G224-C01,The election simulation reports correct predictions for more than 90% of state voting results under its winner-takes-all rule.,"[RANK=1][PDF=POL-004][PAGE=8] real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",supported,bm25_top1,POL-004,POL-004_p8_c3,1,8,True
SBV2-ALL92-G224-C02,The election simulation reports correct predictions for more than 90% of national and state voting results under its winner-takes-all rule.,"[RANK=1][PDF=POL-004][PAGE=8] real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",mild_scope_overclaim,bm25_top1,POL-004,POL-004_p8_c3,1,8,True
SBV2-ALL92-G224-C03,The election simulation reports correct predictions for more than 95% of state voting results under its winner-takes-all rule.,"[RANK=1][PDF=POL-004][PAGE=8] real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",strong_action_overclaim,bm25_top1,POL-004,POL-004_p8_c3,1,8,True
SBV2-ALL92-G224-C04,The election simulation reports correct predictions for below 50% of state voting results under its winner-takes-all rule in aggregate.,"[RANK=1][PDF=POL-004][PAGE=8] real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",contradiction_candidate,bm25_top1,POL-004,POL-004_p8_c3,1,8,True
SBV2-ALL92-G226-C01,The heatwave model reports steeper declines in perceived safety and social connection for highly vulnerable agents than low-vulnerability peers.,"[RANK=1][PDF=POL-005][PAGE=2] The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-based model to simulate a virtual society’s response to a prolonged heatwave. One hundred heterogeneous agents receive a Heat Vulnerability Index derived from demographic risk factors and are observed ",supported,bm25_top1,POL-005,POL-005_p2_c0,1,2,True
SBV2-ALL92-G226-C02,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers.","[RANK=1][PDF=POL-005][PAGE=2] The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-based model to simulate a virtual society’s response to a prolonged heatwave. One hundred heterogeneous agents receive a Heat Vulnerability Index derived from demographic risk factors and are observed ",mild_scope_overclaim,bm25_top1,POL-005,POL-005_p2_c0,1,2,True
SBV2-ALL92-G226-C03,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers.","[RANK=1][PDF=POL-005][PAGE=2] The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-based model to simulate a virtual society’s response to a prolonged heatwave. One hundred heterogeneous agents receive a Heat Vulnerability Index derived from demographic risk factors and are observed ",strong_action_overclaim,bm25_top1,POL-005,POL-005_p2_c0,1,2,True
SBV2-ALL92-G226-C04,The heatwave model reports steeper declines in perceived safety and social connection for low-vulnerability peers than highly vulnerable agents.,"[RANK=1][PDF=POL-005][PAGE=2] The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-based model to simulate a virtual society’s response to a prolonged heatwave. One hundred heterogeneous agents receive a Heat Vulnerability Index derived from demographic risk factors and are observed ",contradiction_candidate,bm25_top1,POL-005,POL-005_p2_c0,1,2,True
SBV2-ALL92-G232-C01,"SimCity implements the shock by changing production skill requirements midway through the run, marked as 0 to Event in Figure 7.","[RANK=1][PDF=POL-007][PAGE=9] despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock where physical labor is entirely replaced by information technology (IT) skills (e.g., drivers become obsolete as cars become fully autonomous). We implement this shock by altering the skill requiremen",supported,bm25_top1,POL-007,POL-007_p9_c2,1,9,True
SBV2-ALL92-G232-C02,"SimCity implements the shock by changing production skill requirements near the start of the run, marked as 0 to Event in Figure 7.","[RANK=1][PDF=POL-007][PAGE=9] despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock where physical labor is entirely replaced by information technology (IT) skills (e.g., drivers become obsolete as cars become fully autonomous). We implement this shock by altering the skill requiremen",mild_scope_overclaim,bm25_top1,POL-007,POL-007_p9_c2,1,9,True
SBV2-ALL92-G232-C03,"SimCity implements the shock by changing production skill requirements and labor preferences midway through the run, marked as 0 to Event in Figure 7.","[RANK=1][PDF=POL-007][PAGE=9] despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock where physical labor is entirely replaced by information technology (IT) skills (e.g., drivers become obsolete as cars become fully autonomous). We implement this shock by altering the skill requiremen",strong_action_overclaim,bm25_top1,POL-007,POL-007_p9_c2,1,9,True
SBV2-ALL92-G232-C04,"SimCity implements the shock by keeping production skill requirements unchanged midway through the run, marked as 0 to Event in Figure 7.","[RANK=1][PDF=POL-007][PAGE=9] despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock where physical labor is entirely replaced by information technology (IT) skills (e.g., drivers become obsolete as cars become fully autonomous). We implement this shock by altering the skill requiremen",contradiction_candidate,bm25_top1,POL-007,POL-007_p9_c2,1,9,True
SBV2-ALL92-G233-C01,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, and Engel’s curve.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi",supported,bm25_top1,POL-007,POL-007_p6_c1,1,6,False
SBV2-ALL92-G233-C02,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and wage rigidity.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi",mild_scope_overclaim,bm25_top1,POL-007,POL-007_p6_c1,1,6,False
SBV2-ALL92-G233-C03,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and financial contagion.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi",strong_action_overclaim,bm25_top1,POL-007,POL-007_p6_c1,1,6,False
SBV2-ALL92-G233-C04,"SimCity reports no classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, or Engel’s curve.","[RANK=1][PDF=POL-007][PAGE=6] maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans accrue interest: the deposit rate equals the policy interest rate, while the loan rate equals the policy rate plus a fixed markup. Further details about the financial system are in Appendix C.5. 5 Experi",contradiction_candidate,bm25_top1,POL-007,POL-007_p6_c1,1,6,False
SBV2-ALL92-G234-C01,The SimCity paper identifies a key limitation in existing frameworks as the lack of a common basis for comparison.,"[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b",supported,bm25_top1,POL-007,POL-007_p6_c2,1,6,False
SBV2-ALL92-G234-C02,The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison and replication.,"[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b",mild_scope_overclaim,bm25_top1,POL-007,POL-007_p6_c2,1,6,False
SBV2-ALL92-G234-C03,"The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison, replication, and benchmarking.","[RANK=1][PDF=POL-007][PAGE=6] SimCity’s ability to perform macroeconomic simulations and to display urban development dynamics. A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison. Prior studies often highlight a relatively small set of selected macroeconomic phenomena, making it difficult to gauge and compare the capacities of different simulation frameworks. To address this gap, we compile a checklist of canonical macroeconomic “stylized facts” from the b",strong_action_overclaim,bm25_top1,POL-007,POL-007_p6_c2,1,6,False
SBV2-ALL92-G234-C04,"The SimCity paper identifies existing frameworks as already having a clear shared basis for comparison, replication, and benchmarking in this field.","[RANK=1][PDF=MARL-007][PAGE=14] arbiter (a third Claude agent with an explicit judicial system prompt) issues a binding RESOLUTION. Finally, the remote pip-packaged scenario validates cross-host deployment: two users on different machines, each running a local Claude agent, join a shared coordinator over WebSocket (LAN or ngrok) and see real-time notifications when the other agent commits. Together with the cross-language interop test, these seven scenarios cover all 21 message types at least once under live LLM decision-makin",contradiction_candidate,bm25_top1,POL-007,MARL-007_p14_c1,1,14,False
SBV2-ALL92-G248-C01,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat",supported,bm25_top1,POL-012,POL-012_p1_c0,1,1,True
SBV2-ALL92-G248-C02,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, free markets, and flat taxes.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat",mild_scope_overclaim,bm25_top1,POL-012,POL-012_p1_c0,1,1,True
SBV2-ALL92-G248-C03,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than major taxation baselines, market baselines, and redistribution methods.","[RANK=1][PDF=POL-012][PAGE=5] stable equality (0.6–0.65) and gradual productivity growth, as illustrated in Figure 3. However, the lack of dynamic adjustments constrained further optimization. Fig. 3: The equality(above) and productivity(below) perfor- mance of the TaxAgent. The TaxAgent demonstrates its pri- oritization on equality and its flexibility in making equality- productivity trade-offs. Fig. 4: Sample tax rates for seven income brackets of the TaxAgent(top), the Saez taxation(middle), US federal income tax(bottom) ",strong_action_overclaim,bm25_top1,POL-012,POL-012_p5_c2,1,5,False
SBV2-ALL92-G248-C04,"The paper reports that TaxAgent achieved weaker equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.","[RANK=1][PDF=POL-012][PAGE=1] TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 1149505181@qq.com 3rd Yongfeng Huang* Chinese University of Hong Kong Hong Kong, China 1155187959@link.cuhk.edu.hk Abstract—Economic inequality is a global challenge, intensi- fying disparities in educat",contradiction_candidate,bm25_top1,POL-012,POL-012_p1_c0,1,1,True
SBV2-ALL92-G251-C01,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates.,"[RANK=1][PDF=POL-013][PAGE=8] Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution. 8",supported,bm25_top1,POL-013,POL-013_p8_c2,1,8,False
SBV2-ALL92-G251-C02,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates and higher labor.,[RANK=1][PDF=POL-013][PAGE=8] a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social welfare (SWF) by 10% over the LLM Economist but both schedules dwarf the U.S. baseline: +93% for the LLM policy and +114% for the perturbed Saez. The planner flattens the first four brackets and soft,mild_scope_overclaim,bm25_top1,POL-013,POL-013_p8_c1,1,8,True
