candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G004-STRONG,"The benchmark experiments run on an Intel Core i9-12900KS CPU, 32 GB RAM, an NVIDIA RTX 3090 Ti GPU, and a multi-GPU compute cluster.","[RANK=1][PDF=AD-002][PAGE=5] node restart. V. EXPERIMENTS A. Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. The modular planner uses ONNX Runtime 1.23 with the CPU execution provider; the original monolithic planner [28] uses TensorRT with the 68 MB engine file on GPU. Both planners are benchmarked on the same machine; the CPU-based com- parison i [RANK=2][PDF=AD-002][PAGE=5] reducing the inference cost from Tmono in Eq. 4 to: Tmod = Tenc + (N+1) · Tdit + N · Tsol. (5) The saving of N ·Tenc is substantial because Tenc ≫Tdit (§V- C). The model operates in a normalized coordinate frame; output trajectories are denormalized to world coordinates before being published as ROS 2 trajectory messages, ready for direct consumption by downstream planning validation and vehicle control modules within the Autoware stack. C. ROS 2 Integration with Autoware The modular planner is  [RANK=3][PDF=MARL-011][PAGE=19] The experiments were run on 3 different computers. The first computer, which has no GPU and a Intel Xeon Gold 6240Y processor, was used to train IPPO and MAPPO on Wind Scenario I for 1 week of compute. On the second computer, an internal cluster with a GPU Quadro RTX 6000 24Go, 2 week of compute was used to to train experiments of Wind Scenario II. The last computer which has a Intel Xeon Gold 6240Y processor was used for training models during 3 days of compute on Wind Scenario I, and for evalu",strong_action_overclaim,bm25_top3,AD-002,AD-002_p5_c1;AD-002_p5_c0;MARL-011_p19_c0,1;2;3,5;5;19,True
SBV2-ALL92-G004-CONTRA,"The benchmark experiments run on an AMD Ryzen workstation, 16 GB RAM, an NVIDIA RTX 2080 GPU, and Windows-based simulation software.","[RANK=1][PDF=AD-002][PAGE=5] node restart. V. EXPERIMENTS A. Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware. The modular planner uses ONNX Runtime 1.23 with the CPU execution provider; the original monolithic planner [28] uses TensorRT with the 68 MB engine file on GPU. Both planners are benchmarked on the same machine; the CPU-based com- parison i [RANK=2][PDF=AD-018][PAGE=18] hyperparam_search Hyperparameter tuning - plotting_scripts Scripts used for visualizations Sections 4.1 and G.1 Parameterization. Each experiment’s data is organized within a dedicated directory in the above- mentioned dedicated data repository, semantically named after the used network, algorithm, and seed value. Each of these folders includes a exp_config.json file, which stores all the parameterizations used in that particular experiment. We refer the interested reader to these configuration  [RANK=3][PDF=AD-002][PAGE=5] reducing the inference cost from Tmono in Eq. 4 to: Tmod = Tenc + (N+1) · Tdit + N · Tsol. (5) The saving of N ·Tenc is substantial because Tenc ≫Tdit (§V- C). The model operates in a normalized coordinate frame; output trajectories are denormalized to world coordinates before being published as ROS 2 trajectory messages, ready for direct consumption by downstream planning validation and vehicle control modules within the Autoware stack. C. ROS 2 Integration with Autoware The modular planner is ",contradiction_candidate,bm25_top3,AD-002,AD-002_p5_c1;AD-018_p18_c1;AD-002_p5_c0,1;2;3,5;18;5,True
SBV2-ALL92-G007-SUPPORTED,"HiDrive reports that conventional end-to-end methods remain strongly limited, with DiffusionDrive reaching 34.2 Overall DS as the best result.","[RANK=1][PDF=AD-003][PAGE=8] a learned value model. All methods are trained on the Bench2Drive training data. For closed-loop evaluation, all methods are run on the 330 test routes described in Section 3, and metrics are computed accordingly. 4.2 Results Table 4 summarizes the overall performance of the completed runs on HiDrive, together with split-level results on the Basic, Hard, and Thorny ability sets. The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the  [RANK=2][PDF=AD-003][PAGE=9] One seemingly counterintuitive observation is that the DS or RC on the Hard and Thorny sets is often higher than that on the Basic set. This does not imply that Hard or Thorny scenarios are inherently easier. Instead, it is related to the ability taxonomy and metric definitions in HiDrive. The Basic Set contains many tasks that are highly sensitive to low-level control stability and local interactions, in which collisions, deadlocks, or route interruptions can easily reduce RC and DS. By contras [RANK=3][PDF=MARL-005][PAGE=6] 2022), a centralized-training variant of PPO that conditions each agent’s critic on the global state and HAPPO (Kuba et al., 2022), which extends MAPPO with sequential per-agent updates to preserve a monotonic improvement guarantee. Figure 3 (top) compares our baselines on Level 1, and Ta- ble 2 reports the exact metrics for all levels. Fine-Tuning (FT) has no CL mechanism and immediately forgets a task once it is left behind. AGEM achieves the best forward transfer, the only positive or near-ze",supported,bm25_top3,AD-003,AD-003_p8_c3;AD-003_p9_c0;MARL-005_p6_c4,1;2;3,8;9;6,True
SBV2-ALL92-G007-MILD,"HiDrive reports that conventional end-to-end methods remain strongly limited, with DiffusionDrive reaching 34.2 Overall DS as a representative top result.","[RANK=1][PDF=AD-003][PAGE=8] a learned value model. All methods are trained on the Bench2Drive training data. For closed-loop evaluation, all methods are run on the 330 test routes described in Section 3, and metrics are computed accordingly. 4.2 Results Table 4 summarizes the overall performance of the completed runs on HiDrive, together with split-level results on the Basic, Hard, and Thorny ability sets. The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the  [RANK=2][PDF=AD-003][PAGE=9] One seemingly counterintuitive observation is that the DS or RC on the Hard and Thorny sets is often higher than that on the Basic set. This does not imply that Hard or Thorny scenarios are inherently easier. Instead, it is related to the ability taxonomy and metric definitions in HiDrive. The Basic Set contains many tasks that are highly sensitive to low-level control stability and local interactions, in which collisions, deadlocks, or route interruptions can easily reduce RC and DS. By contras [RANK=3][PDF=MARL-005][PAGE=6] 2022), a centralized-training variant of PPO that conditions each agent’s critic on the global state and HAPPO (Kuba et al., 2022), which extends MAPPO with sequential per-agent updates to preserve a monotonic improvement guarantee. Figure 3 (top) compares our baselines on Level 1, and Ta- ble 2 reports the exact metrics for all levels. Fine-Tuning (FT) has no CL mechanism and immediately forgets a task once it is left behind. AGEM achieves the best forward transfer, the only positive or near-ze",mild_scope_overclaim,bm25_top3,AD-003,AD-003_p8_c3;AD-003_p9_c0;MARL-005_p6_c4,1;2;3,8;9;6,True
SBV2-ALL92-G007-STRONG,"HiDrive reports that conventional end-to-end methods remain strongly limited, with DiffusionDrive reaching 34.2 Overall DS and showing mature closed-loop performance.","[RANK=1][PDF=AD-003][PAGE=8] a learned value model. All methods are trained on the Bench2Drive training data. For closed-loop evaluation, all methods are run on the 330 test routes described in Section 3, and metrics are computed accordingly. 4.2 Results Table 4 summarizes the overall performance of the completed runs on HiDrive, together with split-level results on the Basic, Hard, and Thorny ability sets. The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the  [RANK=2][PDF=AD-003][PAGE=9] One seemingly counterintuitive observation is that the DS or RC on the Hard and Thorny sets is often higher than that on the Basic set. This does not imply that Hard or Thorny scenarios are inherently easier. Instead, it is related to the ability taxonomy and metric definitions in HiDrive. The Basic Set contains many tasks that are highly sensitive to low-level control stability and local interactions, in which collisions, deadlocks, or route interruptions can easily reduce RC and DS. By contras [RANK=3][PDF=AD-003][PAGE=9] Basic set to the Hard and Thorny sets, indicating that legal and ethical capabilities remain challenging. Overall, HiDrive reveals clear differences among current autonomous driving paradigms: conven- tional end-to-end methods still show substantial limitations in long-tail closed-loop generalization, legal compliance, and social-norm understanding, while VLA-style methods benefit from stronger semantic understanding and instruction alignment. Furthermore, the experimental results of KnowVal dem",strong_action_overclaim,bm25_top3,AD-003,AD-003_p8_c3;AD-003_p9_c0;AD-003_p9_c1,1;2;3,8;9;9,True
SBV2-ALL92-G007-CONTRA,"HiDrive reports that conventional end-to-end methods perform strongly, with DiffusionDrive reaching 84.2 Overall DS as the best result.","[RANK=1][PDF=AD-003][PAGE=8] a learned value model. All methods are trained on the Bench2Drive training data. For closed-loop evaluation, all methods are run on the 330 test routes described in Section 3, and metrics are computed accordingly. 4.2 Results Table 4 summarizes the overall performance of the completed runs on HiDrive, together with split-level results on the Basic, Hard, and Thorny ability sets. The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the  [RANK=2][PDF=AD-003][PAGE=9] One seemingly counterintuitive observation is that the DS or RC on the Hard and Thorny sets is often higher than that on the Basic set. This does not imply that Hard or Thorny scenarios are inherently easier. Instead, it is related to the ability taxonomy and metric definitions in HiDrive. The Basic Set contains many tasks that are highly sensitive to low-level control stability and local interactions, in which collisions, deadlocks, or route interruptions can easily reduce RC and DS. By contras [RANK=3][PDF=MARL-005][PAGE=6] 2022), a centralized-training variant of PPO that conditions each agent’s critic on the global state and HAPPO (Kuba et al., 2022), which extends MAPPO with sequential per-agent updates to preserve a monotonic improvement guarantee. Figure 3 (top) compares our baselines on Level 1, and Ta- ble 2 reports the exact metrics for all levels. Fine-Tuning (FT) has no CL mechanism and immediately forgets a task once it is left behind. AGEM achieves the best forward transfer, the only positive or near-ze",contradiction_candidate,bm25_top3,AD-003,AD-003_p8_c3;AD-003_p9_c0;MARL-005_p6_c4,1;2;3,8;9;6,True
SBV2-ALL92-G008-SUPPORTED,"HiDrive states that benchmark saturation reflects limited case diversity, object variety, and capability breadth rather than solved autonomy evaluation.","[RANK=1][PDF=AD-003][PAGE=1] HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing bench- marks are increasingly saturated, with state-of-the-art models achieving near- perfect scores on widely used open-loop and closed-loop benchm [RANK=2][PDF=AD-003][PAGE=2] NAVSIM-v1 [4], and NAVSIM-v2 [4, 2], state-of-the-art methods have achieved a collision rate of 0.03% [25], 94.8% Best-of-N PDMS [3], and 89.3% EPDMS [22], respectively. On Bench2Drive [12], one of the most commonly used closed-loop benchmarks, state-of-the-art methods have reached a driving score of 89.2% [20]. This saturation does not necessarily indicate that end-to-end autonomous driving has been solved; rather, it reveals that existing benchmarks remain relatively simple in terms of scenari [RANK=3][PDF=AD-003][PAGE=3] risks early. Second, the simulation world still differs significantly from the real world, including limited asset diversity, constrained rendering realism, and insufficient coverage of long-tail behaviors (e.g., rule-breaking or abnormal traffic participants). Meanwhile, as of May 2026, the official CARLA AD Leaderboard lists v2.1 as the current version, keeps older versions separately supported, and states that the 2025 CARLA AD Challenge did not run [5]. In contrast, HiDrive further strengthe",supported,bm25_top3,AD-003,AD-003_p1_c0;AD-003_p2_c0;AD-003_p3_c2,1;2;3,1;2;3,True
SBV2-ALL92-G008-MILD,"HiDrive states that benchmark saturation reflects limited case diversity, object variety, and capability breadth for common closed-loop evaluations.","[RANK=1][PDF=AD-003][PAGE=1] HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing bench- marks are increasingly saturated, with state-of-the-art models achieving near- perfect scores on widely used open-loop and closed-loop benchm [RANK=2][PDF=AD-003][PAGE=1] real-world driving data and compares model outputs with human demonstrations, to closed-loop evaluation, which is usually conducted in simulation environments where the ego vehicle’s actions can influence subsequent states and interactions. Compared with open-loop evaluation, closed-loop evaluation better reflects real- world deployment, because autonomous driving is inherently interactive and sequential. Additionally, in a closed-loop simulator, it is possible to construct various long-tail sce [RANK=3][PDF=AD-003][PAGE=2] NAVSIM-v1 [4], and NAVSIM-v2 [4, 2], state-of-the-art methods have achieved a collision rate of 0.03% [25], 94.8% Best-of-N PDMS [3], and 89.3% EPDMS [22], respectively. On Bench2Drive [12], one of the most commonly used closed-loop benchmarks, state-of-the-art methods have reached a driving score of 89.2% [20]. This saturation does not necessarily indicate that end-to-end autonomous driving has been solved; rather, it reveals that existing benchmarks remain relatively simple in terms of scenari",mild_scope_overclaim,bm25_top3,AD-003,AD-003_p1_c0;AD-003_p1_c2;AD-003_p2_c0,1;2;3,1;1;2,True
SBV2-ALL92-G008-STRONG,"HiDrive states that benchmark saturation reflects limited case diversity, object variety, capability breadth, and invalidates earlier evaluation leaderboards.","[RANK=1][PDF=AD-003][PAGE=1] HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing bench- marks are increasingly saturated, with state-of-the-art models achieving near- perfect scores on widely used open-loop and closed-loop benchm [RANK=2][PDF=AD-003][PAGE=3] risks early. Second, the simulation world still differs significantly from the real world, including limited asset diversity, constrained rendering realism, and insufficient coverage of long-tail behaviors (e.g., rule-breaking or abnormal traffic participants). Meanwhile, as of May 2026, the official CARLA AD Leaderboard lists v2.1 as the current version, keeps older versions separately supported, and states that the 2025 CARLA AD Challenge did not run [5]. In contrast, HiDrive further strengthe [RANK=3][PDF=AD-003][PAGE=1] of rare objects and uncommon traffic situations, and expands evaluation from basic driving skills to more advanced capabilities, including rule compliance, moral reasoning, and context-dependent emergency maneuvers. Correspondingly, we extend previous collision-avoidance- centered metrics into a comprehensive evaluation system that encompasses collision and braking, traffic-rule compliance, and moral-reasoning indicators. Built on a more advanced physics engine, HiDrive provides physically reali",strong_action_overclaim,bm25_top3,AD-003,AD-003_p1_c0;AD-003_p3_c2;AD-003_p1_c1,1;2;3,1;3;1,True
SBV2-ALL92-G008-CONTRA,"HiDrive states that benchmark saturation shows solved autonomy evaluation with broad case diversity, object variety, and capability coverage.","[RANK=1][PDF=AD-003][PAGE=1] HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing bench- marks are increasingly saturated, with state-of-the-art models achieving near- perfect scores on widely used open-loop and closed-loop benchm [RANK=2][PDF=AD-003][PAGE=3] risks early. Second, the simulation world still differs significantly from the real world, including limited asset diversity, constrained rendering realism, and insufficient coverage of long-tail behaviors (e.g., rule-breaking or abnormal traffic participants). Meanwhile, as of May 2026, the official CARLA AD Leaderboard lists v2.1 as the current version, keeps older versions separately supported, and states that the 2025 CARLA AD Challenge did not run [5]. In contrast, HiDrive further strengthe [RANK=3][PDF=AD-003][PAGE=2] NAVSIM-v1 [4], and NAVSIM-v2 [4, 2], state-of-the-art methods have achieved a collision rate of 0.03% [25], 94.8% Best-of-N PDMS [3], and 89.3% EPDMS [22], respectively. On Bench2Drive [12], one of the most commonly used closed-loop benchmarks, state-of-the-art methods have reached a driving score of 89.2% [20]. This saturation does not necessarily indicate that end-to-end autonomous driving has been solved; rather, it reveals that existing benchmarks remain relatively simple in terms of scenari",contradiction_candidate,bm25_top3,AD-003,AD-003_p1_c0;AD-003_p3_c2;AD-003_p2_c0,1;2;3,1;3;2,True
SBV2-ALL92-G011-SUPPORTED,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal robustness challenges missed by image-level corruption evaluations alone.,"[RANK=1][PDF=AD-004][PAGE=1] can accumulate through the feedback loop and destabilize control. In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closed- loop end-to-end autonomous driving under realistic deployment perturbations. We systematically evaluate deployment-oriented perturbations arising from three major sources: camera-stream failures (frame drop, partial observation), ego-state esti- mation errors (GPS noise, and speed or odometry errors), and comput [RANK=2][PDF=AD-004][PAGE=2] Real-World Perturbations Camera Perturbations Localization Error Speed Sensing Errors ERROR Poor GPS Signal in Tunnels wheel slip Overpass GNSS Blockage Camera Occlusion dropped frames Bench2Drive-Robust Simulation Uniform Perturbation Injection Unchanged Driver Agent Existing: External Appearance Changes Weather · Image-level corruptions Ours: Internal Device Defects System-level corruptions High GPU/CPU Load 90% System Load 198 ms Processing Time Compute Delay Real-world Defects Closed-loop Ro [RANK=3][PDF=AD-004][PAGE=10] makes the corresponding action arrive after the scene has evolved. Thus, latency primarily breaks perception–action timing rather than necessarily producing obviously invalid predictions. Metric interpretation. We treat DS, RD, and SR as the primary robustness indicators because they most directly reflect closed-loop task completion and safety-related degradation. Efficiency and Comfortness are useful complementary diagnostics, but they can be non-monotonic under failed or shortened rollouts. Th",supported,bm25_top3,AD-004,AD-004_p1_c1;AD-004_p2_c0;AD-004_p10_c0,1;2;3,1;2;10,True
SBV2-ALL92-G011-MILD,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal robustness challenges missed by standard corruption evaluations in benchmark results.,"[RANK=1][PDF=AD-004][PAGE=1] can accumulate through the feedback loop and destabilize control. In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closed- loop end-to-end autonomous driving under realistic deployment perturbations. We systematically evaluate deployment-oriented perturbations arising from three major sources: camera-stream failures (frame drop, partial observation), ego-state esti- mation errors (GPS noise, and speed or odometry errors), and comput [RANK=2][PDF=AD-004][PAGE=10] makes the corresponding action arrive after the scene has evolved. Thus, latency primarily breaks perception–action timing rather than necessarily producing obviously invalid predictions. Metric interpretation. We treat DS, RD, and SR as the primary robustness indicators because they most directly reflect closed-loop task completion and safety-related degradation. Efficiency and Comfortness are useful complementary diagnostics, but they can be non-monotonic under failed or shortened rollouts. Th [RANK=3][PDF=AD-004][PAGE=2] closed-loop benchmark that evaluates how E2E-AD models respond to deployment- side system perturbations during interactive driving. In this work, we present Bench2Drive-Robust, a device-centric closed-loop robustness benchmark for E2E-AD built on Bench2Drive [15]. Our benchmark translates real-world system imperfections into parameterized simulation perturbations covering three deployment-relevant sources: camera- stream failures, including frame drop and partial observation; ego-state estimatio",mild_scope_overclaim,bm25_top3,AD-004,AD-004_p1_c1;AD-004_p10_c0;AD-004_p2_c2,1;2;3,1;10;2,True
SBV2-ALL92-G011-STRONG,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal a comprehensive failure taxonomy for closed-loop planners during evaluation.,"[RANK=1][PDF=AD-004][PAGE=1] can accumulate through the feedback loop and destabilize control. In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closed- loop end-to-end autonomous driving under realistic deployment perturbations. We systematically evaluate deployment-oriented perturbations arising from three major sources: camera-stream failures (frame drop, partial observation), ego-state esti- mation errors (GPS noise, and speed or odometry errors), and comput [RANK=2][PDF=AD-004][PAGE=2] closed-loop benchmark that evaluates how E2E-AD models respond to deployment- side system perturbations during interactive driving. In this work, we present Bench2Drive-Robust, a device-centric closed-loop robustness benchmark for E2E-AD built on Bench2Drive [15]. Our benchmark translates real-world system imperfections into parameterized simulation perturbations covering three deployment-relevant sources: camera- stream failures, including frame drop and partial observation; ego-state estimatio [RANK=3][PDF=AD-004][PAGE=10] makes the corresponding action arrive after the scene has evolved. Thus, latency primarily breaks perception–action timing rather than necessarily producing obviously invalid predictions. Metric interpretation. We treat DS, RD, and SR as the primary robustness indicators because they most directly reflect closed-loop task completion and safety-related degradation. Efficiency and Comfortness are useful complementary diagnostics, but they can be non-monotonic under failed or shortened rollouts. Th",strong_action_overclaim,bm25_top3,AD-004,AD-004_p1_c1;AD-004_p2_c2;AD-004_p10_c0,1;2;3,1;2;10,True
SBV2-ALL92-G011-CONTRA,Bench2Drive-Robust reports that perturbations preserve closed-loop performance and match the robustness signals from image-level corruption evaluations in results.,"[RANK=1][PDF=AD-004][PAGE=1] can accumulate through the feedback loop and destabilize control. In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closed- loop end-to-end autonomous driving under realistic deployment perturbations. We systematically evaluate deployment-oriented perturbations arising from three major sources: camera-stream failures (frame drop, partial observation), ego-state esti- mation errors (GPS noise, and speed or odometry errors), and comput [RANK=2][PDF=AD-004][PAGE=2] Real-World Perturbations Camera Perturbations Localization Error Speed Sensing Errors ERROR Poor GPS Signal in Tunnels wheel slip Overpass GNSS Blockage Camera Occlusion dropped frames Bench2Drive-Robust Simulation Uniform Perturbation Injection Unchanged Driver Agent Existing: External Appearance Changes Weather · Image-level corruptions Ours: Internal Device Defects System-level corruptions High GPU/CPU Load 90% System Load 198 ms Processing Time Compute Delay Real-world Defects Closed-loop Ro [RANK=3][PDF=AD-004][PAGE=2] closed-loop benchmark that evaluates how E2E-AD models respond to deployment- side system perturbations during interactive driving. In this work, we present Bench2Drive-Robust, a device-centric closed-loop robustness benchmark for E2E-AD built on Bench2Drive [15]. Our benchmark translates real-world system imperfections into parameterized simulation perturbations covering three deployment-relevant sources: camera- stream failures, including frame drop and partial observation; ego-state estimatio",contradiction_candidate,bm25_top3,AD-004,AD-004_p1_c1;AD-004_p2_c0;AD-004_p2_c2,1;2;3,1;2;2,True
SBV2-ALL92-G013-C01,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for its evaluation pipeline and renderer tests.,"[RANK=1][PDF=AD-005][PAGE=3] Vectorized Map 3D BBox Object-Level Controls Previous-frame Images Noise Modulation 𝜖𝑛 View Projection Encoder Scene-Level Controls Retrieved Reference Frames Feature Extraction Ego Action Execution Behavior Generation Behavioral Controller Generative Renderer U-Net Panoramic Sensor Images Denoising Loop Driving Agent Input Planning Autoregressive Rollout Figure 2. Overall Framework: The proposed Bench2Drive-R is composed of two parts: a behavioral controller that executes ego actions and genera [RANK=2][PDF=AD-005][PAGE=2] Considerable works have ex- plored the application of generative models to autonomous driving e.g. generating realistic sensor data, most of which have focused on generating novel driving scenes primar- ily for data augmentation in perception tasks. These ef- forts include generating static BEV-conditioned driving sce- narios for detection and online mapping [20, 80, 99], pro- ducing video clips [65, 89, 90] for tasks such as tracking and trajectory prediction, as well as using video diffusion m [RANK=3][PDF=AD-005][PAGE=10] the efficacy of our designs for the generative renderer. 5.3. More Interactive Simulation Visualization We provide more interactive simulation results in Fig. 15 16 17. For each driving scenario, we let the ego driving agent conduct two different behaviors. Bench2Drive-R ensures great spatial-temporal consistency, providing a coherent simulation environment. 6. Conclusion We present Bench2Drive-R, a simulation-oriented genera- tive framework that enables reactive closed-loop evaluation for end-t",supported,bm25_top3,AD-005,AD-005_p3_c0;AD-005_p2_c2;AD-005_p10_c3,1;2;3,3;2;10,True
