candidate_id,true_label,source_pair_id,oracle_found_in_pdf,top1_oracle_hit,top3_oracle_hit,top5_oracle_hit,top1_same_paper,retrieval_error_type,retrieval_reason,r4_error_type,r4_reason,strong_action_false_negative,strong_action_false_positive,contradiction_confusion,supported_mild_confusion
SBV2-ALL92-G144-C04,contradiction_candidate,DT-015,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G145-C01,supported,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G145-C02,mild_scope_overclaim,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G145-C03,strong_action_overclaim,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G145-C04,contradiction_candidate,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G146-C01,supported,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G146-C02,mild_scope_overclaim,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G146-C03,strong_action_overclaim,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G146-C04,contradiction_candidate,DT-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G158-C01,supported,MARL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G158-C02,mild_scope_overclaim,MARL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G158-C03,strong_action_overclaim,MARL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G158-C04,contradiction_candidate,MARL-014,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G161-C01,supported,MARL-015,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G161-C02,mild_scope_overclaim,MARL-015,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G161-C03,strong_action_overclaim,MARL-015,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G161-C04,contradiction_candidate,MARL-015,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G163-C01,supported,MARL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G163-C02,mild_scope_overclaim,MARL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G163-C03,strong_action_overclaim,MARL-016,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G163-C04,contradiction_candidate,MARL-016,True,False,False,True,True,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G164-C01,supported,MARL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G164-C02,mild_scope_overclaim,MARL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G164-C03,strong_action_overclaim,MARL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G164-C04,contradiction_candidate,MARL-016,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G166-C01,supported,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G166-C02,mild_scope_overclaim,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G166-C03,strong_action_overclaim,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G166-C04,contradiction_candidate,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G167-C01,supported,MARL-017,True,False,False,False,True,oracle_chunk_not_retrieved,Same paper but oracle chunk not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G167-C02,mild_scope_overclaim,MARL-017,True,False,False,False,True,oracle_chunk_not_retrieved,Same paper but oracle chunk not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G167-C03,strong_action_overclaim,MARL-017,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G167-C04,contradiction_candidate,MARL-017,True,False,False,False,False,retrieved_wrong_paper,Top-1 from different paper; oracle not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G168-C01,supported,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G168-C02,mild_scope_overclaim,MARL-017,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G168-C03,strong_action_overclaim,MARL-017,True,False,False,True,False,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G168-C04,contradiction_candidate,MARL-017,True,False,True,True,False,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G170-C01,supported,MARL-018,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G170-C02,mild_scope_overclaim,MARL-018,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G170-C03,strong_action_overclaim,MARL-018,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G170-C04,contradiction_candidate,MARL-018,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G172-C01,supported,MARL-019,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G172-C02,mild_scope_overclaim,MARL-019,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G172-C03,strong_action_overclaim,MARL-019,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G172-C04,contradiction_candidate,MARL-019,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G175-C01,supported,MARL-001,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G175-C02,mild_scope_overclaim,MARL-001,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G175-C03,strong_action_overclaim,MARL-001,True,False,False,True,True,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G175-C04,contradiction_candidate,MARL-001,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G178-C01,supported,MARL-002,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G178-C02,mild_scope_overclaim,MARL-002,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G178-C03,strong_action_overclaim,MARL-002,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G178-C04,contradiction_candidate,MARL-002,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G180-C01,supported,MARL-002,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G180-C02,mild_scope_overclaim,MARL-002,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G180-C03,strong_action_overclaim,MARL-002,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G180-C04,contradiction_candidate,MARL-002,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G185-C01,supported,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G185-C02,mild_scope_overclaim,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G185-C03,strong_action_overclaim,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G185-C04,contradiction_candidate,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G186-C01,supported,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G186-C02,mild_scope_overclaim,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G186-C03,strong_action_overclaim,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G186-C04,contradiction_candidate,MARL-004,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G187-C01,supported,MARL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G187-C02,mild_scope_overclaim,MARL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G187-C03,strong_action_overclaim,MARL-005,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G187-C04,contradiction_candidate,MARL-005,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G190-C01,supported,MARL-006,False,False,False,False,True,oracle_not_in_pdf_text,Oracle evidence not found in PDF text,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G190-C02,mild_scope_overclaim,MARL-006,False,False,False,False,True,oracle_not_in_pdf_text,Oracle evidence not found in PDF text,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G190-C03,strong_action_overclaim,MARL-006,False,False,False,False,True,oracle_not_in_pdf_text,Oracle evidence not found in PDF text,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G190-C04,contradiction_candidate,MARL-006,False,False,False,False,True,oracle_not_in_pdf_text,Oracle evidence not found in PDF text,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G193-C01,supported,MARL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G193-C02,mild_scope_overclaim,MARL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G193-C03,strong_action_overclaim,MARL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G193-C04,contradiction_candidate,MARL-007,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G196-C01,supported,MARL-008,True,False,False,True,True,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G196-C02,mild_scope_overclaim,MARL-008,True,False,True,True,True,retrieval_partial_hit,Oracle in top-3 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G196-C03,strong_action_overclaim,MARL-008,True,False,False,True,True,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G196-C04,contradiction_candidate,MARL-008,True,False,False,False,True,oracle_chunk_not_retrieved,Same paper but oracle chunk not in top-5,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G197-C01,supported,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G197-C02,mild_scope_overclaim,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G197-C03,strong_action_overclaim,MARL-008,True,False,False,True,True,retrieval_partial_hit,Oracle in top-5 but not top-1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G197-C04,contradiction_candidate,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G198-C01,supported,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
SBV2-ALL92-G198-C02,mild_scope_overclaim,MARL-008,True,True,True,True,True,retrieval_success,Oracle chunk retrieved at rank 1,r4_blocked,R4 replay blocked — cannot classify relation_screening_failure / strong_action_fn / strong_action_fp / contradiction_confusion / supported_mild_confusion,BLOCKED,BLOCKED,BLOCKED,BLOCKED
