candidate_id,target_candidate_group_id,selector,selected_evidence,selected_source_unit_id,selected_chunk_id,selected_rank,selected_page_number,selector_score,n_words,source_type,selection_reason,selected_evidence_sha256
SBV2-ALL92-G092-C01,SBV2-ALL92-G092,three_sentence_window_top5,"We conduct extensive experiments using CybORG Cage 4, the state-of-the-art MARL environment for cyber defense. Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of",,CYB-009_p1_c1,1,1,0.580645,34,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,30ac64461ddfa40767d1b4ef53cbaf8d9682ea3a84dabcedd60f7a969cbb4268
SBV2-ALL92-G092-C02,SBV2-ALL92-G092,three_sentence_window_top5,"We conduct extensive experiments using CybORG Cage 4, the state-of-the-art MARL environment for cyber defense. Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of",,CYB-009_p1_c1,1,1,0.545455,34,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,30ac64461ddfa40767d1b4ef53cbaf8d9682ea3a84dabcedd60f7a969cbb4268
SBV2-ALL92-G092-C03,SBV2-ALL92-G092,three_sentence_window_top5,"We conduct extensive experiments using CybORG Cage 4, the state-of-the-art MARL environment for cyber defense. Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of",,CYB-009_p1_c1,1,1,0.545455,34,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,30ac64461ddfa40767d1b4ef53cbaf8d9682ea3a84dabcedd60f7a969cbb4268
SBV2-ALL92-G092-C04,SBV2-ALL92-G092,three_sentence_window_top5,"We conduct extensive experiments using CybORG Cage 4, the state-of-the-art MARL environment for cyber defense. Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of",,CYB-009_p1_c1,1,1,0.516129,34,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,30ac64461ddfa40767d1b4ef53cbaf8d9682ea3a84dabcedd60f7a969cbb4268
SBV2-ALL92-G093-C01,SBV2-ALL92-G093,three_sentence_window_top5,"that adapt their policies based on opponent behavior or environment feedback. We adapt the pre-trained sub-policy models to new attacks via fine-tuning, a well-established powerful transfer method for deep models [35, 37] that is significantly less costly than training from scratch.",,CYB-009_p11_c2,2,11,0.47619,41,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,14201bd0314f1b476bf5335b95f722459f09b09cc8182ca60de75d7f32f7117a
SBV2-ALL92-G093-C02,SBV2-ALL92-G093,three_sentence_window_top5,"that adapt their policies based on opponent behavior or environment feedback. We adapt the pre-trained sub-policy models to new attacks via fine-tuning, a well-established powerful transfer method for deep models [35, 37] that is significantly less costly than training from scratch.",,CYB-009_p11_c2,2,11,0.434783,41,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,14201bd0314f1b476bf5335b95f722459f09b09cc8182ca60de75d7f32f7117a
SBV2-ALL92-G093-C03,SBV2-ALL92-G093,three_sentence_window_top5,"that adapt their policies based on opponent behavior or environment feedback. We adapt the pre-trained sub-policy models to new attacks via fine-tuning, a well-established powerful transfer method for deep models [35, 37] that is significantly less costly than training from scratch.",,CYB-009_p11_c2,2,11,0.434783,41,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,14201bd0314f1b476bf5335b95f722459f09b09cc8182ca60de75d7f32f7117a
SBV2-ALL92-G093-C04,SBV2-ALL92-G093,three_sentence_window_top5,"that adapt their policies based on opponent behavior or environment feedback. We adapt the pre-trained sub-policy models to new attacks via fine-tuning, a well-established powerful transfer method for deep models [35, 37] that is significantly less costly than training from scratch.",,CYB-009_p11_c2,2,11,0.47619,41,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,14201bd0314f1b476bf5335b95f722459f09b09cc8182ca60de75d7f32f7117a
SBV2-ALL92-G094-C01,SBV2-ALL92-G094,three_sentence_window_top5,"While the work of Wiebe et al. [2023] is the only one considering the operational goals of confidentiality, integrity and availability in cyber environments, they do not have a mathematical formulation of network resilience. Our work aims to fill this gap in the literature.",,CYB-010_p6_c2,4,6,0.214286,44,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3126ca6622dda1565c458046110c41c1cfda5dd2cd288f1d1da8433b34a5ef87
SBV2-ALL92-G094-C02,SBV2-ALL92-G094,three_sentence_window_top5,"While the work of Wiebe et al. [2023] is the only one considering the operational goals of confidentiality, integrity and availability in cyber environments, they do not have a mathematical formulation of network resilience. Our work aims to fill this gap in the literature.",,CYB-010_p6_c2,3,6,0.206897,44,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3126ca6622dda1565c458046110c41c1cfda5dd2cd288f1d1da8433b34a5ef87
SBV2-ALL92-G094-C03,SBV2-ALL92-G094,three_sentence_window_top5,"While the work of Wiebe et al. [2023] is the only one considering the operational goals of confidentiality, integrity and availability in cyber environments, they do not have a mathematical formulation of network resilience. Our work aims to fill this gap in the literature.",,CYB-010_p6_c2,3,6,0.2,44,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3126ca6622dda1565c458046110c41c1cfda5dd2cd288f1d1da8433b34a5ef87
SBV2-ALL92-G094-C04,SBV2-ALL92-G094,three_sentence_window_top5,"Furthermore, the sub-policies can be fine-tuned and transferred with minimal cost to defend against shifts in adversarial behavior or changes in network settings. We conduct extensive experiments using CybORG Cage 4, the state-of-the-art MARL environment for cyber defense. Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of",,CYB-009_p1_c1,4,1,0.222222,57,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,c2ac0c998aade3f2535658e0c87bcd37156df7c0dcfa955559758c0a5f40ba21
SBV2-ALL92-G098-C01,SBV2-ALL92-G098,three_sentence_window_top5,"Environment complexity and intra-episode variation We have demonstrated the ability of the entity-based framework and a Transformer-based policy to train on varying network topologies with constant nodes, as well as to generalise zero-shot to network sizes not seen during training. It is also straightforward to train a policy on varying numbers of nodes during training, where the agent sees a different-sized network with every episode. The agent performs well and also converges to a high reward,",,CYB-011_p16_c3,4,16,0.275862,76,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,643282af6406efdbd59c8764a933d441dc733334699a37cd5fcf87e0393498a1
SBV2-ALL92-G098-C02,SBV2-ALL92-G098,three_sentence_window_top5,"Environment complexity and intra-episode variation We have demonstrated the ability of the entity-based framework and a Transformer-based policy to train on varying network topologies with constant nodes, as well as to generalise zero-shot to network sizes not seen during training. It is also straightforward to train a policy on varying numbers of nodes during training, where the agent sees a different-sized network with every episode. The agent performs well and also converges to a high reward,",,CYB-011_p16_c3,4,16,0.275862,76,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,643282af6406efdbd59c8764a933d441dc733334699a37cd5fcf87e0393498a1
SBV2-ALL92-G098-C03,SBV2-ALL92-G098,three_sentence_window_top5,"With 100% RVs, our method was able to reduce the average waiting time by a notable 74% and enhance the total throughput rate by 64% in comparison to the traditional traffic light baseline. Moreover, our method consistently outperforms the conventional traffic signal control baseline in terms of average waiting time when the RV rate exceeds 40%. To evaluate our method’s performance change as the size of the training se",,AD-019_p5_c5,4,5,0.181818,69,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,a8d0edb451636bd3a87b1cf31912bbe317122e66d6f512e8074ddbd0bb92bf22
SBV2-ALL92-G098-C04,SBV2-ALL92-G098,three_sentence_window_top5,"Environment complexity and intra-episode variation We have demonstrated the ability of the entity-based framework and a Transformer-based policy to train on varying network topologies with constant nodes, as well as to generalise zero-shot to network sizes not seen during training. It is also straightforward to train a policy on varying numbers of nodes during training, where the agent sees a different-sized network with every episode. The agent performs well and also converges to a high reward,",,CYB-011_p16_c3,4,16,0.275862,76,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,643282af6406efdbd59c8764a933d441dc733334699a37cd5fcf87e0393498a1
SBV2-ALL92-G099-C01,SBV2-ALL92-G099,three_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",,CYB-011_p1_c1,3,1,0.526316,46,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1
SBV2-ALL92-G099-C02,SBV2-ALL92-G099,three_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",,CYB-011_p1_c1,3,1,0.512821,46,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1
SBV2-ALL92-G099-C03,SBV2-ALL92-G099,three_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",,CYB-011_p1_c1,2,1,0.421053,46,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1
SBV2-ALL92-G099-C04,SBV2-ALL92-G099,three_sentence_window_top5,"To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities. This framework enables the use of policy parameterisations specialised in compositional generalisation.",,CYB-011_p1_c1,2,1,0.421053,46,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,3d7dfeeecf821bd1403ec159894e379bf6653473b97ad2c1b58196ce63aaf7f1
SBV2-ALL92-G106-C01,SBV2-ALL92-G106,three_sentence_window_top5,"We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",,DT-002_p22_c1,1,22,0.647059,54,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962
SBV2-ALL92-G106-C02,SBV2-ALL92-G106,three_sentence_window_top5,"We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",,DT-002_p22_c1,2,22,0.594595,54,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962
SBV2-ALL92-G106-C03,SBV2-ALL92-G106,three_sentence_window_top5,"We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",,DT-002_p22_c1,2,22,0.540541,54,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962
SBV2-ALL92-G106-C04,SBV2-ALL92-G106,three_sentence_window_top5,"We performed 30 macro-replications to ensure robust performance metrics. Finally, we evaluated the test error (e.g., the Mean Absolute Percentage Error (MAPE)) by running the the estimated optimal policy on the physical system for 2,000 episodes. The reward function parameters are set cr = 30 $/g, cm = 120 $/100%, cl = 84 $/g.",,DT-002_p22_c1,1,22,0.529412,54,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,eb20f28c4ddd16b93fd777795efa62782914331e1976916b80d23399196c5962
SBV2-ALL92-G107-C01,SBV2-ALL92-G107,three_sentence_window_top5,"dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",,DT-002_p1_c1,2,1,0.4375,61,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763
SBV2-ALL92-G107-C02,SBV2-ALL92-G107,three_sentence_window_top5,"dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",,DT-002_p1_c1,2,1,0.470588,61,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763
SBV2-ALL92-G107-C03,SBV2-ALL92-G107,three_sentence_window_top5,"dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",,DT-002_p1_c1,2,1,0.388889,61,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763
SBV2-ALL92-G107-C04,SBV2-ALL92-G107,three_sentence_window_top5,"dual- component approach provably converges to the optimal policy, and outperforms existing methods in extensive numerical experiments based on the biopharmaceutical manufacturing domain. Keywords Model-based reinforcement learning, digital twin calibration, model uncertainty, infinite-horizon Markov Decision Processes (MDPs), biomanufacturing 1 Introduction This study is motivated by optimal control applications that exhibit high complexity, high uncertainty, and very limited data [Wang et al.,",,DT-002_p1_c1,2,1,0.424242,61,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,63b0abf4b6a0039e63e19fc2b93eb1448dedd316e3e4b8ed8dca3c6eb14c6763
SBV2-ALL92-G108-C01,SBV2-ALL92-G108,three_sentence_window_top5,"We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5.",,DT-002_p3_c0,1,3,0.538462,37,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754
SBV2-ALL92-G108-C02,SBV2-ALL92-G108,three_sentence_window_top5,"We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5.",,DT-002_p3_c0,1,3,0.482759,37,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754
SBV2-ALL92-G108-C03,SBV2-ALL92-G108,three_sentence_window_top5,"We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5.",,DT-002_p3_c0,1,3,0.4375,37,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754
SBV2-ALL92-G108-C04,SBV2-ALL92-G108,three_sentence_window_top5,"We prove the convergence of the policy obtained from this approach. To the best of our knowledge, ours is the first theoretically justified MBRL method that does not rely on restrictive assumptions such as linear transitions. 5.",,DT-002_p3_c0,1,3,0.538462,37,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,acb9f7fa5899960ed159e9f1dc5d5b5b13948130b36d8e5cdda2c646f0a54754
SBV2-ALL92-G110-C01,SBV2-ALL92-G110,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,,DT-003_p1_c1,2,1,0.645161,32,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6
SBV2-ALL92-G110-C02,SBV2-ALL92-G110,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,,DT-003_p1_c1,2,1,0.625,32,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6
SBV2-ALL92-G110-C03,SBV2-ALL92-G110,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,,DT-003_p1_c1,2,1,0.625,32,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6
SBV2-ALL92-G110-C04,SBV2-ALL92-G110,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach. I.,,DT-003_p1_c1,2,1,0.516129,32,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,2930d3e096c4bea017117500d47dbccbe12c2371d27ed77415b00f98d969e4d6
SBV2-ALL92-G111-C01,SBV2-ALL92-G111,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,,DT-003_p1_c1,1,1,0.16,31,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22
SBV2-ALL92-G111-C02,SBV2-ALL92-G111,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,,DT-003_p1_c1,1,1,0.148148,31,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22
SBV2-ALL92-G111-C03,SBV2-ALL92-G111,three_sentence_window_top5,"The closed-loop framework integrates surrogate modeling, reinforcement learning, and Bayesian inference to streamline end-to-end communication for on- line regulation and self-adjustment. Reinforcement learning is used to consider component health and degradation to drive the target power generations, with constraints enforced through a Reference Governor control algorithm that ensures co",,DT-009_p1_c1,2,1,0.146341,49,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,ab6c2a75117dc74d49e94ea0b0722203d161f341bc174092920efc4f07ecafb4
SBV2-ALL92-G111-C04,SBV2-ALL92-G111,three_sentence_window_top5,common reinforcement learning challenges in two distinct control scenarios. The results show rapid policy convergence and robust task execution in both simulated and physical environments demonstrating the effectiveness of our approach.,,DT-003_p1_c1,1,1,0.16,31,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,dcb80b09fd673e816a7dc9c731504be10ef374d1e3afa989664d4e861daf9e22
SBV2-ALL92-G116-C01,SBV2-ALL92-G116,three_sentence_window_top5,"four cooperation paradigms. The results reveal a consistent tendency that larger LLMs ex- hibit stronger structured tool usage compared to smaller ones. For example, in the Cabinet task under the centralized paradigm, GPT-5 achieves over 93.04% tool-calling success with 75.90% execution validity, whereas GPT-4o-mini re- mains below 19.40% and 9.40%, respectively. This result illustrates a common: larger models enable the invocation of tools effectively and progress toward task goals.",,MARL-006_p6_c3,4,6,0.139535,69,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,561cc047b57a8642b19c06b3b860243acccb6f4df06b9eba6d9c5b95936403e2
SBV2-ALL92-G116-C02,SBV2-ALL92-G116,three_sentence_window_top5,"The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage.",,DT-005_p6_c1,1,6,0.2,40,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,d06474a1abc71e18f265597d8979aec8ef3b2ec004f50681bc75b748cb8ef1c3
SBV2-ALL92-G116-C03,SBV2-ALL92-G116,three_sentence_window_top5,"The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage.",,DT-005_p6_c1,1,6,0.266667,40,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,d06474a1abc71e18f265597d8979aec8ef3b2ec004f50681bc75b748cb8ef1c3
SBV2-ALL92-G116-C04,SBV2-ALL92-G116,three_sentence_window_top5,"four cooperation paradigms. The results reveal a consistent tendency that larger LLMs ex- hibit stronger structured tool usage compared to smaller ones. For example, in the Cabinet task under the centralized paradigm, GPT-5 achieves over 93.04% tool-calling success with 75.90% execution validity, whereas GPT-4o-mini re- mains below 19.40% and 9.40%, respectively. This result illustrates a common: larger models enable the invocation of tools effectively and progress toward task goals.",,MARL-006_p6_c3,3,6,0.142857,69,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,561cc047b57a8642b19c06b3b860243acccb6f4df06b9eba6d9c5b95936403e2
SBV2-ALL92-G119-C01,SBV2-ALL92-G119,three_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists.",,DT-006_p5_c1,1,5,0.648649,58,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,52924a8b67797895f895e31f956010598f19fac784b8f02f45e7311714bce074
SBV2-ALL92-G119-C02,SBV2-ALL92-G119,three_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists.",,DT-006_p5_c1,1,5,0.666667,58,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,52924a8b67797895f895e31f956010598f19fac784b8f02f45e7311714bce074
SBV2-ALL92-G119-C03,SBV2-ALL92-G119,three_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists.",,DT-006_p5_c1,2,5,0.6,58,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,52924a8b67797895f895e31f956010598f19fac784b8f02f45e7311714bce074
SBV2-ALL92-G119-C04,SBV2-ALL92-G119,three_sentence_window_top5,"varying traffic conditions and control strategies. For individual CAV evaluation, we provide the following metrics: 1) Detection metrics based on average precision (AP) across different Intersection over Union (IoU) thresholds, and multiclass mean Average Pre- cision (mAP). 2) A distance-based mAP metric following the nuScenes evaluation standards, specifically designed to accommodate small objects such as pedestrians and cyclists.",,DT-006_p5_c1,1,5,0.615385,58,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,52924a8b67797895f895e31f956010598f19fac784b8f02f45e7311714bce074
SBV2-ALL92-G122-C01,SBV2-ALL92-G122,three_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",,DT-007_p1_c1,2,1,0.628571,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,f200462bf0f36085f71863536a6389397e0342b10eadb9895e1db58a48b114d6
SBV2-ALL92-G122-C02,SBV2-ALL92-G122,three_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",,DT-007_p1_c1,2,1,0.578947,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,f200462bf0f36085f71863536a6389397e0342b10eadb9895e1db58a48b114d6
SBV2-ALL92-G122-C03,SBV2-ALL92-G122,three_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",,DT-007_p1_c1,2,1,0.526316,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,f200462bf0f36085f71863536a6389397e0342b10eadb9895e1db58a48b114d6
SBV2-ALL92-G122-C04,SBV2-ALL92-G122,three_sentence_window_top5,"Trained on a real-world-inspired dataset with segment attributes and dynamic connectivity, our model achieves an R2 of 0.3798, outperforming baseline regressors and effectively capturing non-linear degradation. We also develop an interactive dashboard and reinforcement learning module for simulation, visualization, and adaptive maintenance planning.",,DT-007_p1_c1,2,1,0.540541,43,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,f200462bf0f36085f71863536a6389397e0342b10eadb9895e1db58a48b114d6
SBV2-ALL92-G124-C01,SBV2-ALL92-G124,three_sentence_window_top5,"The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",,DT-009_p10_c1,1,10,0.580645,72,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,35aafaf403d2e8b300c0e117b2e0ff8e8bb2917dd1ff4763ee7226ed34730f12
SBV2-ALL92-G124-C02,SBV2-ALL92-G124,three_sentence_window_top5,"The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",,DT-009_p10_c1,1,10,0.4375,72,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,35aafaf403d2e8b300c0e117b2e0ff8e8bb2917dd1ff4763ee7226ed34730f12
SBV2-ALL92-G124-C03,SBV2-ALL92-G124,three_sentence_window_top5,"The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",,DT-009_p10_c1,2,10,0.375,72,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,35aafaf403d2e8b300c0e117b2e0ff8e8bb2917dd1ff4763ee7226ed34730f12
SBV2-ALL92-G124-C04,SBV2-ALL92-G124,three_sentence_window_top5,"The bounds are chosen to ensure that the FHR reactor is operating well within the 50% to 100% power range. The design choice process considered the accuracy of the gFHR surrogate predictions and selecting states that could be realistically monitored with sensors in the reactor setting. It is noted that in a real-world system, the types, and number of system states could be different from the ones that are selected for t",,DT-009_p10_c1,4,10,0.4,72,window_3,3-sentence window (prev+current+next) around best_sentence_top5_overlap,35aafaf403d2e8b300c0e117b2e0ff8e8bb2917dd1ff4763ee7226ed34730f12
