candidate_id,selector,selected_evidence_sha256,n_words,selector_score,selected_rank,source_type,selection_reason
SBV2-ALL92-G168-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G168-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G170-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G170-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G170-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G170-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G172-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G172-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G172-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G172-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G175-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G175-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G175-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G175-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G178-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G178-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G178-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G178-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G180-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G180-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G180-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G180-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G185-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G185-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G185-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G185-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G186-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G186-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G186-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G186-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G187-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G187-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G187-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G187-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G190-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G190-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G190-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G190-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G193-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G193-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G193-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G193-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G196-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G196-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G196-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G196-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G197-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G197-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G197-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G197-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G198-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G198-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G198-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G198-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G205-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G205-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G205-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G205-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G213-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G213-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G213-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G213-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G214-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G214-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G214-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G214-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G215-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G215-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G215-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G215-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G224-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G224-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G224-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G224-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G226-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G226-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G226-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G226-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G232-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G232-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G232-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G232-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G233-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G233-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G233-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G233-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G234-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G234-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G234-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G234-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G248-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G248-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G248-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G248-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G251-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G251-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G251-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G251-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G252-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G252-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G252-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G252-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G253-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G253-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G253-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G253-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G254-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G254-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G254-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G254-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G255-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G255-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G255-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G255-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G256-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G256-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G256-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G256-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G257-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G257-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G257-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G257-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G259-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G259-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G259-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G259-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G261-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G261-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G261-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G261-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G264-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G264-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G264-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G264-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G266-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G266-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G266-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G266-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G271-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G271-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G271-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G271-C04,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G272-C01,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G272-C02,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
SBV2-ALL92-G272-C03,sentence_bm25_top1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0.0,0,empty,no sentence BM25 retrieval for candidate
