candidate_id,oracle_match_found,matched_chunk_id,match_score,match_method,matched_page,oracle_evidence_text,matched_chunk_text
SBV2-ALL92-G197-C01,True,MARL-008_p1_c1,1.0,exact_substring,1,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.","global re- ward to maintain training stability. Additionally, we provide theoretical guarantees for the hybrid credit assignment mech- anism, ensuring that the assignment results it generates are both efficient and stable. We evaluate the proposed algorithm in three widely used continuous-action ben"
SBV2-ALL92-G197-C02,True,MARL-008_p1_c1,1.0,exact_substring,1,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.","global re- ward to maintain training stability. Additionally, we provide theoretical guarantees for the hybrid credit assignment mech- anism, ensuring that the assignment results it generates are both efficient and stable. We evaluate the proposed algorithm in three widely used continuous-action ben"
SBV2-ALL92-G197-C03,True,MARL-008_p1_c1,1.0,exact_substring,1,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.","global re- ward to maintain training stability. Additionally, we provide theoretical guarantees for the hybrid credit assignment mech- anism, ensuring that the assignment results it generates are both efficient and stable. We evaluate the proposed algorithm in three widely used continuous-action ben"
SBV2-ALL92-G197-C04,True,MARL-008_p1_c1,1.0,exact_substring,1,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling in strongly coupled, complex collaborative tasks.","global re- ward to maintain training stability. Additionally, we provide theoretical guarantees for the hybrid credit assignment mech- anism, ensuring that the assignment results it generates are both efficient and stable. We evaluate the proposed algorithm in three widely used continuous-action ben"
SBV2-ALL92-G198-C01,True,MARL-008_p1_c0,1.0,exact_substring,1,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.","A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in mul"
SBV2-ALL92-G198-C02,True,MARL-008_p1_c0,1.0,exact_substring,1,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.","A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in mul"
SBV2-ALL92-G198-C03,True,MARL-008_p1_c0,1.0,exact_substring,1,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.","A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in mul"
SBV2-ALL92-G198-C04,True,MARL-008_p1_c0,1.0,exact_substring,1,"However, tra- ditional credit assignment schemes in MARL cannot re- liably capture individual contributions in strongly coupled tasks while maintaining training stability, which leads to lim- ited generalization capabilities and hinders algorithm perfor- mance.","A Historical Interaction-Enhanced Shapley Policy Gradient Algorithm for Multi-Agent Credit Assignment Ao Ding1, Licheng Sun1, Yongjie Hou1, Huaqing Zhang1, Hongbin Ma1 1Beijing Institute of Technology Abstract Multi-agent reinforcement learning (MARL) has demon- strated remarkable performance in mul"
SBV2-ALL92-G205-C01,True,MARL-011_p4_c2,1.0,exact_substring,4,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.","wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAS"
SBV2-ALL92-G205-C02,True,MARL-011_p4_c2,1.0,exact_substring,4,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.","wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAS"
SBV2-ALL92-G205-C03,True,MARL-011_p4_c2,1.0,exact_substring,4,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.","wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAS"
SBV2-ALL92-G205-C04,True,MARL-011_p4_c2,1.0,exact_substring,4,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wind farm environment via MPI communication channels.","wind turbine simulation tool OpenFAST [30] which computes an estimate of the strength of the bending moment on each turbine blades. This reflects the structural loads induced on turbine blades, and thus can be used to design rewards in RL problems to reduce or avoid physical damages to turbines. FAS"
SBV2-ALL92-G213-C01,True,MARL-013_p2_c1,1.0,exact_substring,2,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.","et al. 2020). In the more challenging team utility with individual reward set- ting, Hu et al. (Hu et al. 2023) have proposed MO-MIX to solve Partially Observable MO Markov Decision Process (POMOMDP)s within the Centralised Training with Decen- tralised Execution (CTDE) framework. Their approach in-"
SBV2-ALL92-G213-C02,True,MARL-013_p2_c1,1.0,exact_substring,2,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.","et al. 2020). In the more challenging team utility with individual reward set- ting, Hu et al. (Hu et al. 2023) have proposed MO-MIX to solve Partially Observable MO Markov Decision Process (POMOMDP)s within the Centralised Training with Decen- tralised Execution (CTDE) framework. Their approach in-"
SBV2-ALL92-G213-C03,True,MARL-013_p2_c1,1.0,exact_substring,2,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.","et al. 2020). In the more challenging team utility with individual reward set- ting, Hu et al. (Hu et al. 2023) have proposed MO-MIX to solve Partially Observable MO Markov Decision Process (POMOMDP)s within the Centralised Training with Decen- tralised Execution (CTDE) framework. Their approach in-"
SBV2-ALL92-G213-C04,True,MARL-013_p2_c1,1.0,exact_substring,2,"However, the optimisation in the most general setting: in- dividual utility functions, remains unsolved.","et al. 2020). In the more challenging team utility with individual reward set- ting, Hu et al. (Hu et al. 2023) have proposed MO-MIX to solve Partially Observable MO Markov Decision Process (POMOMDP)s within the Centralised Training with Decen- tralised Execution (CTDE) framework. Their approach in-"
SBV2-ALL92-G214-C01,True,POL-001_p1_c3,1.0,exact_substring,1,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.","detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome al"
SBV2-ALL92-G214-C02,True,POL-001_p1_c3,1.0,exact_substring,1,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.","detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome al"
SBV2-ALL92-G214-C03,True,POL-001_p1_c3,1.0,exact_substring,1,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.","detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome al"
SBV2-ALL92-G214-C04,True,POL-001_p1_c3,1.0,exact_substring,1,"The best- performing system achieves only 24.5% accuracy on compre- hensive scenarios and 15.04% on targeted sub-tasks, highlight- ing the gap between existing tools and the requirements for effective policy evaluation.","detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation. To ensure robust evaluation, PolicySimEval incorporates a variety of metrics that balance quantitative indicators (e.g., outcome al"
SBV2-ALL92-G215-C01,True,POL-001_p1_c1,1.0,exact_substring,1,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.","annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks str"
SBV2-ALL92-G215-C02,True,POL-001_p1_c1,1.0,exact_substring,1,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.","annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks str"
SBV2-ALL92-G215-C03,True,POL-001_p1_c1,1.0,exact_substring,1,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.","annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks str"
SBV2-ALL92-G215-C04,True,POL-001_p1_c1,1.0,exact_substring,1,"Agent-based models (ABMs) have emerged as a promising approach, capturing individual behaviors, group dynamics, and emergent phenomena beyond traditional deter- ministic models. [1] However, their effectiveness in informing policy decisions remains uncertain, posing both academic and practical challenges. [2] ABMs for policy evaluation face significant real-world application issues, such as calibrating agent behaviors, inte- grating heterogeneous datasets, and interpreting results. [3] These tasks demand sophisticated technical capabilities and domain expertise.","annotated expert solutions; (2) 65 targeted sub- tasks that address specific aspects of agent-based simulation (e.g., agent behavior calibration); and (3) 200 auto-generated tasks to enable large-scale evaluation and method development. Experi- ments show that current state-of-the-art frameworks str"
SBV2-ALL92-G224-C01,True,POL-004_p8_c3,1.0,exact_substring,8,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.","real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simu"
SBV2-ALL92-G224-C02,True,POL-004_p8_c3,1.0,exact_substring,8,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.","real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simu"
SBV2-ALL92-G224-C03,True,POL-004_p8_c3,1.0,exact_substring,8,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.","real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simu"
SBV2-ALL92-G224-C04,True,POL-004_p8_c3,1.0,exact_substring,8,"Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results.","real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simu"
SBV2-ALL92-G226-C01,True,POL-005_p2_c0,1.0,exact_substring,2,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,"The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-b"
SBV2-ALL92-G226-C02,True,POL-005_p2_c0,1.0,exact_substring,2,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,"The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-b"
SBV2-ALL92-G226-C03,True,POL-005_p2_c0,1.0,exact_substring,2,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,"The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-b"
SBV2-ALL92-G226-C04,True,POL-005_p2_c0,1.0,exact_substring,2,Preliminary results show primarily psychosocial impacts distributed inequitably: highly vulnerable agents exhibit steeper declines in perceived safety and social connection than low-vulnerability peers.,"The Impact of Heatwaves on Population Health: A Large Language Model-Enhanced Agent-Based Simulation Abstract: Extreme heat events, intensified by climate change, threaten public health, yet the socio-behavioral mechanisms of resilience remain unclear. We use a Large Language Model– enhanced agent-b"
SBV2-ALL92-G232-C01,True,POL-007_p9_c2,1.0,exact_substring,9,We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,"despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock w"
SBV2-ALL92-G232-C02,True,POL-007_p9_c2,1.0,exact_substring,9,We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,"despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock w"
SBV2-ALL92-G232-C03,True,POL-007_p9_c2,1.0,exact_substring,9,We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,"despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock w"
SBV2-ALL92-G232-C04,True,POL-007_p9_c2,1.0,exact_substring,9,We implement this shock by altering the skill requirements in production midway through the simulation (denoted as “0 to Event” in Figure 7).,"despite the temporary dislocation. This stylized experiment showcases SimCity’s ability to produce qualitative predictions in novel economic scenarios. Automation Shock To further demonstrate the ability of our framework to simulate novel economic scenarios, we consider a stylized automation shock w"
SBV2-ALL92-G233-C01,True,POL-007_p2_c1,1.0,exact_substring,2,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).","central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025"
SBV2-ALL92-G233-C02,True,POL-007_p2_c1,1.0,exact_substring,2,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).","central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025"
SBV2-ALL92-G233-C03,True,POL-007_p2_c1,1.0,exact_substring,2,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).","central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025"
SBV2-ALL92-G233-C04,True,POL-007_p2_c1,1.0,exact_substring,2,"Experimental results show that SimCity successfully exhibits a range of classic macroeconomic phenomena, such as Okun’s law, the Phillips curve, the Beveridge curve, price elasticity of demand, and Engel’s curve (detailed in Section 5).","central bank, and a government. To incorporate realistic heterogeneity, households and firms are instantiated as families of agents with rich variation in preferences, abilities, and other background, whereas the central bank and government are modeled as single institutional agents (Blanchard, 2025"
SBV2-ALL92-G234-C01,True,POL-007_p6_c1,1.0,exact_substring,6,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.","maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans acc"
SBV2-ALL92-G234-C02,True,POL-007_p6_c1,1.0,exact_substring,6,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.","maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans acc"
SBV2-ALL92-G234-C03,True,POL-007_p6_c1,1.0,exact_substring,6,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.","maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans acc"
SBV2-ALL92-G234-C04,True,POL-007_p6_c1,1.0,exact_substring,6,"A key limitation of existing frameworks (Lengnick, 2013; Li et al., 2024) is the lack of a common ba- sis for comparison.","maintain monetary stability, and vice versa (Galí, 2015). To reflect the gradual adjustment observed in real-world monetary policy, we incorporate a smoothing term consistent with empirical evidence on persistent rate changes (Coibion & Gorodnichenko, 2012). At each time step, deposits and loans acc"
SBV2-ALL92-G248-C01,True,POL-012_p1_c0,1.0,exact_substring,1,"Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.","TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 114"
SBV2-ALL92-G248-C02,True,POL-012_p1_c0,1.0,exact_substring,1,"Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.","TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 114"
SBV2-ALL92-G248-C03,True,POL-012_p1_c0,1.0,exact_substring,1,"Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.","TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 114"
SBV2-ALL92-G248-C04,True,POL-012_p1_c0,1.0,exact_substring,1,"Benchmarked against Saez Optimal Taxation, U.S. federal income taxes, and free markets, TaxAgent achieves superior equity-efficiency trade- offs.","TaxAgent: How Large Language Model Designs Fiscal Policy 1st Jizhou Wang Illinois Institute of Technology Chicago, United States jwang307@hawk.iit.edu 1st Xiaodan Fang University of Texas at Austin Austin, United States denisfang@utexas.edu 2nd Lei Huang Jiangxi Normal University Nanchang, China 114"
SBV2-ALL92-G251-C01,True,POL-013_p8_c1,1.0,exact_substring,8,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social
SBV2-ALL92-G251-C02,True,POL-013_p8_c1,1.0,exact_substring,8,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social
SBV2-ALL92-G251-C03,True,POL-013_p8_c1,1.0,exact_substring,8,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social
SBV2-ALL92-G251-C04,True,POL-013_p8_c1,1.0,exact_substring,8,"The Saez-regression schedule now outperforms the LLM Economist, reflecting the Stackelberg equilibria at the Saez solution; the LLM schedule remains within the same qualitative shape but sets uniformly lower rates, preserving more labor supply at the expense of redistribution.",a Saez schedule obtained from local perturbations. Seven-bracket bounded case. For the statutory brackets we cannot estimate a single elasticity; instead we perturb the tax policy along a grid and keep the welfare-maximizing grid point. Results are shown in Figure 5a. The grid search improves social
SBV2-ALL92-G252-C01,True,POL-013_p12_c2,1.0,exact_substring,12,"Finally, our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.","results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhan"
SBV2-ALL92-G252-C02,True,POL-013_p12_c2,1.0,exact_substring,12,"Finally, our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.","results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhan"
SBV2-ALL92-G252-C03,True,POL-013_p12_c2,1.0,exact_substring,12,"Finally, our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.","results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhan"
SBV2-ALL92-G252-C04,True,POL-013_p12_c2,1.0,exact_substring,12,"Finally, our evaluation is limited to 100 agents and U.S. tax brackets; scaling to millions of agents, multi-country settings, or richer actions, such as trade, remains future work.","results show that a Llama-3 model can (i) recover the Mirrleesian trade-off between equity and efficiency, (ii) approach Saez-optimal schedules in heterogeneous settings where analytical formulas are unavailable, and (iii) reproduce political phenomena—such as majority exploitation and welfare-enhan"
SBV2-ALL92-G253-C01,True,POL-014_p4_c0,1.0,exact_substring,4,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimoto 2024), the final location is selected using the modified version (Equation 1) that considers both distance and attractiveness, where attractiveness is a composite score of popularity and credibility.","Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring"
SBV2-ALL92-G253-C02,True,POL-014_p4_c0,1.0,exact_substring,4,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimoto 2024), the final location is selected using the modified version (Equation 1) that considers both distance and attractiveness, where attractiveness is a composite score of popularity and credibility.","Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring"
SBV2-ALL92-G253-C03,True,POL-014_p4_c0,1.0,exact_substring,4,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimoto 2024), the final location is selected using the modified version (Equation 1) that considers both distance and attractiveness, where attractiveness is a composite score of popularity and credibility.","Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring"
SBV2-ALL92-G253-C04,True,POL-014_p4_c0,1.0,exact_substring,4,"By referring to the Huff model (Garcia-Gabilondo, Shibuya, and Sekimoto 2024), the final location is selected using the modified version (Equation 1) that considers both distance and attractiveness, where attractiveness is a composite score of popularity and credibility.","Figure 4 The workflow of the allocation of the routine location. 2.3. Occasional location matching To reflect the dynamics of a city as much as possible, occasional locations are modeled by referring to the schedule of agents generated by LLM. Each activity in the schedule generated by LLM referring"
SBV2-ALL92-G254-C01,True,POL-014_p1_c0,1.0,exact_substring,1,Future work focuses on establishing robust validation frameworks to ensure accuracy and reliability in urban planning applications.,"Incorporating LLMs for Large-Scale Urban Complex Mobility Simulation Yu-Lun Song1, Chung-En Tsern3, Che-Cheng Wu2, Yu-Ming Chang2, Syuan-Bo Huang2, Wei-Chu Chen2, Michael Chia-Liang Lin1, Yu-Ta Lin2 1Media Lab @ Massachusetts Institute of Technology 2City Science Lab @ National Taipei University of "
