candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G198-C02,SBV2-ALL92-G198,MARL-008,marl,limitation,mild_scope_overclaim,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in moderately coupled problems while preserving training stability.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G198-C03,SBV2-ALL92-G198,MARL-008,marl,limitation,strong_action_overclaim,Traditional MARL credit assignment schemes are described as unreliable for individual contribution capture in cooperative MARL problems while preserving training stability.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G198-C04,SBV2-ALL92-G198,MARL-008,marl,limitation,contradiction_candidate,Traditional MARL credit assignment schemes are described as reliable for individual contribution capture in strongly coupled problems while preserving training stability.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G200-C01,SBV2-ALL92-G200,MARL-009,marl,metric_result,supported,QLLM experiments on standard MARL benchmarks report higher performance than baselines while requiring a smaller learnable-parameter count overall.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G200-C02,SBV2-ALL92-G200,MARL-009,marl,metric_result,mild_scope_overclaim,QLLM experiments on standard MARL benchmarks report higher performance than baselines while requiring a smaller learnable-parameter count in tested algorithms.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G200-C03,SBV2-ALL92-G200,MARL-009,marl,metric_result,strong_action_overclaim,QLLM experiments on standard MARL benchmarks report higher performance than baselines while removing the learnable-parameter burden from credit assignment.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G200-C04,SBV2-ALL92-G200,MARL-009,marl,metric_result,contradiction_candidate,QLLM experiments on standard MARL benchmarks report lower performance than baselines while requiring a larger learnable-parameter count overall.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G203-C01,SBV2-ALL92-G203,MARL-010,marl,metric_result,supported,A soup recipe in the bonus orders receives a weighted reward equal to its base score multiplied by two.,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G203-C02,SBV2-ALL92-G203,MARL-010,marl,metric_result,mild_scope_overclaim,A soup recipe in the bonus orders receives a weighted reward equal to its base score multiplied by three.,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G203-C03,SBV2-ALL92-G203,MARL-010,marl,metric_result,strong_action_overclaim,A soup recipe in any order receives a weighted reward equal to its base score multiplied by two.,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,False,D_claim_only_better
SBV2-ALL92-G203-C04,SBV2-ALL92-G203,MARL-010,marl,metric_result,contradiction_candidate,A soup recipe in the bonus orders receives a weighted reward equal to its base score divided by two.,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G205-C01,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,supported,WFCRL implements an interface between its simulator and Python wind farm environment through MPI channels to support RL research libraries.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,mild_scope_overclaim,WFCRL implements an interface between its simulator and Python wind farm environments through MPI channels to support RL research libraries.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G205-C03,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,strong_action_overclaim,WFCRL implements a Python-based simulator core through MPI channels that handles the wind farm environment computations for RL research libraries.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G205-C04,SBV2-ALL92-G205,MARL-011,marl,experiment_setup,contradiction_candidate,WFCRL keeps the simulator separate from Python wind farm environment execution rather than linking the two through MPI communication channels.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G208-C01,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,supported,"ReciprocalDilemma-v0 occupies a TR-4 diagnostic role comparable to TrustDilemma-v0 for TR-2, with failure signaling weak TR-4 performance in Coopetition-Gym.",mild_scope_overclaim,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G208-C02,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,mild_scope_overclaim,"ReciprocalDilemma-v0 occupies a diagnostic role comparable to TrustDilemma-v0, with failure signaling weak performance in TR-3 and TR-4 tiers in Coopetition-Gym.",mild_scope_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G208-C03,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,strong_action_overclaim,"ReciprocalDilemma-v0 serves as the central diagnostic for Coopetition-Gym, with failure signaling weak performance in TR-1, TR-2, TR-3, and TR-4 tiers.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G208-C04,SBV2-ALL92-G208,MARL-012,marl,experiment_setup,contradiction_candidate,"ReciprocalDilemma-v0 is presented as peripheral to TR-4 diagnosis, while TrustDilemma-v0 carries the TR-4 evaluation role in Coopetition-Gym v1.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G210-C01,SBV2-ALL92-G210,MARL-012,marl,limitation,supported,Coopetition-Gym frames several limitations as deliberate design choices and marks them as constraints rather than future-work gaps in its limitations discussion.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G210-C02,SBV2-ALL92-G210,MARL-012,marl,limitation,mild_scope_overclaim,Coopetition-Gym frames its main limitations as deliberate design choices and marks them as constraints rather than future-work gaps in its limitations discussion.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G210-C03,SBV2-ALL92-G210,MARL-012,marl,limitation,strong_action_overclaim,Coopetition-Gym frames the limitations section as deliberate design constraints and treats future-work gaps as absent from that discussion.,supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G210-C04,SBV2-ALL92-G210,MARL-012,marl,limitation,contradiction_candidate,Coopetition-Gym describes several limitations as oversights and separates them from deliberate constraints in the limitations section of the report.,contradiction_candidate,contradiction_candidate,supported,True,True,False,D_claim_only_better
SBV2-ALL92-G212-C01,SBV2-ALL92-G212,MARL-013,marl,metric_result,supported,The paper reports that global preference access and AA-MAMORL improve performance and consistently outperform state-of-the-art methods in evaluated MAMO environments.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G212-C02,SBV2-ALL92-G212,MARL-013,marl,metric_result,mild_scope_overclaim,The paper reports that global preference access and AA-MAMORL improve performance and consistently outperform state-of-the-art methods in evaluated multi-objective environments.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G212-C03,SBV2-ALL92-G212,MARL-013,marl,metric_result,strong_action_overclaim,The paper reports that global preference access and AA-MAMORL dominate baseline methods on each metric in evaluated MAMO environments.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G212-C04,SBV2-ALL92-G212,MARL-013,marl,metric_result,contradiction_candidate,The paper reports that global preference access and AA-MAMORL reduce performance and trail state-of-the-art methods in evaluated MAMO environments.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G213-C01,SBV2-ALL92-G213,MARL-013,marl,limitation,supported,The paper states that optimization with individual utility functions remains unresolved in the broadest MAMO case covered by the discussion.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,MARL-013,marl,limitation,mild_scope_overclaim,The paper states that optimization with individual utility functions and shared utility functions remains unresolved in the broadest MAMO case.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G213-C03,SBV2-ALL92-G213,MARL-013,marl,limitation,strong_action_overclaim,"The paper states that optimization with individual utility functions remains unresolved for private, shared, and social welfare utilities in MAMO.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G213-C04,SBV2-ALL92-G213,MARL-013,marl,limitation,contradiction_candidate,The paper states that optimization with individual utility functions is solved in the broadest MAMO case covered by the discussion.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,supported,The benchmark reports its best-performing system at 24.5% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G214-C02,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,mild_scope_overclaim,The benchmark reports its best-performing system above 30% accuracy on broad cases and 15.04% accuracy on targeted sub-tasks.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G214-C03,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,strong_action_overclaim,The benchmark reports its best-performing system above 60% accuracy on broad cases and 45% accuracy on targeted sub-tasks.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G214-C04,SBV2-ALL92-G214,POL-001,policy_simulation,metric_result,contradiction_candidate,The benchmark reports its best-performing system below 10% accuracy on broad cases and 5% accuracy on targeted sub-tasks.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,False,True,True,B_evidence_gain
SBV2-ALL92-G215-C01,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,supported,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, heterogeneous data integration, and result interpretation require expertise.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G215-C02,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,mild_scope_overclaim,"The ABM discussion says decision-support effectiveness remains uncertain because calibration and heterogeneous data integration require expertise, while interpretation is resolved.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G215-C03,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,strong_action_overclaim,"The ABM discussion says decision-support effectiveness remains uncertain because calibration, data integration, interpretation, and validation require extensive expertise.",supported,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G215-C04,SBV2-ALL92-G215,POL-001,policy_simulation,limitation,contradiction_candidate,"The ABM discussion says decision-support effectiveness is clear because calibration, heterogeneous data integration, and result interpretation require little expertise.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G224-C01,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,supported,The election simulation reports correct predictions for more than 90% of state voting results under its winner-takes-all rule.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G224-C02,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,mild_scope_overclaim,The election simulation reports correct predictions for more than 90% of national and state voting results under its winner-takes-all rule.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G224-C03,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,strong_action_overclaim,The election simulation reports correct predictions for more than 95% of state voting results under its winner-takes-all rule.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G224-C04,SBV2-ALL92-G224,POL-004,policy_simulation,metric_result,contradiction_candidate,The election simulation reports correct predictions for below 50% of state voting results under its winner-takes-all rule in aggregate.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G226-C01,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,supported,The heatwave model reports steeper declines in perceived safety and social connection for highly vulnerable agents than low-vulnerability peers.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G226-C02,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,mild_scope_overclaim,"The heatwave model reports steeper declines in perceived safety, social connection, and comfort for highly vulnerable agents than low-vulnerability peers.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G226-C03,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,strong_action_overclaim,"The heatwave model reports steeper declines in perceived safety, social connection, health, and mobility for highly vulnerable agents than low-vulnerability peers.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G226-C04,SBV2-ALL92-G226,POL-005,policy_simulation,metric_result,contradiction_candidate,The heatwave model reports steeper declines in perceived safety and social connection for low-vulnerability peers than highly vulnerable agents.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G230-C01,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,supported,"The social simulation critique says model modifications make systematic experiments difficult because variables, run generalization, calibration, and dynamics remain hard to inspect.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G230-C02,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,mild_scope_overclaim,"The social simulation critique says model modifications make systematic experiments difficult because variables, run generalization, calibration, dynamics, and incentives remain hard to inspect.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G230-C03,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,strong_action_overclaim,"The social simulation critique says model modifications make systematic experiments infeasible because variables, run generalization, calibration, dynamics, and outcomes remain opaque.",strong_action_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G230-C04,SBV2-ALL92-G230,POL-006,policy_simulation,limitation,contradiction_candidate,"The social simulation critique says model modifications make systematic experiments straightforward because variables, run generalization, calibration, and dynamics remain easy to inspect.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G232-C01,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,supported,"SimCity implements the shock by changing production skill requirements midway through the run, marked as 0 to Event in Figure 7.",strong_action_overclaim,contradiction_candidate,supported,False,False,True,B_evidence_gain
SBV2-ALL92-G232-C02,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,mild_scope_overclaim,"SimCity implements the shock by changing production skill requirements near the start of the run, marked as 0 to Event in Figure 7.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G232-C03,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,strong_action_overclaim,"SimCity implements the shock by changing production skill requirements and labor preferences midway through the run, marked as 0 to Event in Figure 7.",mild_scope_overclaim,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G232-C04,SBV2-ALL92-G232,POL-007,policy_simulation,experiment_setup,contradiction_candidate,"SimCity implements the shock by keeping production skill requirements unchanged midway through the run, marked as 0 to Event in Figure 7.",strong_action_overclaim,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G233-C01,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,supported,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, and Engel’s curve.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G233-C02,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,mild_scope_overclaim,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and wage rigidity.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G233-C03,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,strong_action_overclaim,"SimCity reports classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, Engel’s curve, and financial contagion.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G233-C04,SBV2-ALL92-G233,POL-007,policy_simulation,metric_result,contradiction_candidate,"SimCity reports no classic macroeconomic phenomena including Okun’s law, the Phillips curve, the Beveridge curve, demand elasticity, or Engel’s curve.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G234-C01,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,supported,The SimCity paper identifies a key limitation in existing frameworks as the lack of a common basis for comparison.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G234-C02,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,mild_scope_overclaim,The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison and replication.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G234-C03,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,strong_action_overclaim,"The SimCity paper identifies a key limitation in existing frameworks as the lack of a shared basis for comparison, replication, and benchmarking.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G234-C04,SBV2-ALL92-G234,POL-007,policy_simulation,limitation,contradiction_candidate,"The SimCity paper identifies existing frameworks as already having a clear shared basis for comparison, replication, and benchmarking in this field.",strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G239-C01,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,supported,The study reports that domain-driven rewards were evaluated with traditional metrics under simulations that vary mask availability conditions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G239-C02,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,mild_scope_overclaim,The study reports that domain-driven rewards were evaluated with traditional metrics under simulations that vary mask and vaccine availability conditions.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G239-C03,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,strong_action_overclaim,"The study reports that domain-driven rewards were evaluated with traditional metrics under simulations that vary mask, vaccine, and lockdown availability conditions.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G239-C04,SBV2-ALL92-G239,POL-009,policy_simulation,metric_result,contradiction_candidate,The study reports that domain-driven rewards were excluded from evaluations with traditional metrics under simulations that vary mask availability conditions.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G244-C01,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,supported,"The paper says the action space is constrained by resources and conversion factors tied to personal, social, and environmental circumstances.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G244-C02,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,mild_scope_overclaim,"The paper says the action space is constrained by resources, conversion factors, and institutional incentives tied to personal, social, and environmental circumstances.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G244-C03,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,strong_action_overclaim,"The paper says the action space is determined by resources, conversion factors, institutional incentives, and administrative capacity tied to social circumstances.",strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,False,D_claim_only_better
SBV2-ALL92-G244-C04,SBV2-ALL92-G244,POL-011,policy_simulation,limitation,contradiction_candidate,"The paper says the action space is unconstrained by resources and conversion factors tied to personal, social, and environmental circumstances.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G248-C01,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,supported,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G248-C02,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,mild_scope_overclaim,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than Saez taxation, federal income taxes, free markets, and flat taxes.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G248-C03,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,strong_action_overclaim,"The paper reports that TaxAgent achieved stronger equity-efficiency trade-offs than major taxation baselines, market baselines, and redistribution methods.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G248-C04,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,contradiction_candidate,"The paper reports that TaxAgent achieved weaker equity-efficiency trade-offs than Saez taxation, federal income taxes, and free markets.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G251-C01,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,supported,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G251-C02,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,mild_scope_overclaim,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule set lower tax rates and higher labor.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G251-C03,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,strong_action_overclaim,The paper reports that the Saez-regression schedule outperformed the LLM Economist while the LLM schedule delivered lower rates and superior welfare.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G251-C04,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,contradiction_candidate,The paper reports that the Saez-regression schedule underperformed the LLM Economist while the LLM schedule set lower tax rates.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G252-C01,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,supported,"The paper states that the evaluation covered 100 agents and U.S. tax brackets, leaving larger populations and richer actions for later work.",supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G252-C02,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,mild_scope_overclaim,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, several population sizes, and richer actions for later work.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G252-C03,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,strong_action_overclaim,"The paper states that the evaluation covered 100 agents, U.S. tax brackets, million-agent populations, multi-country cases, and richer actions.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G252-C04,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,contradiction_candidate,The paper states that the evaluation covered million-agent populations and multi-country cases rather than 100 agents and U.S. tax brackets.,supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G253-C01,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,supported,The paper says final location choice relies on a modified Huff model that combines distance with attractiveness from popularity and credibility.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G253-C02,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,mild_scope_overclaim,"The paper says final location choice relies on a modified Huff model that combines distance, attractiveness, popularity, credibility, and travel purpose.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G253-C03,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,strong_action_overclaim,"The paper says final location choice relies on a modified Huff model that combines distance, attractiveness, popularity, credibility, and daily schedules.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G253-C04,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,contradiction_candidate,The paper says final location choice ignores distance and attractiveness rather than combining them through a modified Huff model.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G254-C01,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,supported,The paper says future work focuses on validation frameworks for accuracy and reliability in urban planning applications and studies.,supported,contradiction_candidate,supported,True,False,True,A_claim_only_correct
SBV2-ALL92-G254-C02,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,mild_scope_overclaim,"The paper says future work focuses on validation frameworks for accuracy, reliability, transferability, and urban planning application studies.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G254-C03,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,strong_action_overclaim,"The paper says future work focuses on validation frameworks that deliver accuracy, reliability, transferability, and urban planning decision support.",supported,contradiction_candidate,supported,False,False,False,C_both_wrong
SBV2-ALL92-G254-C04,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,contradiction_candidate,The paper says future work focuses on interface design rather than validation frameworks for accuracy and reliability in urban planning applications.,supported,contradiction_candidate,supported,False,True,False,C_both_wrong
SBV2-ALL92-G255-C01,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,supported,The paper says the simulation models individual behaviors and large-scale mobility patterns for Taipei City with empirical city data.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G255-C02,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,mild_scope_overclaim,"The paper says the simulation models individual behaviors, large-scale mobility patterns, and household relocation for Taipei City with empirical city data.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G255-C03,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,strong_action_overclaim,"The paper says the simulation models individual behaviors, citywide mobility patterns, household relocation, and freight activity for Taipei City.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G255-C04,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,contradiction_candidate,The paper says the simulation models aggregate traffic counts rather than individual behaviors and large-scale mobility patterns for Taipei City.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G256-C01,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,supported,"The paper says the benchmark indicates large speedup potential relative to online LLM inference, with throughput depending on hardware details.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G256-C02,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,mild_scope_overclaim,"The paper says the benchmark indicates large speedup potential relative to online LLM inference, with throughput depending on hardware and routing details.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G256-C03,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,strong_action_overclaim,The paper says the benchmark indicates large speedup potential relative to online LLM inference and confirms stable throughput for production studies.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
