candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,leakage_category,claim_only_correct,claim_evidence_correct,recommendation
SBV2-ALL92-G248-C02,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G248-C03,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G248-C04,SBV2-ALL92-G248,POL-012,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G251-C01,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G251-C02,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G251-C03,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G251-C04,SBV2-ALL92-G251,POL-013,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G252-C01,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G252-C02,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G252-C03,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G252-C04,SBV2-ALL92-G252,POL-013,policy_simulation,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G253-C01,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G253-C02,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G253-C03,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G253-C04,SBV2-ALL92-G253,POL-014,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G254-C01,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,supported,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G254-C02,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G254-C03,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G254-C04,SBV2-ALL92-G254,POL-014,policy_simulation,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G255-C01,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,supported,C_both_wrong,False,False,review
SBV2-ALL92-G255-C02,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G255-C03,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,strong_action_overclaim,B_evidence_gain,False,True,include
SBV2-ALL92-G255-C04,SBV2-ALL92-G255,POL-014,policy_simulation,deployment_boundary,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G256-C01,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,supported,C_both_wrong,False,False,review
SBV2-ALL92-G256-C02,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G256-C03,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G256-C04,SBV2-ALL92-G256,POL-015,policy_simulation,experiment_setup,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G257-C01,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G257-C02,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G257-C03,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G257-C04,SBV2-ALL92-G257,POL-015,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G259-C01,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G259-C02,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G259-C03,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G259-C04,SBV2-ALL92-G259,POL-016,policy_simulation,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G261-C01,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,supported,C_both_wrong,False,False,review
SBV2-ALL92-G261-C02,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G261-C03,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G261-C04,SBV2-ALL92-G261,POL-016,policy_simulation,deployment_boundary,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G262-C01,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,supported,B_evidence_gain,False,True,include
SBV2-ALL92-G262-C02,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,mild_scope_overclaim,D_claim_only_better,True,False,exclude_flag_leakage
SBV2-ALL92-G262-C03,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G262-C04,SBV2-ALL92-G262,POL-017,policy_simulation,experiment_setup,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G264-C01,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G264-C02,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G264-C03,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G264-C04,SBV2-ALL92-G264,POL-017,policy_simulation,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G266-C01,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G266-C02,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G266-C03,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G266-C04,SBV2-ALL92-G266,POL-018,policy_simulation,metric_result,contradiction_candidate,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G271-C01,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,supported,C_both_wrong,False,False,review
SBV2-ALL92-G271-C02,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,mild_scope_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G271-C03,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G271-C04,SBV2-ALL92-G271,POL-020,policy_simulation,metric_result,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G272-C01,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G272-C02,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G272-C03,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,strong_action_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G272-C04,SBV2-ALL92-G272,POL-020,policy_simulation,limitation,contradiction_candidate,C_both_wrong,False,False,review
SBV2-ALL92-G276-C01,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,supported,C_both_wrong,False,False,review
SBV2-ALL92-G276-C02,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,mild_scope_overclaim,C_both_wrong,False,False,review
SBV2-ALL92-G276-C03,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,strong_action_overclaim,A_claim_only_correct,True,True,review_flag_leakage
SBV2-ALL92-G276-C04,SBV2-ALL92-G276,POL-021,policy_simulation,limitation,contradiction_candidate,D_claim_only_better,True,False,exclude_flag_leakage
